,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IQV,IQV_6m,IQV_12m,IQV_6m_ret,IQV_12m_ret
789,789,789,789,2022-03-23,220.3099975585937,215.009994506836,216.6600036621093,0.024650031101643544,0.016846643749608425
790,790,790,790,2022-03-24,224.6199951171875,220.2700042724609,210.5599975585937,0.019748448542026287,0.06677430528883455
791,791,791,791,2022-03-25,224.759994506836,223.2400054931641,219.2100067138672,0.006808766243819431,0.02531813157696372
792,792,792,792,2022-03-28,226.69000244140625,227.6600036621093,216.94000244140625,-0.0042607449929708,0.04494330178978134
793,793,793,793,2022-03-29,233.58999633789065,226.97000122070312,213.6100006103516,0.02916682857462871,0.09353492659730289
794,794,794,794,2022-03-30,231.32000732421875,228.92999267578125,211.08999633789065,0.010439936770636704,0.0958359530877344
795,795,795,795,2022-03-31,231.2100067138672,220.3099975585937,215.009994506836,0.04947578083638504,0.07534539147442354
796,796,796,796,2022-04-01,240.3099975585937,224.6199951171875,220.2700042724609,0.06985131681273749,0.09097922049043272
797,797,797,797,2022-04-04,238.5,224.759994506836,223.2400054931641,0.061131899933135614,0.06835689899364028
798,798,798,798,2022-04-05,238.3600006103516,226.69000244140625,227.6600036621093,0.05147998607464732,0.04699989798877069
799,799,799,799,2022-04-06,240.3000030517578,233.58999633789065,226.97000122070312,0.028725573950354688,0.05873023641610131
800,800,800,800,2022-04-07,249.27999877929688,231.32000732421875,228.92999267578125,0.07764132321639328,0.08889183049219773
801,801,801,801,2022-04-08,252.2899932861328,231.2100067138672,220.3099975585937,0.09117246641644305,0.1451590762195607
802,802,802,802,2022-04-11,242.97999572753903,240.3099975585937,224.6199951171875,0.011110641238695651,0.08173805097258979
803,803,803,803,2022-04-12,237.6699981689453,238.5,224.759994506836,-0.0034800915348205397,0.0574390637908504
804,804,804,804,2022-04-13,239.3099975585937,238.3600006103516,226.69000244140625,0.003985555234978566,0.055670717637622325
805,805,805,805,2022-04-14,238.47999572753903,240.3000030517578,233.58999633789065,-0.007573896384124312,0.020934113045555813
806,806,806,806,2022-04-18,234.38999938964844,249.27999877929688,231.32000732421875,-0.059732026085379974,0.013271623587348236
807,807,807,807,2022-04-19,237.8699951171875,252.2899932861328,231.2100067138672,-0.05715644120926733,0.02880493149054031
808,808,808,808,2022-04-20,242.7700042724609,242.97999572753903,240.3099975585937,-0.000864233512101964,0.01023680553809414
809,809,809,809,2022-04-21,236.1699981689453,237.6699981689453,238.5,-0.006311271980293243,-0.009769399710921167
810,810,810,810,2022-04-22,228.1600036621093,239.3099975585937,238.3600006103516,-0.04659226112671866,-0.04279240192198308
811,811,811,811,2022-04-25,219.8600006103516,238.47999572753903,240.3000030517578,-0.07807780715687618,-0.08506035031969472
812,812,812,812,2022-04-26,206.72999572753903,234.38999938964844,249.27999877929688,-0.11800846339065685,-0.17069160486249046
813,813,813,813,2022-04-27,210.2400054931641,237.8699951171875,252.2899932861328,-0.11615584222974984,-0.1666732288714996
814,814,814,814,2022-04-28,219.3999938964844,242.7700042724609,242.97999572753903,-0.09626399458208323,-0.09704503352405858
815,815,815,815,2022-04-29,217.9900054931641,236.1699981689453,237.6699981689453,-0.07697841731266852,-0.08280385756468889
816,816,816,816,2022-05-02,217.0599975585937,228.1600036621093,239.3099975585937,-0.04865009609639559,-0.09297563924195107
817,817,817,817,2022-05-03,215.1999969482422,219.8600006103516,238.47999572753903,-0.02119532270159563,-0.0976182455399488
818,818,818,818,2022-05-04,222.7899932861328,206.72999572753903,234.38999938964844,0.07768586025493929,-0.04949019213158423
819,819,819,819,2022-05-05,215.32000732421875,210.2400054931641,237.8699951171875,0.024162869569654077,-0.09479963112564671
820,820,820,820,2022-05-06,213.82000732421875,219.3999938964844,242.7700042724609,-0.025432938593874188,-0.11924865691295028
821,821,821,821,2022-05-09,204.07000732421875,217.9900054931641,236.1699981689453,-0.06385613018107772,-0.13591900365669518
822,822,822,822,2022-05-10,203.2100067138672,217.0599975585937,228.1600036621093,-0.06380720077630986,-0.109353070423296
823,823,823,823,2022-05-11,200.9600067138672,215.1999969482422,219.8600006103516,-0.06617095927654615,-0.0859637671428013
824,824,824,824,2022-05-12,202.52999877929688,222.7899932861328,206.72999572753903,-0.09093763237748154,-0.020316340323334403
825,825,825,825,2022-05-13,208.7100067138672,215.32000732421875,210.2400054931641,-0.030698497053265217,-0.007277391263893596
826,826,826,826,2022-05-16,206.4499969482422,213.82000732421875,219.3999938964844,-0.0344682916636575,-0.059024600312214126
827,827,827,827,2022-05-17,206.69000244140625,204.07000732421875,217.9900054931641,0.01283870741977755,-0.051837252933654265
828,828,828,828,2022-05-18,197.259994506836,203.2100067138672,217.0599975585937,-0.029280114219026543,-0.09121903286860966
829,829,829,829,2022-05-19,201.7400054931641,200.9600067138672,215.1999969482422,0.0038813632227205908,-0.06254642958157364
830,830,830,830,2022-05-20,201.8300018310547,202.52999877929688,222.7899932861328,-0.0034562630349146417,-0.09407959103512731
831,831,831,831,2022-05-23,203.38999938964844,208.7100067138672,215.32000732421875,-0.025489948507894322,-0.05540594245200203
832,832,832,832,2022-05-24,201.9900054931641,206.4499969482422,213.82000732421875,-0.021603252705284515,-0.05532691715381266
833,833,833,833,2022-05-25,203.33999633789065,206.69000244140625,204.07000732421875,-0.016207876839448354,-0.003577257608308293
834,834,834,834,2022-05-26,207.72999572753903,197.259994506836,203.2100067138672,0.05307716471795909,0.022242945053568608
835,835,835,835,2022-05-27,220.5,201.7400054931641,200.9600067138672,0.09299094872618907,0.09723324359734131
836,836,836,836,2022-05-31,215.25,201.8300018310547,202.52999877929688,0.06649159216764389,0.06280551670058765
837,837,837,837,2022-06-01,210.1100006103516,203.38999938964844,208.7100067138672,0.03303997856762453,0.006707842707339484
838,838,838,838,2022-06-02,220.0599975585937,201.9900054931641,206.4499969482422,0.08945983253632384,0.06592395646178462
839,839,839,839,2022-06-03,219.44000244140625,203.33999633789065,206.69000244140625,0.07917776331992332,0.061686583044162635
840,840,840,840,2022-06-06,220.7899932861328,207.72999572753903,197.259994506836,0.06287006126800976,0.1192841905837192
841,841,841,841,2022-06-07,225.22999572753903,220.5,201.7400054931641,0.02145122778929265,0.11643694653894965
842,842,842,842,2022-06-08,220.7100067138672,215.25,201.8300018310547,0.025365884849557263,0.09354409508758921
843,843,843,843,2022-06-09,216.6499938964844,210.1100006103516,203.38999938964844,0.03112652071360089,0.0651949188584875
844,844,844,844,2022-06-10,207.3699951171875,220.0599975585937,201.9900054931641,-0.05766610280011175,0.02663492983669169
845,845,845,845,2022-06-13,200.3000030517578,219.44000244140625,203.33999633789065,-0.08722201593467038,-0.014950296748708847
846,846,846,846,2022-06-14,200.8800048828125,220.7899932861328,207.72999572753903,-0.09017613573418592,-0.032975453644696784
847,847,847,847,2022-06-15,202.1300048828125,225.22999572753903,220.5,-0.10256178698627072,-0.08331063545209749
848,848,848,848,2022-06-16,196.4499969482422,220.7100067138672,215.25,-0.10991803283788648,-0.08734031615218496
849,849,849,849,2022-06-17,196.9499969482422,216.6499938964844,210.1100006103516,-0.09093006001954884,-0.06263387570263534
850,850,850,850,2022-06-21,198.7700042724609,207.3699951171875,220.0599975585937,-0.0414717222704597,-0.09674631247082544
851,851,851,851,2022-06-22,201.7400054931641,200.3000030517578,219.44000244140625,0.007189228254949942,-0.08065984666113157
852,852,852,852,2022-06-23,211.5399932861328,200.8800048828125,220.7899932861328,0.05306644834830143,-0.04189501463507206
853,853,853,853,2022-06-24,213.8000030517578,202.1300048828125,225.22999572753903,0.05773511050826485,-0.05074809258358326
854,854,854,854,2022-06-27,216.509994506836,196.4499969482422,220.7100067138672,0.1021124859771767,-0.019029550447507204
855,855,855,855,2022-06-28,212.2100067138672,196.9499969482422,216.6499938964844,0.07748164509814792,-0.020493825560588985
856,856,856,856,2022-06-29,214.1100006103516,198.7700042724609,207.3699951171875,0.07717460385453134,0.03250231784668367
857,857,857,857,2022-06-30,216.9900054931641,201.7400054931641,200.3000030517578,0.07559234452641439,0.08332502340049164
858,858,858,858,2022-07-01,215.0500030517578,211.5399932861328,200.8800048828125,0.016592653290280257,0.07053961481737159
859,859,859,859,2022-07-05,215.3099975585937,213.8000030517578,202.1300048828125,0.007062649603752913,0.06520552296737181
860,860,860,860,2022-07-06,216.0,216.509994506836,196.4499969482422,-0.0023555240856093507,0.0995164334714067
861,861,861,861,2022-07-07,218.8500061035156,212.2100067138672,196.9499969482422,0.03128975627714592,0.11119578316636725
862,862,862,862,2022-07-08,219.33999633789065,214.1100006103516,198.7700042724609,0.024426676533698677,0.10348639947320093
863,863,863,863,2022-07-11,217.3999938964844,216.9900054931641,201.7400054931641,0.001889434503623777,0.07762460581399622
864,864,864,864,2022-07-12,213.52999877929688,215.0500030517578,211.5399932861328,-0.0070681434591521874,0.009407230577304304
865,865,865,865,2022-07-13,211.8300018310547,215.3099975585937,213.8000030517578,-0.01616272243276573,-0.009214224474198063
866,866,866,866,2022-07-14,212.0,216.0,216.509994506836,-0.01851851851851849,-0.02083042178772765
867,867,867,867,2022-07-15,219.0800018310547,218.8500061035156,212.2100067138672,0.0010509285863593565,0.03237356816283721
868,868,868,868,2022-07-18,212.8699951171875,219.33999633789065,214.1100006103516,-0.029497589717910833,-0.005791441266775332
869,869,869,869,2022-07-19,220.5,217.3999938964844,216.9900054931641,0.01425945809819873,0.016175834913956466
870,870,870,870,2022-07-20,220.6000061035156,213.52999877929688,215.0500030517578,0.03311013611500191,0.02580796546383679
871,871,871,871,2022-07-21,225.6300048828125,211.8300018310547,215.3099975585937,0.06514659364807085,0.047930924904731276
872,872,872,872,2022-07-22,221.7400054931641,212.0,216.0,0.045943422137566525,0.02657409950538936
873,873,873,873,2022-07-25,221.6199951171875,219.0800018310547,218.8500061035156,0.011593907544749538,0.012657020499975191
874,874,874,874,2022-07-26,219.67999267578125,212.8699951171875,219.33999633789065,0.03199134549162164,0.0015500881898751206
875,875,875,875,2022-07-27,225.1300048828125,220.5,217.3999938964844,0.020997754570578175,0.03555662927023251
876,876,876,876,2022-07-28,236.009994506836,220.6000061035156,213.52999877929688,0.06985488656826844,0.10527792748584375
877,877,877,877,2022-07-29,240.2700042724609,225.6300048828125,211.8300018310547,0.06488498458904934,0.13425861396200434
878,878,878,878,2022-08-01,238.3699951171875,221.7400054931641,212.0,0.0749976964555279,0.12438676942069571
879,879,879,879,2022-08-02,233.4100036621093,221.6199951171875,219.0800018310547,0.05319920947876344,0.0654099037396636
880,880,880,880,2022-08-03,233.2100067138672,219.67999267578125,212.8699951171875,0.06158965080654588,0.09555133209582811
881,881,881,881,2022-08-04,234.33999633789065,225.1300048828125,220.5,0.04090965777694655,0.06276642330109139
882,882,882,882,2022-08-05,234.7400054931641,236.009994506836,220.6000061035156,-0.005381081493288753,0.06409791023765132
883,883,883,883,2022-08-08,233.6600036621093,240.2700042724609,225.6300048828125,-0.027510719160998676,0.035589232839255525
884,884,884,884,2022-08-09,232.6000061035156,238.3699951171875,221.7400054931641,-0.024206020606055145,0.0489762800636635
885,885,885,885,2022-08-10,239.69000244140625,233.4100036621093,221.6199951171875,0.02690543970166792,0.08153599730323857
886,886,886,886,2022-08-11,242.0,233.2100067138672,219.67999267578125,0.037691321268720435,0.1016023673906441
887,887,887,887,2022-08-12,245.8099975585937,234.33999633789065,225.1300048828125,0.04894598190641197,0.0918580030527063
888,888,888,888,2022-08-15,248.259994506836,234.7400054931641,236.009994506836,0.05759558957693578,0.051904581522479454
889,889,889,889,2022-08-16,244.7100067138672,233.6600036621093,240.2700042724609,0.047290947866871935,0.01847922072025021
890,890,890,890,2022-08-17,240.6199951171875,232.6000061035156,238.3699951171875,0.034479745499674364,0.009439107463562468
891,891,891,891,2022-08-18,238.82000732421875,239.69000244140625,233.4100036621093,-0.0036296679391130127,0.023178113950681922
892,892,892,892,2022-08-19,239.0200042724609,242.0,233.2100067138672,-0.012314031931979663,0.024913157203079184
893,893,893,893,2022-08-22,231.57000732421875,245.8099975585937,234.33999633789065,-0.05793088310405503,-0.011820385153876622
894,894,894,894,2022-08-23,229.2400054931641,248.259994506836,234.7400054931641,-0.07661318550922702,-0.023430177521062356
895,895,895,895,2022-08-24,231.8300018310547,244.7100067138672,233.6600036621093,-0.052633748230299204,-0.0078319002070244
896,896,896,896,2022-08-25,234.72999572753903,240.6199951171875,232.6000061035156,-0.02447842868079142,0.0091573068277373
897,897,897,897,2022-08-26,219.6699981689453,238.82000732421875,239.69000244140625,-0.08018594995383133,-0.08352456952122966
898,898,898,898,2022-08-29,218.2100067138672,239.0200042724609,242.0,-0.08706383225929593,-0.09830575738071412
899,899,899,899,2022-08-30,215.9900054931641,231.57000732421875,245.8099975585937,-0.0672798779560484,-0.12131317831497646
900,900,900,900,2022-08-31,212.6600036621093,229.2400054931641,248.259994506836,-0.07232595286056742,-0.14339801672615615
901,901,901,901,2022-09-01,211.6199951171875,231.8300018310547,244.7100067138672,-0.08717597616461725,-0.13522132601373738
902,902,902,902,2022-09-02,207.259994506836,234.72999572753903,240.6199951171875,-0.11702808213990945,-0.13864184725838935
903,903,903,903,2022-09-06,209.6600036621093,219.6699981689453,238.82000732421875,-0.04556832790219023,-0.12210033819537669
904,904,904,904,2022-09-07,215.13999938964844,218.2100067138672,239.0200042724609,-0.01406904921754737,-0.099907976135719
905,905,905,905,2022-09-08,221.1199951171875,215.9900054931641,231.57000732421875,0.023751050944742724,-0.04512679482019577
906,906,906,906,2022-09-09,223.1699981689453,212.6600036621093,229.2400054931641,0.04942158528095919,-0.026478830826933364
907,907,907,907,2022-09-12,226.7400054931641,211.6199951171875,231.8300018310547,0.07144887404237799,-0.02195572746274621
908,908,908,908,2022-09-13,212.509994506836,207.259994506836,234.72999572753903,0.025330503421521877,-0.09466195895344676
909,909,909,909,2022-09-14,209.1300048828125,209.6600036621093,219.6699981689453,-0.002527896451585243,-0.04798103233936679
910,910,910,910,2022-09-15,207.3699951171875,215.13999938964844,218.2100067138672,-0.036116037438432724,-0.049676968347716066
911,911,911,911,2022-09-16,205.0399932861328,221.1199951171875,215.9900054931641,-0.07272070453209234,-0.05069684674542885
912,912,912,912,2022-09-19,203.6999969482422,223.1699981689453,212.6600036621093,-0.08724291517878602,-0.04213301307049466
913,913,913,913,2022-09-20,199.6600036621093,226.7400054931641,211.6199951171875,-0.1194319536693812,-0.05651635824136181
914,914,914,914,2022-09-21,195.5200042724609,212.509994506836,207.259994506836,-0.07994913497505429,-0.05664378339056586
915,915,915,915,2022-09-22,190.6199951171875,209.1300048828125,209.6600036621093,-0.08850958415076415,-0.0908137375386433
916,916,916,916,2022-09-23,189.42999267578125,207.3699951171875,215.13999938964844,-0.08651204544451152,-0.11950361061079484
917,917,917,917,2022-09-26,186.0800018310547,205.0399932861328,221.1199951171875,-0.09246972335109038,-0.1584659644532037
918,918,918,918,2022-09-27,182.88999938964844,203.6999969482422,223.1699981689453,-0.10216002881866182,-0.18049020526855897
919,919,919,919,2022-09-28,185.69000244140625,199.6600036621093,226.7400054931641,-0.06996895204081488,-0.18104437707176224
920,920,920,920,2022-09-29,181.6100006103516,195.5200042724609,212.509994506836,-0.07114363419676206,-0.14540489715880356
921,921,921,921,2022-09-30,181.13999938964844,190.6199951171875,209.1300048828125,-0.04973243085916057,-0.13384021823577374
922,922,922,922,2022-10-03,186.1999969482422,189.42999267578125,207.3699951171875,-0.017051131565355426,-0.10208804874100452
923,923,923,923,2022-10-04,193.1000061035156,186.0800018310547,205.0399932861328,0.03772573196143081,-0.058232479387350544
924,924,924,924,2022-10-05,192.4900054931641,182.88999938964844,203.6999969482422,0.0524906016488238,-0.055031868546990825
925,925,925,925,2022-10-06,187.5399932861328,185.69000244140625,199.6600036621093,0.009962791859568831,-0.06070324628706081
926,926,926,926,2022-10-07,180.33999633789065,181.6100006103516,195.5200042724609,-0.006993030494976793,-0.07763915508827746
927,927,927,927,2022-10-10,175.91000366210938,181.13999938964844,190.6199951171875,-0.028872671663694116,-0.07716919437562075
928,928,928,928,2022-10-11,172.4499969482422,186.1999969482422,189.42999267578125,-0.07384532881502714,-0.08963731396327068
929,929,929,929,2022-10-12,171.86000061035156,193.1000061035156,186.0800018310547,-0.10999484630662237,-0.07641875043409396
