,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,T,T_6m,T_12m,T_6m_ret,T_12m_ret
1188,1188,1188,1188,2023-10-24,15.28073024749756,14.178707122802734,14.21806526184082,0.07772380902928111,0.07474047741986212
1189,1189,1189,1189,2023-10-25,14.94618797302246,14.34597873687744,14.493571281433104,0.041838151802228385,0.031228789840719084
1190,1190,1190,1190,2023-10-26,14.877311706542969,14.0901517868042,14.71988010406494,0.055865964515440236,0.010695168803348754
1191,1191,1191,1191,2023-10-27,14.58212661743164,15.01506519317627,14.532930374145508,-0.02883361278653529,0.0033851564701399273
1192,1192,1192,1192,2023-10-30,15.01506519317627,15.133138656616213,14.21806526184082,-0.007802311610243584,0.05605544190843448
1193,1193,1193,1193,2023-10-31,15.152816772460938,14.710040092468262,14.129509925842283,0.03010030409226294,0.07242337858775039
1194,1194,1194,1194,2023-11-01,15.329928398132324,15.28073024749756,14.178707122802734,0.0032196203871095452,0.08119367057650506
1195,1195,1195,1195,2023-11-02,15.477519989013672,14.94618797302246,14.34597873687744,0.035549667711275657,0.07887515190772709
1196,1196,1196,1196,2023-11-03,15.625113487243652,14.877311706542969,14.0901517868042,0.05026457705875753,0.10893862065254578
1197,1197,1197,1197,2023-11-06,15.497200012207031,14.58212661743164,15.01506519317627,0.06275308250865841,0.032110071639906757
1198,1198,1198,1198,2023-11-07,15.585755348205566,15.01506519317627,15.133138656616213,0.038007837307869385,0.029908976707318402
1199,1199,1199,1199,2023-11-08,15.398804664611816,15.152816772460938,14.710040092468262,0.016233806284646768,0.046822752882652585
1200,1200,1200,1200,2023-11-09,15.379125595092772,15.329928398132324,15.28073024749756,0.003209225489040124,0.006439178363961018
1201,1201,1201,1201,2023-11-10,15.388965606689451,15.477519989013672,14.94618797302246,-0.00572148395783556,0.02962478689992376
1202,1202,1202,1202,2023-11-13,15.329928398132324,15.625113487243652,14.877311706542969,-0.018891708489177872,0.030423284832453712
1203,1203,1203,1203,2023-11-14,15.379125595092772,15.497200012207031,14.58212661743164,-0.007619080674009071,0.05465588103647301
1204,1204,1204,1204,2023-11-15,15.507039070129396,15.585755348205566,15.01506519317627,-0.005050526991958293,0.03276535070768172
1205,1205,1205,1205,2023-11-16,15.625113487243652,15.398804664611816,15.152816772460938,0.014696518824731886,0.031168905549038062
1206,1206,1206,1206,2023-11-17,15.64479160308838,15.379125595092772,15.329928398132324,0.01727445467253208,0.020539117781816607
1207,1207,1207,1207,2023-11-20,15.841582298278809,15.388965606689451,15.477519989013672,0.029411768351253587,0.023522005432624615
1208,1208,1208,1208,2023-11-21,15.930137634277344,15.329928398132324,15.625113487243652,0.03915277492216762,0.019521403622617672
1209,1209,1209,1209,2023-11-22,15.9104585647583,15.379125595092772,15.497200012207031,0.03454897135602231,0.0266666592820477
1210,1210,1210,1210,2023-11-24,15.94981575012207,15.507039070129396,15.585755348205566,0.028553270420629717,0.023358534365703232
1211,1211,1211,1211,2023-11-27,15.94981575012207,15.625113487243652,15.398804664611816,0.020780793889497495,0.035782718042819184
1212,1212,1212,1212,2023-11-28,15.92029857635498,15.64479160308838,15.379125595092772,0.01761014018315299,0.03518880042405592
1213,1213,1213,1213,2023-11-29,16.03837013244629,15.841582298278809,15.388965606689451,0.012422233490455126,0.042199361695535176
1214,1214,1214,1214,2023-11-30,16.30403709411621,15.930137634277344,15.329928398132324,0.023471200840998074,0.06354293840684644
1215,1215,1215,1215,2023-12-01,16.49098777770996,15.9104585647583,15.379125595092772,0.03648727097266291,0.07229684000837899
1216,1216,1216,1216,2023-12-04,16.392593383789062,15.94981575012207,15.507039070129396,0.027760673891396026,0.05710660234070564
1217,1217,1217,1217,2023-12-05,16.943603515625,15.94981575012207,15.625113487243652,0.06230716273291903,0.08438274892900854
1218,1218,1218,1218,2023-12-06,16.668100357055664,15.92029857635498,15.64479160308838,0.04697159271945606,0.06540890923502474
1219,1219,1219,1219,2023-12-07,16.815690994262695,16.03837013244629,15.841582298278809,0.048466325156310885,0.06149061865428207
1220,1220,1220,1220,2023-12-08,16.648420333862305,16.30403709411621,15.930137634277344,0.02112257459659328,0.045089547628227145
1221,1221,1221,1221,2023-12-11,16.35323715209961,16.49098777770996,15.9104585647583,-0.008353085180048625,0.027829404510192113
1222,1222,1222,1222,2023-12-12,16.1466064453125,16.392593383789062,15.94981575012207,-0.015005980610720449,0.012338117146520888
1223,1223,1223,1223,2023-12-13,16.185964584350586,16.943603515625,15.94981575012207,-0.044715336414460904,0.014805740575825066
1224,1224,1224,1224,2023-12-14,16.382753372192383,16.668100357055664,15.92029857635498,-0.017119346461247575,0.029048123288607508
1225,1225,1225,1225,2023-12-15,16.254840850830078,16.815690994262695,16.03837013244629,-0.033352786015393154,0.013497052169026746
1226,1226,1226,1226,2023-12-18,16.195802688598633,16.648420333862305,16.30403709411621,-0.027186822304279712,-0.0066385033898529455
1227,1227,1227,1227,2023-12-19,16.34339714050293,16.35323715209961,16.49098777770996,-0.000601716437250821,-0.008949775428644835
1228,1228,1228,1228,2023-12-20,16.13676643371582,16.1466064453125,16.392593383789062,-0.000609416698797216,-0.015606252414351651
1229,1229,1229,1229,2023-12-21,16.225322723388672,16.185964584350586,16.943603515625,0.002431621472602119,-0.04239244571403866
1230,1230,1230,1230,2023-12-22,16.284358978271484,16.382753372192383,16.668100357055664,-0.006005974190389174,-0.02302250229863423
1231,1231,1231,1231,2023-12-26,16.30403709411621,16.254840850830078,16.815690994262695,0.003026559517721905,-0.030427170689628746
1232,1232,1232,1232,2023-12-27,16.31387710571289,16.195802688598633,16.648420333862305,0.007290433168673838,-0.0200945928466838
1233,1233,1233,1233,2023-12-28,16.471309661865234,16.34339714050293,16.35323715209961,0.007826556514698213,0.007220130709745476
1234,1234,1234,1234,2023-12-29,16.51066780090332,16.13676643371582,16.1466064453125,0.023170773941815215,0.022547236586453856
1235,1235,1235,1235,2024-01-02,16.97312355041504,16.225322723388672,16.185964584350586,0.04608850250777552,0.04863219377271588
1236,1236,1236,1236,2024-01-03,16.95344352722168,16.284358978271484,16.382753372192383,0.04108755830321398,0.03483481329810956
1237,1237,1237,1237,2024-01-04,16.874727249145508,16.30403709411621,16.254840850830078,0.03500299660353745,0.03813549477377842
1238,1238,1238,1238,2024-01-05,17.189592361450195,16.31387710571289,16.195802688598633,0.05367916222874092,0.06136093974219392
1239,1239,1239,1239,2024-01-08,17.04199981689453,16.471309661865234,16.34339714050293,0.03464752753392597,0.042745254880963035
1240,1240,1240,1240,2024-01-09,16.950000762939453,16.51066780090332,16.13676643371582,0.026609036492884597,0.05039636240408596
1241,1241,1241,1241,2024-01-10,16.8700008392334,16.97312355041504,16.225322723388672,-0.006075647235780579,0.03973283778913239
1242,1242,1242,1242,2024-01-11,16.229999542236328,16.95344352722168,16.284358978271484,-0.04267239182551541,-0.003338137909369876
1243,1243,1243,1243,2024-01-12,16.479999542236328,16.874727249145508,16.30403709411621,-0.023391649600094544,0.010792569171939492
1244,1244,1244,1244,2024-01-16,16.440000534057617,17.189592361450195,16.31387710571289,-0.043607306772069365,0.007731051762095209
1245,1245,1245,1245,2024-01-17,16.40999984741211,17.04199981689453,16.471309661865234,-0.03708484780382937,-0.0037222185552779896
1246,1246,1246,1246,2024-01-18,16.399999618530273,16.950000762939453,16.51066780090332,-0.032448443637344115,-0.0067028289653428
1247,1247,1247,1247,2024-01-19,16.670000076293945,16.8700008392334,16.97312355041504,-0.011855409187314647,-0.017859027139037198
1248,1248,1248,1248,2024-01-22,16.799999237060547,16.229999542236328,16.95344352722168,0.03512013006167214,-0.009050921714798044
1249,1249,1249,1249,2024-01-23,17.190000534057617,16.479999542236328,16.874727249145508,0.04308258565187684,0.018683163304347605
1250,1250,1250,1250,2024-01-24,16.68000030517578,16.440000534057617,17.189592361450195,0.014598525749495828,-0.029645383413351767
1251,1251,1251,1251,2024-01-25,17.18000030517578,16.40999984741211,17.04199981689453,0.04692263649747086,0.00809766986057836
1252,1252,1252,1252,2024-01-26,17.290000915527344,16.399999618530273,16.950000762939453,0.05426837303041543,0.02005900514950354
1253,1253,1253,1253,2024-01-29,17.25,16.670000076293945,16.8700008392334,0.03479303665576228,0.02252514178202425
1254,1254,1254,1254,2024-01-30,17.530000686645508,16.799999237060547,16.229999542236328,0.043452469210509825,0.08009865564235574
1255,1255,1255,1255,2024-01-31,17.690000534057617,17.190000534057617,16.479999542236328,0.02908667739767523,0.07342239231986603
1256,1256,1256,1256,2024-02-01,18.040000915527344,16.68000030517578,16.440000534057617,0.08153480728232099,0.09732362101540781
1257,1257,1257,1257,2024-02-02,17.829999923706055,17.18000030517578,16.40999984741211,0.03783466862538121,0.08653260752576308
1258,1258,1258,1258,2024-02-05,17.704999923706055,17.290000915527344,16.399999618530273,0.02400225484117935,0.0795731911908868
