,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EVRG,EVRG_6m,EVRG_12m,EVRG_6m_ret,EVRG_12m_ret
962,962,962,962,2022-11-29,55.54303359985352,56.09779357910156,58.40655899047852,-0.00988915862556683,-0.04902746267061908
963,963,963,963,2022-11-30,56.633426666259766,55.85867691040039,56.2198600769043,0.013869819313875098,0.007356236546831374
964,964,964,964,2022-12-01,56.31778717041016,56.62385940551758,54.36448287963867,-0.005405358064971333,0.035929787009949976
965,965,965,965,2022-12-02,55.95431900024414,55.79171752929688,56.52277755737305,0.002914437449642593,-0.010057158931227272
966,966,966,966,2022-12-05,55.62911224365234,56.44213104248047,56.27666091918945,-0.014404466730999599,-0.011506522685611476
967,967,967,967,2022-12-06,55.925628662109375,56.13605117797852,55.65781021118164,-0.003748438150770639,0.004811875456679937
968,968,968,968,2022-12-07,57.07341003417969,55.54303359985352,56.09779357910156,0.02755298612876267,0.0173913516527604
969,969,969,969,2022-12-08,59.30202102661133,56.633426666259766,55.85867691040039,0.047120481973968564,0.06164385385880511
970,970,970,970,2022-12-09,59.67504501342773,56.31778717041016,56.62385940551758,0.05961274424470808,0.053885157951858664
971,971,971,971,2022-12-12,60.39241027832031,55.95431900024414,55.79171752929688,0.07931633084582446,0.08246193078045239
972,972,972,972,2022-12-13,60.49761962890625,55.62911224365234,56.44213104248047,0.08751725830047641,0.07185215213389928
973,973,973,973,2022-12-14,60.30632400512695,55.925628662109375,56.13605117797852,0.07833073043281824,0.07428867438371545
974,974,974,974,2022-12-15,60.06720352172852,57.07341003417969,55.54303359985352,0.05245513603893537,0.08145341780336124
975,975,975,975,2022-12-16,59.21593475341797,59.30202102661133,56.633426666259766,-0.0014516583364794222,0.04560042079701265
976,976,976,976,2022-12-19,59.00550842285156,59.67504501342773,56.31778717041016,-0.011219708178276333,0.047724198472299806
977,977,977,977,2022-12-20,59.31157684326172,60.39241027832031,55.95431900024414,-0.017896842170688987,0.05999997682042979
978,978,978,978,2022-12-21,60.27763366699219,60.49761962890625,55.62911224365234,-0.003636274671027784,0.0835627468398128
979,979,979,979,2022-12-22,59.88547134399414,60.30632400512695,55.925628662109375,-0.00697858256286743,0.0708055104004155
980,980,980,980,2022-12-23,60.58370590209961,60.06720352172852,57.07341003417969,0.008598741910537777,0.06150492612615399
981,981,981,981,2022-12-27,60.71761322021485,59.21593475341797,59.30202102661133,0.025359364384773153,0.02387089291557687
982,982,982,982,2022-12-28,60.47848892211914,59.00550842285156,59.67504501342773,0.024963440509854662,0.013463649813932
983,983,983,983,2022-12-29,60.75587463378906,59.31157684326172,60.39241027832031,0.024351026686477706,0.006018378034486682
984,984,984,984,2022-12-30,60.191551208496094,60.27763366699219,60.49761962890625,-0.0014280994999184005,-0.0050591812089068045
985,985,985,985,2023-01-03,60.191551208496094,59.88547134399414,60.30632400512695,0.005111087174112239,-0.0019031635325857943
986,986,986,986,2023-01-04,61.109771728515625,60.58370590209961,60.06720352172852,0.00868328898971793,0.017356696261212834
987,987,987,987,2023-01-05,60.24893569946289,60.71761322021485,59.21593475341797,-0.007718971413651077,0.017444644762367734
988,988,988,988,2023-01-06,61.96104431152344,60.47848892211914,59.00550842285156,0.024513763750173112,0.050089152143077964
989,989,989,989,2023-01-09,61.48280334472656,60.75587463378906,59.31157684326172,0.011964747694261924,0.036607128271139766
990,990,990,990,2023-01-10,61.387149810791016,60.191551208496094,60.27763366699219,0.019863229610971755,0.01840676344277914
991,991,991,991,2023-01-11,61.60715103149414,60.191551208496094,59.88547134399414,0.023518247903174805,0.028749538892502535
992,992,992,992,2023-01-12,61.138465881347656,61.109771728515625,60.58370590209961,0.00046955097393430734,0.009156917210454418
993,993,993,993,2023-01-13,60.15328979492188,60.24893569946289,60.71761322021485,-0.0015875119357811052,-0.009294229390181097
994,994,994,994,2023-01-17,59.84721374511719,61.96104431152344,60.47848892211914,-0.034115476746622964,-0.010438011733640895
995,995,995,995,2023-01-18,57.88642120361328,61.48280334472656,60.75587463378906,-0.05849411454043185,-0.047229234168245315
996,996,996,996,2023-01-19,56.671688079833984,61.387149810791016,60.191551208496094,-0.07681512735957186,-0.058477694260939406
997,997,997,997,2023-01-20,57.04471206665039,61.60715103149414,60.191551208496094,-0.07405697047265491,-0.05228041276001416
998,998,998,998,2023-01-23,57.52295684814453,61.138465881347656,61.109771728515625,-0.05913640424376687,-0.058694620826040156
999,999,999,999,2023-01-24,58.680301666259766,60.15328979492188,60.24893569946289,-0.024487241407476046,-0.026035879555248442
1000,1000,1000,1000,2023-01-25,59.23506164550781,59.84721374511719,61.96104431152344,-0.010228581437666695,-0.04399510525210193
1001,1001,1001,1001,2023-01-26,58.728126525878906,57.88642120361328,61.48280334472656,0.014540635001513813,-0.044804021108187264
1002,1002,1002,1002,2023-01-27,59.0533332824707,56.671688079833984,61.387149810791016,0.04202530899170798,-0.038017997830387285
1003,1003,1003,1003,2023-01-30,59.00550842285156,57.04471206665039,61.60715103149414,0.03437297314973198,-0.042229555580529876
1004,1004,1004,1004,2023-01-31,59.923736572265625,57.52295684814453,61.138465881347656,0.041736027764687655,-0.01986849508850086
1005,1005,1005,1005,2023-02-01,60.15328979492188,58.680301666259766,60.15328979492188,0.025101918136679613,0.0
1006,1006,1006,1006,2023-02-02,60.488059997558594,59.23506164550781,59.84721374511719,0.021152984689192245,0.010708038224982452
1007,1007,1007,1007,2023-02-03,58.95767974853516,58.728126525878906,57.88642120361328,0.00390874417822773,0.018506214802151533
1008,1008,1008,1008,2023-02-06,59.41679763793945,59.0533332824707,56.671688079833984,0.006154849104455851,0.04843881753157597
1009,1009,1009,1009,2023-02-07,59.28288269042969,59.00550842285156,57.04471206665039,0.004700819889396968,0.03923537419496914
1010,1010,1010,1010,2023-02-08,57.9820671081543,59.923736572265625,57.52295684814453,-0.03240234296420674,0.007981339714886015
1011,1011,1011,1011,2023-02-09,57.54208755493164,60.15328979492188,58.680301666259766,-0.04340913437806149,-0.019396868778924103
1012,1012,1012,1012,2023-02-10,58.4124870300293,60.488059997558594,59.23506164550781,-0.034313763205714776,-0.013886617024241654
1013,1013,1013,1013,2023-02-13,58.680301666259766,58.95767974853516,58.728126525878906,-0.004704698072557578,-0.0008143433555310997
1014,1014,1014,1014,2023-02-14,58.01076889038086,59.41679763793945,59.0533332824707,-0.023663825777456626,-0.017654623949895032
1015,1015,1015,1015,2023-02-15,58.680301666259766,59.28288269042969,59.00550842285156,-0.010164502750592441,-0.005511464357891183
1016,1016,1016,1016,2023-02-16,58.355098724365234,57.9820671081543,59.923736572265625,0.006433568770756626,-0.026177236895243983
1017,1017,1017,1017,2023-02-17,59.39766311645508,57.54208755493164,60.15328979492188,0.032247275696281275,-0.012561685005806456
1018,1018,1018,1018,2023-02-21,58.46987533569336,58.4124870300293,60.488059997558594,0.0009824663968607261,-0.03336500892815364
1019,1019,1019,1019,2023-02-22,58.27858352661133,58.680301666259766,58.95767974853516,-0.006845877206514417,-0.01151836749377344
1020,1020,1020,1020,2023-02-23,58.1159782409668,58.01076889038086,59.41679763793945,0.0018136175851202196,-0.021893125322897666
1021,1021,1021,1021,2023-02-24,57.99163436889648,58.680301666259766,59.28288269042969,-0.011735919513161996,-0.021781132477582177
1022,1022,1022,1022,2023-02-27,57.570777893066406,58.355098724365234,57.9820671081543,-0.013440485038051175,-0.0070933865520991235
1023,1023,1023,1023,2023-02-28,56.25083541870117,59.39766311645508,57.54208755493164,-0.05297898153979952,-0.022440133667340323
1024,1024,1024,1024,2023-03-01,55.523902893066406,58.46987533569336,58.4124870300293,-0.05038444884161675,-0.04945148347266737
1025,1025,1025,1025,2023-03-02,56.25083541870117,58.27858352661133,58.680301666259766,-0.03479405272408931,-0.041401734118137634
1026,1026,1026,1026,2023-03-03,56.93950271606445,58.1159782409668,58.01076889038086,-0.020243581206261574,-0.018466677736002857
1027,1027,1027,1027,2023-03-06,56.64299392700195,57.99163436889648,58.680301666259766,-0.023255775709226434,-0.03471876731044876
1028,1028,1028,1028,2023-03-07,55.83954620361328,57.570777893066406,58.355098724365234,-0.03007136177087555,-0.04310767312097141
1029,1029,1029,1029,2023-03-08,56.83808135986328,56.25083541870117,59.39766311645508,0.010439772792545376,-0.04309229727731001
1030,1030,1030,1030,2023-03-09,56.81874465942383,55.523902893066406,58.46987533569336,0.02332043856591204,-0.02823899771959304
1031,1031,1031,1031,2023-03-10,55.63945388793945,56.25083541870117,58.27858352661133,-0.010868843568471842,-0.04528472517638982
1032,1032,1032,1032,2023-03-13,56.92507553100586,56.93950271606445,58.1159782409668,-0.0002533774334232408,-0.02049182937303551
1033,1033,1033,1033,2023-03-14,57.69838333129883,56.64299392700195,57.99163436889648,0.01863230262258031,-0.005056781737383331
1034,1034,1034,1034,2023-03-15,58.27836227416992,55.83954620361328,57.570777893066406,0.0436754278350282,0.01229068647322773
1035,1035,1035,1035,2023-03-16,58.510353088378906,56.83808135986328,56.25083541870117,0.02942167801069573,0.040168606436848275
1036,1036,1036,1036,2023-03-17,57.87237930297852,56.81874465942383,55.523902893066406,0.018543786031709475,0.042296673820553465
1037,1037,1037,1037,2023-03-20,58.03670883178711,55.63945388793945,56.25083541870117,0.04308552252644038,0.03174838915356282
1038,1038,1038,1038,2023-03-21,56.98307418823242,56.92507553100586,56.93950271606445,0.0010188595568041414,0.0007652239673614503
1039,1039,1039,1039,2023-03-22,55.62978363037109,57.69838333129883,56.64299392700195,-0.0358519525417208,-0.017887654348508364
1040,1040,1040,1040,2023-03-23,55.24313354492188,58.27836227416992,55.83954620361328,-0.052081572144543786,-0.01068082925524938
1041,1041,1041,1041,2023-03-24,57.46639251708984,58.510353088378906,56.83808135986328,-0.017842322190607662,0.011054404761632997
1042,1042,1042,1042,2023-03-27,57.14739990234375,57.87237930297852,56.81874465942383,-0.01252720916897676,0.005784274976328829
1043,1043,1043,1043,2023-03-28,57.26339721679688,58.03670883178711,55.63945388793945,-0.013324525641720708,0.029186902735029108
1044,1044,1044,1044,2023-03-29,58.12370300292969,56.98307418823242,56.92507553100586,0.020016975758966993,0.021056229802821402
1045,1045,1045,1045,2023-03-30,58.43302154541016,55.62978363037109,57.69838333129883,0.050390954846508684,0.012732388183098742
1046,1046,1046,1046,2023-03-31,59.08066940307617,55.24313354492188,58.27836227416992,0.06946629584351394,0.013766809800381807
1047,1047,1047,1047,2023-04-03,58.43302154541016,57.46639251708984,58.510353088378906,0.016820770992939327,-0.0013216728132188216
1048,1048,1048,1048,2023-04-04,58.69401931762695,57.14739990234375,57.87237930297852,0.027063688250491547,0.014197446597916885
1049,1049,1049,1049,2023-04-05,61.04293823242188,57.26339721679688,58.03670883178711,0.06600273821191238,0.0517987573924632
1050,1050,1050,1050,2023-04-06,61.17826461791992,58.12370300292969,56.98307418823242,0.052552770335989596,0.07362169362483861
1051,1051,1051,1051,2023-04-10,60.743282318115234,58.43302154541016,55.62978363037109,0.03953690416145417,0.09192016136033354
1052,1052,1052,1052,2023-04-11,60.48228454589844,59.08066940307617,55.24313354492188,0.023723751896915557,0.09483804890821856
1053,1053,1053,1053,2023-04-12,60.02796936035156,58.43302154541016,57.46639251708984,0.02729531646248895,0.044575215722823414
1054,1054,1054,1054,2023-04-13,59.969970703125,58.69401931762695,57.14739990234375,0.02173903577114289,0.04939106250861092
1055,1055,1055,1055,2023-04-14,59.31266021728516,61.04293823242188,57.26339721679688,-0.028345260979225184,0.03578661239272707
1056,1056,1056,1056,2023-04-17,59.98930358886719,61.17826461791992,58.12370300292969,-0.019434369975647736,0.03209707037838694
1057,1057,1057,1057,2023-04-18,59.67998504638672,60.743282318115234,58.43302154541016,-0.017504771410935316,0.021340048280876545
1058,1058,1058,1058,2023-04-19,60.40495681762695,60.48228454589844,59.08066940307617,-0.0012785186414842054,0.022414901996385073
1059,1059,1059,1059,2023-04-20,60.65628433227539,60.02796936035156,58.43302154541016,0.010467036926603557,0.038048054474428605
1060,1060,1060,1060,2023-04-21,60.917274475097656,59.969970703125,58.69401931762695,0.015796302063614265,0.03787873421036991
1061,1061,1061,1061,2023-04-24,60.98493957519531,59.31266021728516,61.04293823242188,0.02819430711392723,-0.000950128858570598
1062,1062,1062,1062,2023-04-25,61.55525207519531,59.98930358886719,61.17826461791992,0.02610379505420246,0.006162114267702856
1063,1063,1063,1063,2023-04-26,59.96030807495117,59.67998504638672,60.743282318115234,0.004697102861982438,-0.012889890260845527
1064,1064,1064,1064,2023-04-27,60.44362258911133,60.40495681762695,60.48228454589844,0.000640109248006171,-0.0006392277850841843
1065,1065,1065,1065,2023-04-28,60.037635803222656,60.65628433227539,60.02796936035156,-0.010199248698845031,0.00016103231500408377
1066,1066,1066,1066,2023-05-01,60.38562774658203,60.917274475097656,59.969970703125,-0.008727355796802061,0.006931086318429314
1067,1067,1067,1067,2023-05-02,59.38999176025391,60.98493957519531,59.31266021728516,-0.026153142497990056,0.0013037948843543923
1068,1068,1068,1068,2023-05-03,59.62198638916016,61.55525207519531,59.98930358886719,-0.03140699811729286,-0.006123044905211872
1069,1069,1069,1069,2023-05-04,60.10530090332031,59.96030807495117,59.67998504638672,0.002418146821192124,0.007126607967528953
1070,1070,1070,1070,2023-05-05,60.50162124633789,60.44362258911133,60.40495681762695,0.0009595496554009042,0.0016002731200153164
1071,1071,1071,1071,2023-05-08,59.979637145996094,60.037635803222656,60.65628433227539,-0.0009660383266365535,-0.011155434160335598
1072,1072,1072,1072,2023-05-09,60.08597183227539,60.38562774658203,60.917274475097656,-0.00496237143653111,-0.01364641885221074
1073,1073,1073,1073,2023-05-10,61.01393508911133,59.38999176025391,60.98493957519531,0.02734372039337818,0.00047545367951484785
1074,1074,1074,1074,2023-05-11,60.34695816040039,59.62198638916016,61.55525207519531,0.012159470275080242,-0.019629420302249456
1075,1075,1075,1075,2023-05-12,60.28896331787109,60.10530090332031,59.96030807495117,0.003055677482526775,0.005481213380509775
1076,1076,1076,1076,2023-05-15,59.65098190307617,60.50162124633789,60.44362258911133,-0.014059777667746465,-0.013113719067161744
1077,1077,1077,1077,2023-05-16,58.29769515991211,59.979637145996094,60.037635803222656,-0.028041883314331773,-0.028980832106935694
1078,1078,1078,1078,2023-05-17,58.03670883178711,60.08597183227539,60.38562774658203,-0.034105514781530344,-0.03889864198568138
1079,1079,1079,1079,2023-05-18,57.85408020019531,61.01393508911133,59.38999176025391,-0.051789068911897274,-0.025861454338279466
1080,1080,1080,1080,2023-05-19,57.89314270019531,60.34695816040039,59.62198638916016,-0.040661791994269336,-0.02899674757027504
1081,1081,1081,1081,2023-05-22,57.68805694580078,60.28896331787109,60.10530090332031,-0.043140671674136044,-0.040216818170624946
1082,1082,1082,1082,2023-05-23,57.37554168701172,59.65098190307617,60.50162124633789,-0.038145897074447155,-0.05166935191039013
1083,1083,1083,1083,2023-05-24,56.83841323852539,58.29769515991211,59.979637145996094,-0.025031554290163127,-0.05237150567991378
1084,1084,1084,1084,2023-05-25,56.037593841552734,58.03670883178711,60.08597183227539,-0.03444569877366044,-0.06737642526650545
1085,1085,1085,1085,2023-05-26,56.11572265625,57.85408020019531,61.01393508911133,-0.030047276491649177,-0.08028022493070563
1086,1086,1086,1086,2023-05-30,55.68601989746094,57.89314270019531,60.34695816040039,-0.038124079982393644,-0.07723567856644609
1087,1087,1087,1087,2023-05-31,56.49659729003906,57.68805694580078,60.28896331787109,-0.020653489107478884,-0.06290315538910385
1088,1088,1088,1088,2023-06-01,55.86180877685547,57.37554168701172,59.65098190307617,-0.026382895318248778,-0.06352239318336006
1089,1089,1089,1089,2023-06-02,56.37940216064453,56.83841323852539,58.29769515991211,-0.008075719425076011,-0.03290512590601824
1090,1090,1090,1090,2023-06-05,56.848175048828125,56.037593841552734,58.03670883178711,0.01446495382309454,-0.020479000392730984
1091,1091,1091,1091,2023-06-06,57.22904968261719,56.11572265625,57.85408020019531,0.019839841200783193,-0.010803568484976322
1092,1092,1092,1092,2023-06-07,58.293548583984375,55.68601989746094,57.89314270019531,0.046825553187763935,0.006916292070420216
1093,1093,1093,1093,2023-06-08,58.371681213378906,56.49659729003906,57.68805694580078,0.03318932490241222,0.011850360434576768
1094,1094,1094,1094,2023-06-09,58.01033782958984,55.86180877685547,57.37554168701172,0.03846150169101836,0.011063880599872622
1095,1095,1095,1095,2023-06-12,58.09823226928711,56.37940216064453,56.83841323852539,0.03048684524438605,0.02216492261096059
1096,1096,1096,1096,2023-06-13,57.86384582519531,56.848175048828125,56.037593841552734,0.01786637434701821,0.03258976445002859
1097,1097,1097,1097,2023-06-14,57.54156494140625,57.22904968261719,56.11572265625,0.005460780154872724,0.025408962366760823
1098,1098,1098,1098,2023-06-15,58.215423583984375,58.293548583984375,55.68601989746094,-0.0013401997630568818,0.04542259782941982
1099,1099,1099,1099,2023-06-16,57.92244338989258,58.371681213378906,56.49659729003906,-0.00769616043512833,0.025237734098101372
1100,1100,1100,1100,2023-06-20,57.47320175170898,58.01033782958984,55.86180877685547,-0.009259316493876346,0.02884605798015505
1101,1101,1101,1101,2023-06-21,57.62945938110352,58.09823226928711,56.37940216064453,-0.008068625668519624,0.022172232633775435
1102,1102,1102,1102,2023-06-22,56.93606948852539,57.86384582519531,56.848175048828125,-0.016033782812720387,0.001546125968366896
1103,1103,1103,1103,2023-06-23,55.969234466552734,57.54156494140625,57.22904968261719,-0.027325125349903057,-0.022013561697270534
1104,1104,1104,1104,2023-06-26,57.18998718261719,58.215423583984375,58.293548583984375,-0.017614514131084946,-0.018931106926476926
1105,1105,1105,1105,2023-06-27,57.34624481201172,57.92244338989258,58.371681213378906,-0.009947760214504497,-0.017567361091051725
1106,1106,1106,1106,2023-06-28,56.3501091003418,57.47320175170898,58.01033782958984,-0.01954115339213347,-0.028619532162096673
1107,1107,1107,1107,2023-06-29,56.21338272094727,57.62945938110352,58.09823226928711,-0.024572096899117768,-0.03244245951586788
1108,1108,1108,1108,2023-06-30,57.053260803222656,56.93606948852539,57.86384582519531,0.00205829653767875,-0.014008488554691056
1109,1109,1109,1109,2023-07-03,57.42437362670898,55.969234466552734,57.54156494140625,0.025998911259467627,-0.0020366375995614083
1110,1110,1110,1110,2023-07-05,58.35214614868164,57.18998718261719,58.215423583984375,0.02032102162138072,0.0023485625677879263
1111,1111,1111,1111,2023-07-06,58.20565414428711,57.34624481201172,57.92244338989258,0.014986322732946977,0.004889482173398019
1112,1112,1112,1112,2023-07-07,57.31694412231445,56.3501091003418,57.47320175170898,0.017157642414693974,-0.002718791099712403
1113,1113,1113,1113,2023-07-10,56.6723861694336,56.21338272094727,57.62945938110352,0.008165376753163978,-0.01660736057475043
1114,1114,1114,1114,2023-07-11,57.55133438110352,57.053260803222656,56.93606948852539,0.008729975655532352,0.010806241071876777
1115,1115,1115,1115,2023-07-12,58.74279022216797,57.42437362670898,55.969234466552734,0.022959181131507744,0.04955500610380348
1116,1116,1116,1116,2023-07-13,59.09436798095703,58.35214614868164,57.18998718261719,0.01271970066677941,0.033299199600427265
1117,1117,1117,1117,2023-07-14,58.75255584716797,58.20565414428711,57.34624481201172,0.009396023649612006,0.024523158225378427
1118,1118,1118,1118,2023-07-17,58.05916595458984,57.31694412231445,56.3501091003418,0.012949431335548489,0.03032925546257137
1119,1119,1119,1119,2023-07-18,57.58063125610352,56.6723861694336,56.21338272094727,0.016026236904063573,0.02432247391948472
1120,1120,1120,1120,2023-07-19,58.381446838378906,57.55133438110352,57.053260803222656,0.014423861170244967,0.02327975678265215
1121,1121,1121,1121,2023-07-20,59.30921936035156,58.74279022216797,57.42437362670898,0.009642530360599588,0.03282309609322254
1122,1122,1122,1122,2023-07-21,60.11980438232422,59.09436798095703,58.35214614868164,0.01735252336902282,0.030292942938869416
1123,1123,1123,1123,2023-07-24,59.71939468383789,58.75255584716797,58.20565414428711,0.016456115359218426,0.02600676105792643
1124,1124,1124,1124,2023-07-25,59.57290267944336,58.05916595458984,57.31694412231445,0.026072312613609983,0.03935936557110731
1125,1125,1125,1125,2023-07-26,59.88541793823242,57.58063125610352,56.6723861694336,0.040027117310989846,0.05669483827966615
1126,1126,1126,1126,2023-07-27,58.420509338378906,58.381446838378906,57.55133438110352,0.0006690909889255359,0.015102603034705231
1127,1127,1127,1127,2023-07-28,58.74279022216797,59.30921936035156,58.74279022216797,-0.009550439953391998,0.0
1128,1128,1128,1128,2023-07-31,58.56700134277344,60.11980438232422,59.09436798095703,-0.025828477911803094,-0.008924143809331153
1129,1129,1129,1129,2023-08-01,58.10799789428711,59.71939468383789,58.75255584716797,-0.026982805135278398,-0.010970721930081417
1130,1130,1130,1130,2023-08-02,58.31308364868164,59.57290267944336,58.05916595458984,-0.0211475179838172,0.004373429929916739
1131,1131,1131,1131,2023-08-03,57.01420211791992,59.88541793823242,57.58063125610352,-0.04794515792265086,-0.00983714707232497
1132,1132,1132,1132,2023-08-04,55.95946502685547,58.420509338378906,58.381446838378906,-0.04212637546976461,-0.041485470859061846
1133,1133,1133,1133,2023-08-07,56.29151153564453,58.74279022216797,59.30921936035156,-0.04172901350536107,-0.050880923020955815
1134,1134,1134,1134,2023-08-08,56.72121810913086,58.56700134277344,60.11980438232422,-0.03151575445769905,-0.05653022840161759
1135,1135,1135,1135,2023-08-09,56.74074935913086,58.10799789428711,59.71939468383789,-0.02352943802406715,-0.0498773529181995
1136,1136,1136,1136,2023-08-10,56.65285110473633,58.31308364868164,59.57290267944336,-0.028471012679550656,-0.049016439410709545
1137,1137,1137,1137,2023-08-11,56.91653823852539,57.01420211791992,59.88541793823242,-0.001712974588200633,-0.04957600367370274
1138,1138,1138,1138,2023-08-14,56.28174591064453,55.95946502685547,58.420509338378906,0.0057591845031828015,-0.036609804535362556
1139,1139,1139,1139,2023-08-15,55.36373519897461,56.29151153564453,58.74279022216797,-0.016481638374241214,-0.05752288936929306
1140,1140,1140,1140,2023-08-16,55.70555114746094,56.72121810913086,58.56700134277344,-0.01790629671802524,-0.0488577207251123
1141,1141,1141,1141,2023-08-17,55.47116088867188,56.74074935913086,58.10799789428711,-0.022375250323596108,-0.045378211281901115
1142,1142,1142,1142,2023-08-18,55.68144989013672,56.65285110473633,58.31308364868164,-0.017146554774511547,-0.04512938767566643
1143,1143,1143,1143,2023-08-21,55.36552810668945,56.91653823852539,57.01420211791992,-0.027250605532894046,-0.0289169005263038
1144,1144,1144,1144,2023-08-22,55.72093963623047,56.28174591064453,55.95946502685547,-0.009964265772856917,-0.004262467314698815
1145,1145,1145,1145,2023-08-23,55.82953643798828,55.36373519897461,56.29151153564453,0.00841347205602383,-0.008206834122116646
1146,1146,1146,1146,2023-08-24,55.513614654541016,55.70555114746094,56.72121810913086,-0.0034455541497442344,-0.021290153752806074
1147,1147,1147,1147,2023-08-25,56.16520690917969,55.47116088867188,56.74074935913086,0.01251183514801002,-0.010143370619030367
1148,1148,1148,1148,2023-08-28,55.99737548828125,55.68144989013672,56.65285110473633,0.005673803372000519,-0.011570037582808945
1149,1149,1149,1149,2023-08-29,56.352787017822266,55.36552810668945,56.91653823852539,0.017831653465498754,-0.00990487542198304
1150,1150,1150,1150,2023-08-30,54.733680725097656,55.72093963623047,56.28174591064453,-0.017717915698802877,-0.02750563545069573
1151,1151,1151,1151,2023-08-31,54.26966857910156,55.82953643798828,55.36373519897461,-0.02793983182395421,-0.019761430762231358
1152,1152,1152,1152,2023-09-01,52.91712188720703,55.513614654541016,55.70555114746094,-0.04677217982456838,-0.05005657789602547
1153,1153,1153,1153,2023-09-05,52.058204650878906,56.16520690917969,55.47116088867188,-0.07312360239216942,-0.0615266777027188
1154,1154,1154,1154,2023-09-06,52.63081741333008,55.99737548828125,55.68144989013672,-0.060119926078601726,-0.05478723134591046
1155,1155,1155,1155,2023-09-07,52.92699432373047,56.352787017822266,55.36552810668945,-0.060791894693839166,-0.04404426122803207
1156,1156,1156,1156,2023-09-08,53.25278854370117,54.733680725097656,55.72093963623047,-0.027056323670873406,-0.0442948577077561
1157,1157,1157,1157,2023-09-11,52.03845977783203,54.26966857910156,55.82953643798828,-0.041113367000157774,-0.06790449826441103
1158,1158,1158,1158,2023-09-12,52.33463668823242,52.91712188720703,55.513614654541016,-0.011007499618293282,-0.05726483469129595
1159,1159,1159,1159,2023-09-13,53.03559494018555,52.058204650878906,56.16520690917969,0.018774951918941074,-0.055721542592281126
1160,1160,1160,1160,2023-09-14,53.74641799926758,52.63081741333008,55.99737548828125,0.021196717831232892,-0.040197553356491444
1161,1161,1161,1161,2023-09-15,53.45024108886719,52.92699432373047,56.352787017822266,0.009886198372351496,-0.05150669705186206
1162,1162,1162,1162,2023-09-18,53.45024108886719,53.25278854370117,54.733680725097656,0.0037078348489483215,-0.023448809201716214
1163,1163,1163,1163,2023-09-19,53.51934814453125,52.03845977783203,54.26966857910156,0.028457574897903903,-0.013825778822965762
1164,1164,1164,1164,2023-09-20,53.65756607055664,52.33463668823242,52.91712188720703,0.02527827584253939,0.013992525612558149
1165,1165,1165,1165,2023-09-21,53.17380905151367,53.03559494018555,52.058204650878906,0.0026060631823590086,0.0214299438122465
1166,1166,1166,1166,2023-09-22,52.92699432373047,53.74641799926758,52.63081741333008,-0.015246107667087228,0.005627442721901854
1167,1167,1167,1167,2023-09-25,52.6110725402832,53.45024108886719,52.92699432373047,-0.015699995575113923,-0.005969010473462988
1168,1168,1168,1168,2023-09-26,50.78464126586914,53.45024108886719,53.25278854370117,-0.04987067913437804,-0.04634775652746481
1169,1169,1169,1169,2023-09-27,50.39960861206055,53.51934814453125,52.03845977783203,-0.05829180736741624,-0.03149307594360473
1170,1170,1170,1170,2023-09-28,49.77763366699219,53.65756607055664,52.33463668823242,-0.07230913900311031,-0.04885871352222804
1171,1171,1171,1171,2023-09-29,50.05406951904297,53.17380905151367,53.03559494018555,-0.05867060472286956,-0.05621744084336555
1172,1172,1172,1172,2023-10-02,47.4871940612793,52.92699432373047,53.74641799926758,-0.10277931577180399,-0.11645843892468477
1173,1173,1173,1173,2023-10-03,48.37572860717773,52.6110725402832,53.45024108886719,-0.08050290040870312,-0.0949390008036165
1174,1174,1174,1174,2023-10-04,48.06967544555664,50.78464126586914,53.45024108886719,-0.053460372125088695,-0.10066494619481203
1175,1175,1175,1175,2023-10-05,47.72413635253906,50.39960861206055,53.51934814453125,-0.053085179294055984,-0.10828255561599842
1176,1176,1176,1176,2023-10-06,48.16840362548828,49.77763366699219,53.65756607055664,-0.03232837567710645,-0.10229987766963611
1177,1177,1177,1177,2023-10-09,48.72126770019531,50.05406951904297,53.17380905151367,-0.026627241933657286,-0.08373561027017706
1178,1178,1178,1178,2023-10-10,49.06681060791016,47.4871940612793,52.92699432373047,0.03326405313804104,-0.07293411925508764
1179,1179,1179,1179,2023-10-11,49.65916442871094,48.37572860717773,52.6110725402832,0.026530573460815665,-0.05610811506098934
1180,1180,1180,1180,2023-10-12,48.6126708984375,48.06967544555664,50.78464126586914,0.011296008301446836,-0.0427682526309654
1181,1181,1181,1181,2023-10-13,49.31362533569336,47.72413635253906,50.39960861206055,0.03330576736711821,-0.021547454559147416
1182,1182,1182,1182,2023-10-16,49.78750991821289,48.16840362548828,49.77763366699219,0.033613451367690006,0.0001984074069645292
1183,1183,1183,1183,2023-10-17,49.45183944702149,48.72126770019531,50.05406951904297,0.014994924830809664,-0.012031590594094643
1184,1184,1184,1184,2023-10-18,48.58304977416992,49.06681060791016,47.4871940612793,-0.009859227199541132,0.023076868081034485
1185,1185,1185,1185,2023-10-19,47.9018440246582,49.65916442871094,48.37572860717773,-0.03538763537947731,-0.009795916178701458
1186,1186,1186,1186,2023-10-20,47.753753662109375,48.6126708984375,48.06967544555664,-0.01766858764297463,-0.006572163854217772
1187,1187,1187,1187,2023-10-23,47.70439147949219,49.31362533569336,47.72413635253906,-0.03263264149099987,-0.0004137292899555334
