,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BDX,BDX_6m,BDX_12m,BDX_6m_ret,BDX_12m_ret
1193,1193,1193,1193,2023-10-31,251.7513427734375,254.8885192871093,257.6472473144531,-0.012308033811982089,-0.022883631020593764
1194,1194,1194,1194,2023-11-01,252.7472686767578,258.1551513671875,258.6929626464844,-0.020948188179819693,-0.022983593789722145
1195,1195,1195,1195,2023-11-02,254.8785552978516,254.52999877929688,258.2447814941406,0.0013694123294949456,-0.013035021179568007
1196,1196,1196,1196,2023-11-03,257.8563842773437,253.1456298828125,258.3443908691406,0.018608871094128343,-0.0018889769201303475
1197,1197,1197,1197,2023-11-06,258.0456237792969,250.57614135742188,256.4322204589844,0.02980923236111499,0.006291734000605231
1198,1198,1198,1198,2023-11-07,255.0677795410156,250.0682067871093,257.5874938964844,0.019992836427073613,-0.009781974727706921
1199,1199,1199,1199,2023-11-08,254.8785552978516,251.7513427734375,254.8885192871093,0.01242183056488555,-3.909155769576955e-05
1200,1200,1200,1200,2023-11-09,231.29493713378903,252.7472686767578,258.1551513671875,-0.08487661075540431,-0.10404678772105458
1201,1201,1201,1201,2023-11-10,233.6951141357422,254.8785552978516,254.52999877929688,-0.08311190063579255,-0.08185630276775602
1202,1202,1202,1202,2023-11-13,234.9001922607422,257.8563842773437,253.1456298828125,-0.08902704534905137,-0.07207486706571464
1203,1203,1203,1203,2023-11-14,232.39044189453125,258.0456237792969,250.57614135742188,-0.09942110820956285,-0.07257554276466627
1204,1204,1204,1204,2023-11-15,232.8087310791016,255.0677795410156,250.0682067871093,-0.08726719032081698,-0.06901907255527773
1205,1205,1205,1205,2023-11-16,234.1134185791016,254.8785552978516,251.7513427734375,-0.08147070943055146,-0.07006089421421313
1206,1206,1206,1206,2023-11-17,232.3207397460937,231.29493713378903,252.7472686767578,0.004435041358952452,-0.08081800067555989
1207,1207,1207,1207,2023-11-20,232.71910095214844,233.6951141357422,254.8785552978516,-0.0041764381219662194,-0.08694122704755436
1208,1208,1208,1208,2023-11-21,235.198974609375,234.9001922607422,257.8563842773437,0.0012719544660957371,-0.08786832923089061
1209,1209,1209,1209,2023-11-22,235.8363647460937,232.39044189453125,258.0456237792969,0.01482816084633276,-0.08606717954728227
1210,1210,1210,1210,2023-11-24,237.91786193847656,232.8087310791016,255.0677795410156,0.02194561533707695,-0.06723670717406816
1211,1211,1211,1211,2023-11-27,237.8879852294922,234.1134185791016,254.8785552978516,0.016122812068182446,-0.06666143429957927
1212,1212,1212,1212,2023-11-28,236.3144073486328,232.3207397460937,231.29493713378903,0.01719031889664202,0.021701600030874513
1213,1213,1213,1213,2023-11-29,234.7308959960937,232.71910095214844,233.6951141357422,0.008644735372877355,0.004432193048545585
1214,1214,1214,1214,2023-11-30,235.2188873291016,235.198974609375,234.9001922607422,8.466329311018761e-05,0.0013567254470598922
1215,1215,1215,1215,2023-12-01,237.2804718017578,235.8363647460937,232.39044189453125,0.006123343434414341,0.021042302202109786
1216,1216,1216,1216,2023-12-04,236.60324096679688,237.91786193847656,232.8087310791016,-0.005525524485503475,0.016298829816679072
1217,1217,1217,1217,2023-12-05,232.6493988037109,237.8879852294922,234.1134185791016,-0.022021231634408056,-0.0062534637453770525
1218,1218,1218,1218,2023-12-06,232.5,236.3144073486328,232.3207397460937,-0.016141239086643777,0.0007716067627119294
1219,1219,1219,1219,2023-12-07,233.5399932861328,234.7308959960937,232.71910095214844,-0.0050734808679838705,0.00352739560537052
1220,1220,1220,1220,2023-12-08,232.3000030517578,235.2188873291016,235.198974609375,-0.012409225766211063,-0.012325613079019027
1221,1221,1221,1221,2023-12-11,233.38999938964844,237.2804718017578,235.8363647460937,-0.016396091859425255,-0.01037314732644845
1222,1222,1222,1222,2023-12-12,236.6699981689453,236.60324096679688,237.91786193847656,0.00028214829972594835,-0.005244935203116197
1223,1223,1223,1223,2023-12-13,240.47000122070312,232.6493988037109,237.8879852294922,0.0336153992110273,0.010853915084110044
1224,1224,1224,1224,2023-12-14,238.509994506836,232.5,236.3144073486328,0.025849438739079522,0.009290957681492795
1225,1225,1225,1225,2023-12-15,237.009994506836,233.5399932861328,234.7308959960937,0.014858274044958764,0.009709410007876507
1226,1226,1226,1226,2023-12-18,237.72000122070312,232.3000030517578,235.2188873291016,0.023331890218433182,0.010633133758949143
1227,1227,1227,1227,2023-12-19,240.6199951171875,233.38999938964844,237.2804718017578,0.03097817278566617,0.014074159959610144
1228,1228,1228,1228,2023-12-20,239.82000732421875,236.6699981689453,236.60324096679688,0.01330971048144769,0.013595614093355968
1229,1229,1229,1229,2023-12-21,243.1300048828125,240.47000122070312,232.6493988037109,0.011061686067311172,0.04504892827143814
1230,1230,1230,1230,2023-12-22,243.0,238.509994506836,232.5,0.018825229955029554,0.04516129032258065
1231,1231,1231,1231,2023-12-26,243.3000030517578,237.009994506836,233.5399932861328,0.026539001268743423,0.04179159906743268
1232,1232,1232,1232,2023-12-27,242.5,237.72000122070312,232.3000030517578,0.02010768448069733,0.043908724985981085
1233,1233,1233,1233,2023-12-28,243.02999877929688,240.6199951171875,233.38999938964844,0.010015807958668077,0.041304252173865796
1234,1234,1234,1234,2023-12-29,243.8300018310547,239.82000732421875,236.6699981689453,0.016720850572799373,0.030253110734374866
1235,1235,1235,1235,2024-01-02,245.4199981689453,243.1300048828125,240.47000122070312,0.009418801629344609,0.020584675523410034
1236,1236,1236,1236,2024-01-03,240.47000122070312,243.0,238.509994506836,-0.010411517610275256,0.008217713131559945
1237,1237,1237,1237,2024-01-04,242.9100036621093,243.3000030517578,237.009994506836,-0.0016029567807508416,0.02489350361595455
1238,1238,1238,1238,2024-01-05,242.08999633789065,242.5,237.72000122070312,-0.0016907367509664262,0.018382950928602648
1239,1239,1239,1239,2024-01-08,247.72999572753903,243.02999877929688,240.6199951171875,0.019339163773400614,0.029548669082504198
1240,1240,1240,1240,2024-01-09,237.83999633789065,243.8300018310547,239.82000732421875,-0.02456631853414981,-0.008256237702683689
1241,1241,1241,1241,2024-01-10,238.4100036621093,245.4199981689453,243.1300048828125,-0.028563257106743123,-0.019413487129974927
1242,1242,1242,1242,2024-01-11,235.009994506836,240.47000122070312,243.0,-0.022705562798479573,-0.032880681041827176
1243,1243,1243,1243,2024-01-12,236.2700042724609,242.9100036621093,243.3000030517578,-0.02733522411404965,-0.02889436371195353
1244,1244,1244,1244,2024-01-16,235.0,242.08999633789065,242.5,-0.029286614255613408,-0.030927835051546393
1245,1245,1245,1245,2024-01-17,234.3000030517578,247.72999572753903,243.02999877929688,-0.05421221857425751,-0.03592147377438393
1246,1246,1246,1246,2024-01-18,235.0,237.83999633789065,243.8300018310547,-0.011940785324668357,-0.03621376272298449
1247,1247,1247,1247,2024-01-19,235.88999938964844,238.4100036621093,245.4199981689453,-0.010570044183348837,-0.03883138640045336
1248,1248,1248,1248,2024-01-22,235.88999938964844,235.009994506836,240.47000122070312,0.003744542374289672,-0.019046042366220872
1249,1249,1249,1249,2024-01-23,238.3000030517578,236.2700042724609,242.9100036621093,0.008591859916995404,-0.018978224613441785
1250,1250,1250,1250,2024-01-24,234.57000732421875,235.0,242.08999633789065,-0.0018297560671542978,-0.031062782962646973
1251,1251,1251,1251,2024-01-25,236.57000732421875,234.3000030517578,247.72999572753903,0.009688451740905268,-0.04504899929677619
1252,1252,1252,1252,2024-01-26,236.6499938964844,235.0,237.83999633789065,0.007021250623337805,-0.005003373947734424
1253,1253,1253,1253,2024-01-29,237.8500061035156,235.88999938964844,238.4100036621093,0.00830898604832142,-0.0023488844846769608
1254,1254,1254,1254,2024-01-30,236.2100067138672,235.88999938964844,235.009994506836,0.0013565955532102159,0.005106217757033571
1255,1255,1255,1255,2024-01-31,238.8099975585937,238.3000030517578,236.2700042724609,0.002140136383989466,0.01075038405299944
1256,1256,1256,1256,2024-02-01,242.3500061035156,234.57000732421875,235.0,0.033167065423430175,0.03127662171708767
1257,1257,1257,1257,2024-02-02,237.19000244140625,236.57000732421875,234.3000030517578,0.0026207680517074117,0.012334610977405847
1258,1258,1258,1258,2024-02-05,235.58999633789065,236.6499938964844,235.0,-0.004479178474255163,0.0025106227144282567
