,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MPC,MPC_6m,MPC_12m,MPC_6m_ret,MPC_12m_ret
1193,1193,1193,1193,2023-10-31,150.4218292236328,148.63168334960938,147.38851928710938,0.012044174120080964,0.020580367800660415
1194,1194,1194,1194,2023-11-01,154.3601531982422,147.81617736816406,149.924560546875,0.044271039520790145,0.02958549710059266
1195,1195,1195,1195,2023-11-02,154.91708374023438,146.54318237304688,150.51133728027344,0.05714289284281082,0.029271857785415856
1196,1196,1196,1196,2023-11-03,149.95440673828125,147.24929809570312,153.14683532714844,0.01837094422562191,-0.02084554069986233
1197,1197,1197,1197,2023-11-06,149.09910583496094,145.20057678222656,152.00311279296875,0.026849266987289067,-0.019104917686541878
1198,1198,1198,1198,2023-11-07,145.3596954345703,146.0558624267578,150.03396606445312,-0.004766443336272186,-0.03115474950435415
1199,1199,1199,1199,2023-11-08,142.71426391601562,150.4218292236328,148.63168334960938,-0.05123967277487573,-0.039812638195551364
1200,1200,1200,1200,2023-11-09,141.02357482910156,154.3601531982422,147.81617736816406,-0.08639910036894483,-0.045953038835148896
1201,1201,1201,1201,2023-11-10,144.33534240722656,154.91708374023438,146.54318237304688,-0.06830583869466145,-0.015066139072917983
1202,1202,1202,1202,2023-11-13,145.95640563964844,149.95440673828125,147.24929809570312,-0.02666144453900987,-0.008780296223988682
1203,1203,1203,1203,2023-11-14,149.84500122070312,149.09910583496094,145.20057678222656,0.005002681817339871,0.03198626714439512
1204,1204,1204,1204,2023-11-15,150.3300018310547,145.3596954345703,146.0558624267578,0.03419315362229569,0.02926373055679443
1205,1205,1205,1205,2023-11-16,145.10000610351562,142.71426391601562,150.4218292236328,0.016716914778076797,-0.03537932723983306
1206,1206,1206,1206,2023-11-17,147.89999389648438,141.02357482910156,154.3601531982422,0.0487607768822762,-0.04185121074258802
1207,1207,1207,1207,2023-11-20,148.99000549316406,144.33534240722656,154.91708374023438,0.032248948928980115,-0.038259681269296686
1208,1208,1208,1208,2023-11-21,147.6300048828125,145.95640563964844,149.95440673828125,0.0114664322941469,-0.015500723893533741
1209,1209,1209,1209,2023-11-22,149.2100067138672,149.84500122070312,149.09910583496094,-0.004237675609216174,0.0007438064654057275
1210,1210,1210,1210,2023-11-24,149.5,150.3300018310547,145.3596954345703,-0.005521198835528929,0.028483167586804248
1211,1211,1211,1211,2023-11-27,150.5500030517578,145.10000610351562,142.71426391601562,0.037560280627101594,0.054905087415462184
1212,1212,1212,1212,2023-11-28,149.99000549316406,147.89999389648438,141.02357482910156,0.014131248701352073,0.06358107624862308
1213,1213,1213,1213,2023-11-29,147.4199981689453,148.99000549316406,144.33534240722656,-0.010537668745107753,0.021371451442680822
1214,1214,1214,1214,2023-11-30,149.19000244140625,147.6300048828125,145.95640563964844,0.010566941048549383,0.022154538456785833
1215,1215,1215,1215,2023-12-01,151.4199981689453,149.2100067138672,149.84500122070312,0.014811281788332797,0.010510840771541075
1216,1216,1216,1216,2023-12-04,151.38999938964844,149.5,150.3300018310547,0.012642136385608183,0.007051137801388441
1217,1217,1217,1217,2023-12-05,148.9199981689453,150.5500030517578,145.10000610351562,-0.010826999998479692,0.026326615470329218
1218,1218,1218,1218,2023-12-06,143.17999267578125,149.99000549316406,147.89999389648438,-0.04540311066055125,-0.031913464607758346
1219,1219,1219,1219,2023-12-07,141.5800018310547,147.4199981689453,148.99000549316406,-0.03961468193208029,-0.04973490428154492
1220,1220,1220,1220,2023-12-08,143.02000427246094,149.19000244140625,147.6300048828125,-0.04135664634343417,-0.031226718538761467
1221,1221,1221,1221,2023-12-11,143.85000610351562,151.4199981689453,149.2100067138672,-0.04999334405607081,-0.03592252777409344
1222,1222,1222,1222,2023-12-12,143.3699951171875,151.38999938964844,149.5,-0.05297578641122125,-0.04100337714255853
1223,1223,1223,1223,2023-12-13,146.66000366210938,148.9199981689453,150.5500030517578,-0.015175896686971724,-0.025838587252044687
1224,1224,1224,1224,2023-12-14,150.88999938964844,143.17999267578125,149.99000549316406,0.053848352481242534,0.006000359114097131
1225,1225,1225,1225,2023-12-15,148.3800048828125,141.5800018310547,147.4199981689453,0.048029403615011734,0.006512052135335233
1226,1226,1226,1226,2023-12-18,151.80999755859375,143.02000427246094,149.19000244140625,0.06145988689377613,0.0175614657437686
1227,1227,1227,1227,2023-12-19,153.77000427246094,143.85000610351562,151.4199981689453,0.06896070732042103,0.015519786896930343
1228,1228,1228,1228,2023-12-20,153.6300048828125,143.3699951171875,151.38999938964844,0.07156315906434041,0.014796258023614284
1229,1229,1229,1229,2023-12-21,152.66000366210938,146.66000366210938,148.9199981689453,0.040910949476201,0.025114192446612504
1230,1230,1230,1230,2023-12-22,150.8699951171875,150.88999938964844,143.17999267578125,-0.0001325752040681749,0.05370863832085537
1231,1231,1231,1231,2023-12-26,152.0800018310547,148.3800048828125,141.5800018310547,0.024935953811056732,0.07416301641618483
1232,1232,1232,1232,2023-12-27,149.8800048828125,151.80999755859375,143.02000427246094,-0.012713211954544223,0.047965322370448815
1233,1233,1233,1233,2023-12-28,146.8800048828125,153.77000427246094,143.85000610351562,-0.04480717433967307,0.021063598545254525
1234,1234,1234,1234,2023-12-29,148.36000061035156,153.6300048828125,143.3699951171875,-0.034303222710178605,0.03480508937093396
1235,1235,1235,1235,2024-01-02,152.36000061035156,152.66000366210938,146.66000366210938,-0.0019651712600624593,0.038865381194005844
1236,1236,1236,1236,2024-01-03,157.88999938964844,150.8699951171875,150.88999938964844,0.04653015509815717,0.04639141114928136
1237,1237,1237,1237,2024-01-04,153.39999389648438,152.0800018310547,148.3800048828125,0.008679590015366223,0.033831977682144965
1238,1238,1238,1238,2024-01-05,152.5,149.8800048828125,151.80999755859375,0.017480618039984686,0.004545171283201865
1239,1239,1239,1239,2024-01-08,156.25999450683594,146.8800048828125,153.77000427246094,0.0638615830078928,0.016192951584777626
1240,1240,1240,1240,2024-01-09,154.30999755859375,148.36000061035156,153.6300048828125,0.04010512890107809,0.004426171022385406
1241,1241,1241,1241,2024-01-10,152.83999633789062,152.36000061035156,152.66000366210938,0.0031504051300617064,0.00117904278438008
1242,1242,1242,1242,2024-01-11,155.38999938964844,157.88999938964844,150.8699951171875,-0.015833808408792116,0.029959597128309312
1243,1243,1243,1243,2024-01-12,157.4600067138672,153.39999389648438,152.0800018310547,0.026466838193765163,0.0353761495136562
1244,1244,1244,1244,2024-01-16,154.1199951171875,152.5,149.8800048828125,0.010622918801229453,0.028289232027248312
1245,1245,1245,1245,2024-01-17,152.0,156.25999450683594,146.8800048828125,-0.027262221020042166,0.03485835339719978
1246,1246,1246,1246,2024-01-18,151.8000030517578,154.30999755859375,148.36000061035156,-0.0162659227953319,0.023186859175344576
1247,1247,1247,1247,2024-01-19,152.97999572753906,152.83999633789062,152.36000061035156,0.0009159866069279321,0.004069277465895249
1248,1248,1248,1248,2024-01-22,154.44000244140625,155.38999938964844,157.88999938964844,-0.006113629911665197,-0.021850636275753788
1249,1249,1249,1249,2024-01-23,153.97000122070312,157.4600067138672,153.39999389648438,-0.022164393143371486,0.0037158236434051695
1250,1250,1250,1250,2024-01-24,155.10000610351562,154.1199951171875,152.5,0.006358753032550846,0.017049220350922045
1251,1251,1251,1251,2024-01-25,157.27000427246094,152.0,156.25999450683594,0.03467108073987468,0.006463649053698228
1252,1252,1252,1252,2024-01-26,160.52000427246094,151.8000030517578,154.30999755859375,0.05744401215677142,0.04024370949464351
1253,1253,1253,1253,2024-01-29,160.13999938964844,152.97999572753906,152.83999633789062,0.04680352897160178,0.04776238698422475
1254,1254,1254,1254,2024-01-30,169.88999938964844,154.44000244140625,155.38999938964844,0.10003882869727243,0.09331359841015585
1255,1255,1255,1255,2024-01-31,165.60000610351562,153.97000122070312,157.4600067138672,0.0755342260869496,0.05169566266080672
1256,1256,1256,1256,2024-02-01,167.52999877929688,155.10000610351562,154.1199951171875,0.08014179359532281,0.0870101485009318
1257,1257,1257,1257,2024-02-02,166.3300018310547,157.27000427246094,152.0,0.05760791830906187,0.09427632783588602
1258,1258,1258,1258,2024-02-05,166.2449951171875,160.52000427246094,151.8000030517578,0.0356652796682535,0.09515804858386279
