,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TYL,TYL_6m,TYL_12m,TYL_6m_ret,TYL_12m_ret
1209,1209,1209,1209,2023-11-22,411.8699951171875,419.5499877929688,412.7200012207031,-0.018305310211499948,-0.0020595224389454714
1210,1210,1210,1210,2023-11-24,410.1199951171875,417.6700134277344,411.6199951171875,-0.018076515114373137,-0.0036441378402255475
1211,1211,1211,1211,2023-11-27,411.2699890136719,417.6799926757813,415.6900024414063,-0.015346685918674385,-0.010632955812685085
1212,1212,1212,1212,2023-11-28,407.1499938964844,411.3399963378906,413.2799987792969,-0.010186226670660048,-0.014832570898467567
1213,1213,1213,1213,2023-11-29,407.30999755859375,411.989990234375,418.7000122070313,-0.011359481508565028,-0.02720328234145264
1214,1214,1214,1214,2023-11-30,408.8399963378906,411.0400085449219,416.3800048828125,-0.005352306737291257,-0.01810847892910694
1215,1215,1215,1215,2023-12-01,413.7300109863281,411.8699951171875,419.5499877929688,0.004516026637510606,-0.013871950842512248
1216,1216,1216,1216,2023-12-04,412.9400024414063,410.1199951171875,417.6700134277344,0.006876054222650252,-0.011324755989805979
1217,1217,1217,1217,2023-12-05,410.8699951171875,411.2699890136719,417.6799926757813,-0.0009725822626729386,-0.016304342266831973
1218,1218,1218,1218,2023-12-06,404.25,407.1499938964844,411.3399963378906,-0.007122667174156216,-0.017236340742480594
1219,1219,1219,1219,2023-12-07,402.1400146484375,407.30999755859375,411.989990234375,-0.012692992907478384,-0.023908288597822458
1220,1220,1220,1220,2023-12-08,403.0700073242188,408.8399963378906,411.0400085449219,-0.014113073733870052,-0.01938984297153168
1221,1221,1221,1221,2023-12-11,403.9100036621094,413.7300109863281,411.8699951171875,-0.023735303370446714,-0.019326465995206377
1222,1222,1222,1222,2023-12-12,407.6900024414063,412.9400024414063,410.1199951171875,-0.01271371135990862,-0.005925077305940274
1223,1223,1223,1223,2023-12-13,412.4599914550781,410.8699951171875,411.2699890136719,0.003869828307703882,0.0028934823186592684
1224,1224,1224,1224,2023-12-14,410.2000122070313,404.25,407.1499938964844,0.014718644915352685,0.007491141732209883
1225,1225,1225,1225,2023-12-15,410.4200134277344,402.1400146484375,407.30999755859375,0.020589840547291738,0.007635500939780382
1226,1226,1226,1226,2023-12-18,418.4700012207031,403.0700073242188,408.8399963378906,0.03820674725643114,0.023554458881399842
1227,1227,1227,1227,2023-12-19,414.5899963378906,403.9100036621094,413.7300109863281,0.02644151563207031,0.002078614866521944
1228,1228,1228,1228,2023-12-20,409.0299987792969,407.6900024414063,412.9400024414063,0.0032868020551550803,-0.009468696757380046
1229,1229,1229,1229,2023-12-21,412.489990234375,412.4599914550781,410.8699951171875,7.273136769225808e-05,0.003942841133301567
1230,1230,1230,1230,2023-12-22,415.0,410.2000122070313,404.25,0.011701578864278694,0.026592455163883644
1231,1231,1231,1231,2023-12-26,416.4100036621094,410.4200134277344,402.1400146484375,0.014594781049656724,0.035485125811583584
1232,1232,1232,1232,2023-12-27,415.6000061035156,418.4700012207031,403.0700073242188,-0.006858305514888863,0.031086408196127735
1233,1233,1233,1233,2023-12-28,418.2900085449219,414.5899963378906,403.9100036621094,0.008924509128811042,0.03560200230851951
1234,1234,1234,1234,2023-12-29,418.1199951171875,409.0299987792969,407.6900024414063,0.022223299916922068,0.025583145559916476
1235,1235,1235,1235,2024-01-02,408.2000122070313,412.489990234375,412.4599914550781,-0.010400199105210173,-0.010328224158223098
1236,1236,1236,1236,2024-01-03,406.8999938964844,415.0,410.2000122070313,-0.019518086996423212,-0.008044900566412938
1237,1237,1237,1237,2024-01-04,401.3900146484375,416.4100036621094,410.4200134277344,-0.0360701925544028,-0.0220018480674965
1238,1238,1238,1238,2024-01-05,400.8200073242188,415.6000061035156,418.4700012207031,-0.035563037926461205,-0.04217744126221279
1239,1239,1239,1239,2024-01-08,414.4200134277344,418.2900085449219,414.5899963378906,-0.009251942523441525,-0.00041000244014022247
1240,1240,1240,1240,2024-01-09,412.6700134277344,418.1199951171875,409.0299987792969,-0.013034491899689304,0.008899138594481437
1241,1241,1241,1241,2024-01-10,418.3999938964844,408.2000122070313,412.489990234375,0.024987705498352275,0.014327629280776799
1242,1242,1242,1242,2024-01-11,425.2699890136719,406.8999938964844,415.0,0.04514621625150683,0.02474696147872746
1243,1243,1243,1243,2024-01-12,429.0,401.3900146484375,416.4100036621094,0.06878592975399522,0.03023461546833217
1244,1244,1244,1244,2024-01-16,417.2099914550781,400.8200073242188,415.6000061035156,0.040891132756258886,0.0038738819247310374
1245,1245,1245,1245,2024-01-17,419.5400085449219,414.4200134277344,418.2900085449219,0.012354603907372086,0.0029883572986797446
1246,1246,1246,1246,2024-01-18,424.1600036621094,412.6700134277344,418.1199951171875,0.027843046164019558,0.01444563430464263
1247,1247,1247,1247,2024-01-19,430.3299865722656,418.3999938964844,408.2000122070313,0.028513367231866704,0.054213556353375214
1248,1248,1248,1248,2024-01-22,440.1199951171875,425.2699890136719,406.8999938964844,0.03491900789415503,0.08164168522733939
1249,1249,1249,1249,2024-01-23,444.0,429.0,401.3900146484375,0.034965034965035,0.10615606715798087
1250,1250,1250,1250,2024-01-24,439.2900085449219,417.2099914550781,400.8200073242188,0.05292303046922875,0.09597824589026849
1251,1251,1251,1251,2024-01-25,429.25,419.5400085449219,414.4200134277344,0.02314437540475578,0.03578491890293711
1252,1252,1252,1252,2024-01-26,430.6199951171875,424.1600036621094,412.6700134277344,0.015230081571350196,0.04349717959964261
1253,1253,1253,1253,2024-01-29,436.4100036621094,430.3299865722656,418.3999938964844,0.014128732088305673,0.04304495704672706
1254,1254,1254,1254,2024-01-30,432.05999755859375,440.1199951171875,425.2699890136719,-0.01831318196858489,0.01596634777984196
1255,1255,1255,1255,2024-01-31,422.75,444.0,429.0,-0.04786036036036034,-0.014568764568764547
1256,1256,1256,1256,2024-02-01,429.6799926757813,439.2900085449219,417.2099914550781,-0.02187624503678609,0.029889028249808547
1257,1257,1257,1257,2024-02-02,430.8599853515625,429.25,419.5400085449219,0.0037506938883227203,0.026981876760458157
1258,1258,1258,1258,2024-02-05,421.7900085449219,430.6199951171875,424.1600036621094,-0.020505286963887204,-0.005587502585640891
