,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FSLR,FSLR_6m,FSLR_12m,FSLR_6m_ret,FSLR_12m_ret
1200,1200,1200,1200,2023-11-09,132.52999877929688,142.83999633789062,155.89999389648438,-0.07217864619798264,-0.14990375902583342
1201,1201,1201,1201,2023-11-10,133.9199981689453,147.58999633789062,151.36000061035156,-0.09262144120966975,-0.11522200298018181
1202,1202,1202,1202,2023-11-13,133.83999633789062,151.94000244140625,151.14999389648438,-0.11912600903435988,-0.11452198648746603
1203,1203,1203,1203,2023-11-14,149.13999938964844,146.97000122070312,143.25999450683594,0.01476490542914699,0.04104429085771
1204,1204,1204,1204,2023-11-15,152.4199981689453,144.3300018310547,136.32000732421875,0.05605207673564894,0.11810438658820566
1205,1205,1205,1205,2023-11-16,154.50999450683594,137.8300018310547,142.4499969482422,0.12101859141108307,0.08466126933632467
1206,1206,1206,1206,2023-11-17,155.02000427246094,132.52999877929688,142.83999633789062,0.16969747000916247,0.0852702901626956
1207,1207,1207,1207,2023-11-20,159.2899932861328,133.9199981689453,147.58999633789062,0.18944142371613726,0.07927364481706722
1208,1208,1208,1208,2023-11-21,158.60000610351562,133.83999633789062,151.94000244140625,0.18499708938362658,0.04383311540802248
1209,1209,1209,1209,2023-11-22,159.72000122070312,149.13999938964844,146.97000122070312,0.07094006889066029,0.08675239772811505
1210,1210,1210,1210,2023-11-24,154.3800048828125,152.4199981689453,144.3300018310547,0.012859249031709652,0.06963211338084663
1211,1211,1211,1211,2023-11-27,154.64999389648438,154.50999450683594,137.8300018310547,0.000906086302671083,0.12203433100180039
1212,1212,1212,1212,2023-11-28,155.02000427246094,155.02000427246094,132.52999877929688,0.0,0.16969747000916247
1213,1213,1213,1213,2023-11-29,155.42999267578125,159.2899932861328,133.9199981689453,-0.024232536713199804,0.16061824074773545
1214,1214,1214,1214,2023-11-30,157.77999877929688,158.60000610351562,133.83999633789062,-0.005170285577943412,0.17887031602248138
1215,1215,1215,1215,2023-12-01,160.2899932861328,159.72000122070312,149.13999938964844,0.0035686955990068547,0.07476192800131032
1216,1216,1216,1216,2023-12-04,159.5399932861328,154.3800048828125,152.4199981689453,0.03342394248035663,0.046712998312042675
1217,1217,1217,1217,2023-12-05,155.38999938964844,154.64999389648438,154.50999450683594,0.004785034092270157,0.005695456048790293
1218,1218,1218,1218,2023-12-06,145.2899932861328,155.02000427246094,155.02000427246094,-0.06276616383797018,-0.06276616383797018
1219,1219,1219,1219,2023-12-07,144.17999267578125,155.42999267578125,159.2899932861328,-0.0723798528606181,-0.09485844213207695
1220,1220,1220,1220,2023-12-08,145.3800048828125,157.77999877929688,158.60000610351562,-0.0785904043124599,-0.08335435505642197
1221,1221,1221,1221,2023-12-11,146.11000061035156,160.2899932861328,159.72000122070312,-0.08846461581958287,-0.0852116235057192
1222,1222,1222,1222,2023-12-12,139.89999389648438,159.5399932861328,154.3800048828125,-0.12310392513571422,-0.09379460116819971
1223,1223,1223,1223,2023-12-13,146.55999755859375,155.38999938964844,154.64999389648438,-0.0568247755051019,-0.052311649900909085
1224,1224,1224,1224,2023-12-14,158.25,145.2899932861328,155.02000427246094,0.08920095885987056,0.02083599302359751
1225,1225,1225,1225,2023-12-15,168.6699981689453,144.17999267578125,155.42999267578125,0.1698571697685889,0.08518307995279906
1226,1226,1226,1226,2023-12-18,165.94000244140625,145.3800048828125,157.77999877929688,0.1414224574773313,0.051717605052866045
1227,1227,1227,1227,2023-12-19,172.66000366210938,146.11000061035156,160.2899932861328,0.18171242858701908,0.0771726925828422
1228,1228,1228,1228,2023-12-20,164.60000610351562,139.89999389648438,159.5399932861328,0.176554776873739,0.031716265703407354
1229,1229,1229,1229,2023-12-21,170.0399932861328,146.55999755859375,155.38999938964844,0.16020739709791476,0.09427887221846731
1230,1230,1230,1230,2023-12-22,170.38999938964844,158.25,145.2899932861328,0.07671405617471372,0.17275798240339846
1231,1231,1231,1231,2023-12-26,171.94000244140625,168.6699981689453,144.17999267578125,0.019386994177741146,0.19253718390768104
1232,1232,1232,1232,2023-12-27,172.44000244140625,165.94000244140625,145.3800048828125,0.0391707840446438,0.18613287006288237
1233,1233,1233,1233,2023-12-28,173.22000122070312,172.66000366210938,146.11000061035156,0.0032433542610692534,0.18554514062763539
1234,1234,1234,1234,2023-12-29,172.27999877929688,164.60000610351562,139.89999389648438,0.04665851999392623,0.2314510814544517
1235,1235,1235,1235,2024-01-02,172.16000366210938,170.0399932861328,146.55999755859375,0.012467716182563926,0.17467253363784274
1236,1236,1236,1236,2024-01-03,167.4199981689453,170.38999938964844,158.25,-0.017430607613955762,0.0579462759491014
1237,1237,1237,1237,2024-01-04,166.30999755859375,171.94000244140625,168.6699981689453,-0.03274400839171265,-0.013991822114017616
1238,1238,1238,1238,2024-01-05,166.8699951171875,172.44000244140625,165.94000244140625,-0.03230113225097753,0.0056043911178658146
1239,1239,1239,1239,2024-01-08,166.1300048828125,173.22000122070312,172.66000366210938,-0.04093058704495167,-0.03781998517778262
1240,1240,1240,1240,2024-01-09,166.91000366210938,172.27999877929688,164.60000610351562,-0.03117015994449157,0.014034006518450548
1241,1241,1241,1241,2024-01-10,162.3300018310547,172.16000366210938,170.0399932861328,-0.05709805774834664,-0.04534222394436482
1242,1242,1242,1242,2024-01-11,160.2899932861328,167.4199981689453,170.38999938964844,-0.04258753411057581,-0.059275815128204234
1243,1243,1243,1243,2024-01-12,160.44000244140625,166.30999755859375,171.94000244140625,-0.03529550359784839,-0.0668837957235634
1244,1244,1244,1244,2024-01-16,149.10000610351562,166.8699951171875,172.44000244140625,-0.10649001937821456,-0.1353514034298473
1245,1245,1245,1245,2024-01-17,147.25999450683594,166.1300048828125,173.22000122070312,-0.11358580522096173,-0.1498672585782459
1246,1246,1246,1246,2024-01-18,147.4499969482422,166.91000366210938,172.27999877929688,-0.11658981658919498,-0.14412585330270233
1247,1247,1247,1247,2024-01-19,145.9199981689453,162.3300018310547,172.16000366210938,-0.1010903928849094,-0.15241638554251036
1248,1248,1248,1248,2024-01-22,149.91000366210938,160.2899932861328,167.4199981689453,-0.06475756478131589,-0.10458723389284963
1249,1249,1249,1249,2024-01-23,151.4600067138672,160.44000244140625,166.30999755859375,-0.05597105204993136,-0.08929102917877607
1250,1250,1250,1250,2024-01-24,148.8699951171875,149.10000610351562,166.8699951171875,-0.001542662487675761,-0.1078684037076838
1251,1251,1251,1251,2024-01-25,149.22999572753906,147.25999450683594,166.1300048828125,0.013377708095810625,-0.10172761487122473
1252,1252,1252,1252,2024-01-26,147.8300018310547,147.4499969482422,166.91000366210938,0.0025771779632242087,-0.11431311133202071
1253,1253,1253,1253,2024-01-29,149.3000030517578,145.9199981689453,162.3300018310547,0.023163410945901575,-0.0802685802520835
1254,1254,1254,1254,2024-01-30,149.02999877929688,149.91000366210938,160.2899932861328,-0.005870221208158943,-0.0702476447593069
1255,1255,1255,1255,2024-01-31,146.3000030517578,151.4600067138672,160.44000244140625,-0.034068423566476325,-0.08813263010770933
1256,1256,1256,1256,2024-02-01,147.88999938964844,148.8699951171875,149.10000610351562,-0.006582896216041578,-0.008115403516664621
1257,1257,1257,1257,2024-02-02,141.82000732421875,149.22999572753906,147.25999450683594,-0.049654818839835024,-0.03694137841601408
1258,1258,1258,1258,2024-02-05,137.49000549316406,147.8300018310547,147.4499969482422,-0.0699451816939537,-0.0675482649116248
