,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DG,DG_6m,DG_12m,DG_6m_ret,DG_12m_ret
1194,1194,1194,1194,2023-11-01,115.85430908203124,116.03353118896484,113.0764389038086,-0.001544571686280416,0.02456630404310589
1195,1195,1195,1195,2023-11-02,116.91966247558594,118.95079803466795,116.82009887695312,-0.017075426080706446,0.0008522814103906207
1196,1196,1196,1196,2023-11-03,118.72179412841795,120.41441345214844,115.51578521728516,-0.01405661727034957,0.02775385983051848
1197,1197,1197,1197,2023-11-06,119.05036163330078,118.80144500732422,115.0080108642578,0.0020952323093479386,0.03514842782398975
1198,1198,1198,1198,2023-11-07,120.44427490234376,119.40879821777344,114.71926879882812,0.008671695051162498,0.049904485649703956
1199,1199,1199,1199,2023-11-08,118.94084167480467,118.52266693115234,116.1629638671875,0.0035282259037863195,0.023913627159110717
1200,1200,1200,1200,2023-11-09,117.4871826171875,115.85430908203124,116.03353118896484,0.014094197687546606,0.01252785650257704
1201,1201,1201,1201,2023-11-10,117.4274444580078,116.91966247558594,118.95079803466795,0.0043429990445609246,-0.012806585595299458
1202,1202,1202,1202,2023-11-13,116.8798370361328,118.72179412841795,120.41441345214844,-0.015514902767496674,-0.029353432987656802
1203,1203,1203,1203,2023-11-14,120.8027114868164,119.05036163330078,118.80144500732422,0.014719399668127187,0.016845472539233963
1204,1204,1204,1204,2023-11-15,122.45549774169922,120.44427490234376,119.40879821777344,0.01669836811244174,0.025514866319727325
1205,1205,1205,1205,2023-11-16,117.29800415039062,118.94084167480467,118.52266693115234,-0.013812223802028512,-0.010332730544049484
1206,1206,1206,1206,2023-11-17,120.58367156982422,117.4871826171875,115.85430908203124,0.02635597248702526,0.040821636461051636
1207,1207,1207,1207,2023-11-20,121.2507553100586,117.4274444580078,116.91966247558594,0.03255892069947941,0.037043323105530046
1208,1208,1208,1208,2023-11-21,122.7541961669922,116.8798370361328,118.72179412841795,0.050259816233687804,0.03396513730421313
1209,1209,1209,1209,2023-11-22,124.42689514160156,120.8027114868164,119.05036163330078,0.03000084691957161,0.045161841043890316
1210,1210,1210,1210,2023-11-24,124.93467712402344,122.45549774169922,120.44427490234376,0.02024555391995264,0.03728198974439012
1211,1211,1211,1211,2023-11-27,125.1338119506836,117.29800415039062,118.94084167480467,0.06680256716257915,0.05206765135235103
1212,1212,1212,1212,2023-11-28,126.9458999633789,120.58367156982422,117.4871826171875,0.0527619395787815,0.08050850429370726
1213,1213,1213,1213,2023-11-29,128.3199005126953,121.2507553100586,117.4274444580078,0.058301865291970456,0.09275903180012302
1214,1214,1214,1214,2023-11-30,130.55015563964844,122.7541961669922,116.8798370361328,0.06350870044434798,0.11696045229160901
1215,1215,1215,1215,2023-12-01,134.1046600341797,124.42689514160156,120.8027114868164,0.0777787220485131,0.11011299650186213
1216,1216,1216,1216,2023-12-04,134.24404907226562,124.93467712402344,122.45549774169922,0.07451391529191453,0.09626804470169659
1217,1217,1217,1217,2023-12-05,132.810302734375,125.1338119506836,117.29800415039062,0.06134625537274285,0.1322469098800323
1218,1218,1218,1218,2023-12-06,133.33799743652344,126.9458999633789,120.58367156982422,0.0503529257344153,0.10577158333841075
1219,1219,1219,1219,2023-12-07,131.72503662109375,128.3199005126953,121.2507553100586,0.02653630570779275,0.08638528712048554
1220,1220,1220,1220,2023-12-08,126.6671142578125,130.55015563964844,122.7541961669922,-0.029743674856689717,0.03187604345107076
1221,1221,1221,1221,2023-12-11,125.26323699951172,134.1046600341797,124.42689514160156,-0.06592927518264113,0.00672155209658154
1222,1222,1222,1222,2023-12-12,123.49097442626952,134.24404907226562,124.93467712402344,-0.08010094093785536,-0.011555660373786747
1223,1223,1223,1223,2023-12-13,129.7735595703125,132.810302734375,125.1338119506836,-0.022865267991566074,0.037078288811799975
1224,1224,1224,1224,2023-12-14,130.4506072998047,133.33799743652344,126.9458999633789,-0.021654668528326426,0.02760788128987879
1225,1225,1225,1225,2023-12-15,129.4151153564453,131.72503662109375,128.3199005126953,-0.017535931846372588,0.008535035013073733
1226,1226,1226,1226,2023-12-18,125.53207397460938,126.6671142578125,130.55015563964844,-0.008960812677021424,-0.03843796003499411
1227,1227,1227,1227,2023-12-19,129.4549560546875,125.26323699951172,134.1046600341797,0.033463282249301285,-0.034672202877268465
1228,1228,1228,1228,2023-12-20,128.3497772216797,123.49097442626952,134.24404907226562,0.03934540818050736,-0.043907136974190686
1229,1229,1229,1229,2023-12-21,129.52464294433594,129.7735595703125,132.810302734375,-0.0019180842908272933,-0.024739494771053194
1230,1230,1230,1230,2023-12-22,131.63543701171875,130.4506072998047,133.33799743652344,0.009082592533977696,-0.01276875652504983
1231,1231,1231,1231,2023-12-26,132.4817352294922,129.4151153564453,131.72503662109375,0.02369599458765337,0.005744531395159624
1232,1232,1232,1232,2023-12-27,133.85574340820312,125.53207397460938,126.6671142578125,0.06630711315482074,0.05675213485766495
1233,1233,1233,1233,2023-12-28,134.96092224121094,129.4549560546875,125.26323699951172,0.04253190726971834,0.07741844673658727
1234,1234,1234,1234,2023-12-29,135.3591766357422,128.3497772216797,123.49097442626952,0.05461169910685704,0.09610582688015468
1235,1235,1235,1235,2024-01-02,139.8197021484375,129.52464294433594,129.7735595703125,0.07948340153715705,0.07741286138245984
1236,1236,1236,1236,2024-01-03,130.70947265625,131.63543701171875,130.4506072998047,-0.007034309122902149,0.0019843936475540946
1237,1237,1237,1237,2024-01-04,134.17434692382812,132.4817352294922,129.4151153564453,0.012776189045258901,0.03677492813937966
1238,1238,1238,1238,2024-01-05,135.1699981689453,133.85574340820312,125.53207397460938,0.009818441310615045,0.07677658696442258
1239,1239,1239,1239,2024-01-08,134.22000122070312,134.96092224121094,129.4549560546875,-0.005489892986827671,0.03680851866345436
1240,1240,1240,1240,2024-01-09,136.69000244140625,135.3591766357422,128.3497772216797,0.009831810733049728,0.06498044172933559
1241,1241,1241,1241,2024-01-10,134.05999755859375,139.8197021484375,129.52464294433594,-0.04119379816536184,0.035015380171377286
1242,1242,1242,1242,2024-01-11,133.86000061035156,130.70947265625,131.63543701171875,0.024103287161038933,0.01689942806536804
1243,1243,1243,1243,2024-01-12,134.63999938964844,134.17434692382812,132.4817352294922,0.003470502942598097,0.016291031789533728
1244,1244,1244,1244,2024-01-16,137.82000732421875,135.1699981689453,133.85574340820312,0.019605009922107675,0.029615941872036755
1245,1245,1245,1245,2024-01-17,137.16000366210938,134.22000122070312,134.96092224121094,0.021904354154876682,0.01629420860779307
1246,1246,1246,1246,2024-01-18,135.99000549316406,136.69000244140625,135.3591766357422,-0.005121054471721509,0.004660407023008517
1247,1247,1247,1247,2024-01-19,132.22000122070312,134.05999755859375,139.8197021484375,-0.013725170605694004,-0.05435357686333975
1248,1248,1248,1248,2024-01-22,134.82000732421875,133.86000061035156,130.70947265625,0.007171722019198468,0.0314478712555053
1249,1249,1249,1249,2024-01-23,134.02000427246094,134.63999938964844,134.17434692382812,-0.004604836007115809,-0.0011503141614306323
1250,1250,1250,1250,2024-01-24,130.6699981689453,137.82000732421875,135.1699981689453,-0.051879326478725174,-0.033291411266985205
1251,1251,1251,1251,2024-01-25,132.8800048828125,137.16000366210938,134.22000122070312,-0.031204423046244267,-0.00998358162497126
1252,1252,1252,1252,2024-01-26,133.4499969482422,135.99000549316406,136.69000244140625,-0.018677906039569647,-0.023703309937044836
1253,1253,1253,1253,2024-01-29,133.69000244140625,132.22000122070312,134.05999755859375,0.011117843042894648,-0.0027599218553303606
1254,1254,1254,1254,2024-01-30,131.9199981689453,134.82000732421875,133.86000061035156,-0.021510228435898338,-0.014492771795611592
1255,1255,1255,1255,2024-01-31,132.07000732421875,134.02000427246094,134.63999938964844,-0.014550043919397848,-0.019087879360368376
1256,1256,1256,1256,2024-02-01,136.02000427246094,130.6699981689453,137.82000732421875,0.04094288037410476,-0.01306053516252792
1257,1257,1257,1257,2024-02-02,136.16000366210938,132.8800048828125,137.16000366210938,0.02468391525263347,-0.007290755127591586
1258,1258,1258,1258,2024-02-05,134.72500610351562,133.4499969482422,135.99000549316406,0.009554208950397713,-0.00930214970622989
