,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRK,MRK_6m,MRK_12m,MRK_6m_ret,MRK_12m_ret
1191,1191,1191,1191,2023-10-27,102.08084106445312,99.70802307128906,102.71623992919922,0.02379766361898028,-0.0061859630491153395
1192,1192,1192,1192,2023-10-30,101.9418487548828,101.93191528320312,102.84530639648438,9.745202620869975e-05,-0.008784626865893208
1193,1193,1193,1193,2023-10-31,101.96170043945312,102.6070327758789,103.26229095458984,-0.00628935774641648,-0.012595018986249928
1194,1194,1194,1194,2023-11-01,102.11062622070312,102.2893295288086,103.39134979248048,-0.0017470376326510495,-0.012387144324432664
1195,1195,1195,1195,2023-11-02,102.11062622070312,102.88501739501952,103.42113494873048,-0.007526763312321494,-0.012671575579566219
1196,1196,1196,1196,2023-11-03,102.63681030273438,104.79122161865234,101.25680541992188,-0.020559081978814286,0.0136287618110158
1197,1197,1197,1197,2023-11-06,103.58991241455078,102.08084106445312,99.70802307128906,0.014783100671602378,0.0389325675476111
1198,1198,1198,1198,2023-11-07,103.25235748291016,101.9418487548828,101.93191528320312,0.012855453810519446,0.012954158626749868
1199,1199,1199,1199,2023-11-08,103.64948272705078,101.96170043945312,102.6070327758789,0.016553100628209805,0.010159634510130244
1200,1200,1200,1200,2023-11-09,101.64400482177734,102.11062622070312,102.2893295288086,-0.004569763365442681,-0.006308817449521942
1201,1201,1201,1201,2023-11-10,100.66111755371094,102.11062622070312,102.88501739501952,-0.014195473288540983,-0.021615390633313303
1202,1202,1202,1202,2023-11-13,101.73336029052734,102.63681030273438,104.79122161865234,-0.008802397595387479,-0.029180510360428125
1203,1203,1203,1203,2023-11-14,101.43551635742188,103.58991241455078,102.08084106445312,-0.02079735378583336,-0.006321702488949921
1204,1204,1204,1204,2023-11-15,100.62140655517578,103.25235748291016,101.9418487548828,-0.025480783120809924,-0.012952896340755915
1205,1205,1205,1205,2023-11-16,101.25680541992188,103.64948272705078,101.96170043945312,-0.02308431498331498,-0.006913331343957219
1206,1206,1206,1206,2023-11-17,101.0185317993164,101.64400482177734,102.11062622070312,-0.006153565314133802,-0.010695208342237139
1207,1207,1207,1207,2023-11-20,101.9418487548828,100.66111755371094,102.11062622070312,0.012723196724777841,-0.0016528883630145819
1208,1208,1208,1208,2023-11-21,101.47522735595705,101.73336029052734,102.63681030273438,-0.002537347963668224,-0.01131741081344173
1209,1209,1209,1209,2023-11-22,100.94903564453124,101.43551635742188,103.58991241455078,-0.004795960333818905,-0.025493570835847135
1210,1210,1210,1210,2023-11-24,101.1376724243164,100.62140655517578,103.25235748291016,0.005130775714783153,-0.020480743589256667
1211,1211,1211,1211,2023-11-27,100.70083618164062,101.25680541992188,103.64948272705078,-0.0054906851542035895,-0.028448251431944738
1212,1212,1212,1212,2023-11-28,99.45982360839844,101.0185317993164,101.64400482177734,-0.015429923234426934,-0.021488539508145665
1213,1213,1213,1213,2023-11-29,100.40298461914062,101.9418487548828,100.66111755371094,-0.015095509396168993,-0.0025643758070992284
1214,1214,1214,1214,2023-11-30,101.7432861328125,101.47522735595705,101.73336029052734,0.002641617898673454,9.756723120912802e-05
1215,1215,1215,1215,2023-12-01,102.71623992919922,100.94903564453124,101.43551635742188,0.017505905562989144,0.012625987600482391
1216,1216,1216,1216,2023-12-04,104.3047332763672,101.1376724243164,100.62140655517578,0.031314353753007174,0.03660579639355044
1217,1217,1217,1217,2023-12-05,105.4663314819336,100.70083618164062,101.25680541992188,0.047323294234589364,0.041572771771283934
1218,1218,1218,1218,2023-12-06,104.87063598632812,99.45982360839844,101.0185317993164,0.05440199048847694,0.03813264871701283
1219,1219,1219,1219,2023-12-07,103.13321685791016,100.40298461914062,101.9418487548828,0.027192739828662882,0.011686742172902775
1220,1220,1220,1220,2023-12-08,103.00415802001952,101.7432861328125,101.47522735595705,0.012392679017277919,0.015067033638656024
1221,1221,1221,1221,2023-12-11,103.61970520019533,102.71623992919922,100.94903564453124,0.008795739326311613,0.026455622271303714
1222,1222,1222,1222,2023-12-12,103.60977172851562,104.3047332763672,101.1376724243164,-0.006662799721755652,0.024442912763778857
1223,1223,1223,1223,2023-12-13,106.34000396728516,105.4663314819336,100.70083618164062,0.008283899449951226,0.055999215095620336
1224,1224,1224,1224,2023-12-14,105.87999725341795,104.87063598632812,99.45982360839844,0.009624822597828153,0.06455042259372545
1225,1225,1225,1225,2023-12-15,105.11000061035156,103.13321685791016,100.40298461914062,0.019167284922033234,0.046881235742802785
1226,1226,1226,1226,2023-12-18,106.04000091552734,103.00415802001952,101.7432861328125,0.029473013069218013,0.042230941677134703
1227,1227,1227,1227,2023-12-19,106.48999786376952,103.61970520019533,102.71623992919922,0.02770025892303707,0.03673964250610706
1228,1228,1228,1228,2023-12-20,105.36000061035156,103.60977172851562,104.3047332763672,0.016892507845900795,0.010117156727569743
1229,1229,1229,1229,2023-12-21,106.38999938964844,106.34000396728516,105.4663314819336,0.0004701468920262908,0.008757940991557689
1230,1230,1230,1230,2023-12-22,107.6999969482422,105.87999725341795,104.87063598632812,0.017189268436305083,0.026979534693419183
1231,1231,1231,1231,2023-12-26,107.62999725341795,105.11000061035156,103.13321685791016,0.023974851378872675,0.04360166910824814
1232,1232,1232,1232,2023-12-27,107.9800033569336,106.04000091552734,103.00415802001952,0.018295005890764493,0.048307227907702366
1233,1233,1233,1233,2023-12-28,108.7699966430664,106.48999786376952,103.61970520019533,0.021410450042581797,0.04970378397545727
1234,1234,1234,1234,2023-12-29,109.0199966430664,105.36000061035156,103.60977172851562,0.03473800314647346,0.05221732298307691
1235,1235,1235,1235,2024-01-02,113.23999786376952,106.38999938964844,106.34000396728516,0.06438573656752533,0.06488615421348953
1236,1236,1236,1236,2024-01-03,114.7699966430664,107.6999969482422,105.87999725341795,0.06564531007574548,0.08396297336852698
1237,1237,1237,1237,2024-01-04,117.01000213623048,107.62999725341795,105.11000061035156,0.08715047033520817,0.11321474128796627
1238,1238,1238,1238,2024-01-05,117.22000122070312,107.9800033569336,106.04000091552734,0.08557137966764294,0.10543191445350786
1239,1239,1239,1239,2024-01-08,117.37999725341795,108.7699966430664,106.48999786376952,0.07915786408089764,0.10226311961786116
1240,1240,1240,1240,2024-01-09,118.43000030517578,109.0199966430664,105.36000061035156,0.08631447396680736,0.12405086958152589
1241,1241,1241,1241,2024-01-10,118.86000061035156,113.23999786376952,106.38999938964844,0.049629131513611036,0.11721027626884672
1242,1242,1242,1242,2024-01-11,118.43000030517578,114.7699966430664,107.6999969482422,0.031889899530902266,0.09962863194963822
1243,1243,1243,1243,2024-01-12,118.62999725341795,117.01000213623048,107.62999725341795,0.013844928532702472,0.10220199090129278
1244,1244,1244,1244,2024-01-16,118.48999786376952,117.22000122070312,107.9800033569336,0.010834299862147567,0.09733278551672742
1245,1245,1245,1245,2024-01-17,118.12999725341795,117.37999725341795,108.7699966430664,0.006389504323984552,0.08605314791970442
1246,1246,1246,1246,2024-01-18,118.54000091552734,118.43000030517578,109.0199966430664,0.0009288238627722656,0.08732346877270247
1247,1247,1247,1247,2024-01-19,118.88999938964844,118.86000061035156,113.23999786376952,0.00025238750751155337,0.04989404479392534
1248,1248,1248,1248,2024-01-22,119.43000030517578,118.43000030517578,114.7699966430664,0.008443806446197355,0.04060297811632729
1249,1249,1249,1249,2024-01-23,119.83999633789062,118.62999725341795,117.01000213623048,0.010199773349803376,0.02418591701558359
1250,1250,1250,1250,2024-01-24,118.87999725341795,118.48999786376952,117.22000122070312,0.0032914119054743285,0.014161371911175502
1251,1251,1251,1251,2024-01-25,120.12999725341795,118.12999725341795,117.37999725341795,0.01693050068992652,0.02342818252127632
1252,1252,1252,1252,2024-01-26,120.81999969482422,118.54000091552734,118.43000030517578,0.01923400338862513,0.020180692252721233
1253,1253,1253,1253,2024-01-29,121.27999877929688,118.88999938964844,118.86000061035156,0.020102610832854806,0.020360071988208883
1254,1254,1254,1254,2024-01-30,121.66000366210938,119.43000030517578,118.43000030517578,0.018672053514488196,0.0272735231665151
1255,1255,1255,1255,2024-01-31,120.77999877929688,119.83999633789062,118.62999725341795,0.00784381233420528,0.018123590792015865
1256,1256,1256,1256,2024-02-01,126.37999725341795,118.87999725341795,118.48999786376952,0.06308883052892544,0.066587893762305
1257,1257,1257,1257,2024-02-02,126.41000366210938,120.12999725341795,118.12999725341795,0.05227675478459859,0.07009232710747271
1258,1258,1258,1258,2024-02-05,126.6999969482422,120.81999969482422,118.54000091552734,0.048667416555786325,0.06883748919936106
