,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BK,BK_6m,BK_12m,BK_6m_ret,BK_12m_ret
1194,1194,1194,1194,2023-11-01,42.838165283203125,41.03295135498047,41.10171890258789,0.04399425019676406,0.042247536769220106
1195,1195,1195,1195,2023-11-02,43.89994430541992,41.11153793334961,42.673484802246094,0.06782539676795607,0.02874055186393565
1196,1196,1196,1196,2023-11-03,44.90217971801758,41.79623794555664,42.38860321044922,0.07431151522552604,0.05929840374991957
1197,1197,1197,1197,2023-11-06,44.6441764831543,41.31000518798828,41.44553756713867,0.0807109870839593,0.07717691948944005
1198,1198,1198,1198,2023-11-07,44.24724960327149,42.01454544067383,40.92489242553711,0.05314121905115754,0.08118181822418746
1199,1199,1199,1199,2023-11-08,44.62433242797852,42.173316955566406,40.75789260864258,0.0581176831548369,0.09486358523149163
1200,1200,1200,1200,2023-11-09,44.69379425048828,42.838165283203125,41.03295135498047,0.04331719052432792,0.08921714803883996
1201,1201,1201,1201,2023-11-10,45.309024810791016,43.89994430541992,41.11153793334961,0.032097546538279564,0.10209997213547228
1202,1202,1202,1202,2023-11-13,45.051025390625,44.90217971801758,41.79623794555664,0.0033148874629731484,0.0778727369986747
1203,1203,1203,1203,2023-11-14,46.09295654296875,44.6441764831543,41.31000518798828,0.032451714287105915,0.11578191126374415
1204,1204,1204,1204,2023-11-15,46.212032318115234,44.24724960327149,42.01454544067383,0.044404629269849005,0.09990556445192111
1205,1205,1205,1205,2023-11-16,46.12272262573242,44.62433242797852,42.173316955566406,0.03357787368970122,0.09364702506864919
1206,1206,1206,1206,2023-11-17,46.837188720703125,44.69379425048828,42.838165283203125,0.04795731725532404,0.09335188402823635
1207,1207,1207,1207,2023-11-20,46.7578010559082,45.309024810791016,43.89994430541992,0.03197544531508312,0.06509932519744566
1208,1208,1208,1208,2023-11-21,46.56926345825195,45.051025390625,44.90217971801758,0.03370041091102216,0.037127011443621294
1209,1209,1209,1209,2023-11-22,46.85703659057617,46.09295654296875,44.6441764831543,0.016576937235413203,0.04956660155343795
1210,1210,1210,1210,2023-11-24,46.98603439331055,46.212032318115234,44.24724960327149,0.016748929583257022,0.061897288861917366
1211,1211,1211,1211,2023-11-27,46.63872528076172,46.12272262573242,44.62433242797852,0.011187601807821634,0.04514113137791642
1212,1212,1212,1212,2023-11-28,46.73795700073242,46.837188720703125,44.69379425048828,-0.0021186523504310717,0.04573706002196953
1213,1213,1213,1213,2023-11-29,47.18449783325195,46.7578010559082,45.309024810791016,0.009125681013817388,0.04139292404312056
1214,1214,1214,1214,2023-11-30,47.948577880859375,46.56926345825195,45.051025390625,0.029618557825032754,0.06431712630535036
1215,1215,1215,1215,2023-12-01,48.3355827331543,46.85703659057617,46.09295654296875,0.03155440997042236,0.04865442267941589
1216,1216,1216,1216,2023-12-04,48.30581283569336,46.98603439331055,46.212032318115234,0.028088738694890036,0.045308124584630294
1217,1217,1217,1217,2023-12-05,48.057735443115234,46.63872528076172,46.12272262573242,0.030425577753490973,0.04195356880999146
1218,1218,1218,1218,2023-12-06,47.154727935791016,46.73795700073242,46.837188720703125,0.008917183415870333,0.006779638653835907
1219,1219,1219,1219,2023-12-07,48.057735443115234,47.18449783325195,46.7578010559082,0.018506875138297962,0.027801443991189778
1220,1220,1220,1220,2023-12-08,48.682891845703125,47.948577880859375,46.56926345825195,0.015314614057341691,0.045386768664399835
1221,1221,1221,1221,2023-12-11,49.16912460327149,48.3355827331543,46.85703659057617,0.017244891299209586,0.04934345363958248
1222,1222,1222,1222,2023-12-12,49.52635955810547,48.30581283569336,46.98603439331055,0.025267077619905765,0.05406553665564484
1223,1223,1223,1223,2023-12-13,50.55836486816406,48.057735443115234,46.63872528076172,0.05203385889892309,0.0840425968721572
1224,1224,1224,1224,2023-12-14,51.22321319580078,47.154727935791016,46.73795700073242,0.0862794769073778,0.09596603024385675
1225,1225,1225,1225,2023-12-15,51.23313903808594,48.057735443115234,47.18449783325195,0.0660747653981606,0.08580447796947444
1226,1226,1226,1226,2023-12-18,51.03467559814453,48.682891845703125,47.948577880859375,0.048308218005931325,0.0643626537778319
1227,1227,1227,1227,2023-12-19,51.3125228881836,49.16912460327149,48.3355827331543,0.043592362121686046,0.061588998967159636
1228,1228,1228,1228,2023-12-20,50.508750915527344,49.52635955810547,48.30581283569336,0.01983572720036708,0.0456039956790919
1229,1229,1229,1229,2023-12-21,51.0049057006836,50.55836486816406,48.057735443115234,0.008832185013972316,0.06132561658168134
1230,1230,1230,1230,2023-12-22,51.07436752319336,51.22321319580078,47.154727935791016,-0.002905824592425721,0.08312293928913306
1231,1231,1231,1231,2023-12-26,51.57052612304688,51.23313903808594,48.057735443115234,0.006585329169663812,0.07309521864777935
1232,1232,1232,1232,2023-12-27,51.66975402832031,51.03467559814453,48.682891845703125,0.012444057353797833,0.06135342559525481
1233,1233,1233,1233,2023-12-28,51.818603515625,51.3125228881836,49.16912460327149,0.009862711848026118,0.05388501287609304
1234,1234,1234,1234,2023-12-29,51.64990615844727,50.508750915527344,49.52635955810547,0.022593218447006125,0.042877098565066385
1235,1235,1235,1235,2024-01-02,51.97737121582031,51.0049057006836,50.55836486816406,0.019066117303373042,0.028066697792866746
1236,1236,1236,1236,2024-01-03,51.40182876586914,51.07436752319336,51.22321319580078,0.00641145957465028,0.0034870044053192384
1237,1237,1237,1237,2024-01-04,51.61021423339844,51.57052612304688,51.23313903808594,0.0007695890140204664,0.007359986180667022
1238,1238,1238,1238,2024-01-05,51.9872932434082,51.66975402832031,51.03467559814453,0.006145553062123055,0.01866608603069686
1239,1239,1239,1239,2024-01-08,52.29491424560547,51.818603515625,51.3125228881836,0.009191886651998438,0.019145255429412922
1240,1240,1240,1240,2024-01-09,52.5429916381836,51.64990615844727,50.508750915527344,0.017291134605290415,0.040275015433630434
1241,1241,1241,1241,2024-01-10,52.32468032836914,51.97737121582031,51.0049057006836,0.0066819291631108335,0.025875444911720447
1242,1242,1242,1242,2024-01-11,52.32468032836914,51.40182876586914,51.07436752319336,0.017953671778945912,0.024480240594423552
1243,1243,1243,1243,2024-01-12,54.42838287353516,51.61021423339844,51.57052612304688,0.05460486227381334,0.055416474589951914
1244,1244,1244,1244,2024-01-16,54.9642333984375,51.9872932434082,51.66975402832031,0.057262841923526375,0.06376030681917855
1245,1245,1245,1245,2024-01-17,54.43830871582031,52.29491424560547,51.818603515625,0.04098667147914781,0.05055530296962529
1246,1246,1246,1246,2024-01-18,54.220001220703125,52.5429916381836,51.64990615844727,0.03191690328688512,0.049759917363093153
1247,1247,1247,1247,2024-01-19,55.040000915527344,52.32468032836914,51.97737121582031,0.051893687073058414,0.05892236617720403
1248,1248,1248,1248,2024-01-22,54.83000183105469,52.32468032836914,51.40182876586914,0.04788030212441119,0.06669360113237555
1249,1249,1249,1249,2024-01-23,54.810001373291016,54.42838287353516,51.61021423339844,0.0070113878018853715,0.061999105940969024
1250,1250,1250,1250,2024-01-24,54.90999984741211,54.9642333984375,51.9872932434082,-0.0009867062209755195,0.05621963410019415
1251,1251,1251,1251,2024-01-25,55.34000015258789,54.43830871582031,52.29491424560547,0.016563546113723016,0.05822910221596378
1252,1252,1252,1252,2024-01-26,55.33000183105469,54.220001220703125,52.5429916381836,0.020472161294008417,0.05304247257298789
1253,1253,1253,1253,2024-01-29,55.900001525878906,55.040000915527344,52.32468032836914,0.015625010829332098,0.0683295373248809
1254,1254,1254,1254,2024-01-30,56.040000915527344,54.83000183105469,52.32468032836914,0.02206819339895283,0.07100512729064579
1255,1255,1255,1255,2024-01-31,55.459999084472656,54.810001373291016,54.42838287353516,0.011859107733910523,0.018953644339102738
1256,1256,1256,1256,2024-02-01,55.5,54.90999984741211,54.9642333984375,0.010744858026360049,0.00974754978712622
1257,1257,1257,1257,2024-02-02,55.630001068115234,55.34000015258789,54.43830871582031,0.005240349019294044,0.021890693895650015
1258,1258,1258,1258,2024-02-05,54.86000061035156,55.33000183105469,54.220001220703125,-0.008494509400853278,0.011803750926587364
