,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MET,MET_6m,MET_12m,MET_6m_ret,MET_12m_ret
966,966,966,966,2022-12-05,72.90391540527344,74.40259552001953,71.89834594726562,-0.020142847225576244,0.013985988756199719
967,967,967,967,2022-12-06,72.78788757324219,73.22299194335938,72.4107894897461,-0.005942182346956759,0.005207760972548048
968,968,968,968,2022-12-07,72.1207275390625,73.5517349243164,73.00059509277344,-0.019455793758317075,-0.012052881933260262
969,969,969,969,2022-12-08,71.17317199707031,74.16087341308594,73.37769317626953,-0.04028676144863785,-0.030043478934442258
970,970,970,970,2022-12-09,69.80017852783203,74.11253356933594,74.37358856201172,-0.05818658240133545,-0.06149239431100517
971,971,971,971,2022-12-12,70.75740814208984,74.36393737792969,74.18022155761719,-0.04849836309111599,-0.0461418602378908
972,972,972,972,2022-12-13,70.80574798583984,72.90391540527344,74.40259552001953,-0.028779900335528796,-0.04834303842547916
973,973,973,973,2022-12-14,70.42865753173828,72.78788757324219,73.22299194335938,-0.03241239882294911,-0.03816198078579758
974,974,974,974,2022-12-15,69.3263931274414,72.1207275390625,73.5517349243164,-0.0387452332633168,-0.05744720775414491
975,975,975,975,2022-12-16,69.10401153564453,71.17317199707031,74.16087341308594,-0.029072196775365766,-0.06818773356772667
976,976,976,976,2022-12-19,68.80427551269531,69.80017852783203,74.11253356933594,-0.014267915013134402,-0.07162429620186295
977,977,977,977,2022-12-20,69.41342163085938,70.75740814208984,74.36393737792969,-0.018994286909599256,-0.06657145817751664
978,978,978,978,2022-12-21,70.42865753173828,70.80574798583984,72.90391540527344,-0.005325703983481311,-0.03395233108914908
979,979,979,979,2022-12-22,69.42308807373047,70.42865753173828,72.78788757324219,-0.014277845031401615,-0.04622746464686067
980,980,980,980,2022-12-23,69.87752532958984,69.3263931274414,72.1207275390625,0.00794981791617655,-0.031103432896703365
981,981,981,981,2022-12-27,69.92586517333984,69.10401153564453,71.17317199707031,0.011892994624073117,-0.01752495763125206
982,982,982,982,2022-12-28,69.43275451660156,68.80427551269531,69.80017852783203,0.009134301600055128,-0.005263940852013205
983,983,983,983,2022-12-29,70.25462341308594,69.41342163085938,70.75740814208984,0.012118719441609915,-0.007105753902040157
984,984,984,984,2022-12-30,69.9742202758789,70.42865753173828,70.80574798583984,-0.006452448077042816,-0.011743788232097097
985,985,985,985,2023-01-03,69.76150512695312,69.42308807373047,70.42865753173828,0.004874704692814147,-0.009472740616765396
986,986,986,986,2023-01-04,70.76707458496094,69.87752532958984,69.3263931274414,0.01273011960820547,0.020781139657318537
987,987,987,987,2023-01-05,70.19660186767578,69.92586517333984,69.10401153564453,0.0038717675307242683,0.015810809065226028
988,988,988,988,2023-01-06,71.14415740966797,69.43275451660156,68.80427551269531,0.024648350839332034,0.03400779790989761
989,989,989,989,2023-01-09,68.97832489013672,70.25462341308594,69.41342163085938,-0.0181667548830885,-0.006268193247071174
990,990,990,990,2023-01-10,69.20069885253906,69.9742202758789,70.42865753173828,-0.01105437717333857,-0.01743549745564643
991,991,991,991,2023-01-11,69.20069885253906,69.76150512695312,69.42308807373047,-0.00803890732279211,-0.0032033899292295276
992,992,992,992,2023-01-12,69.02665710449219,70.76707458496094,69.87752532958984,-0.024593605015836184,-0.012176564941079215
993,993,993,993,2023-01-13,69.53911590576172,70.19660186767578,69.92586517333984,-0.00936635028506727,-0.005530847085258195
994,994,994,994,2023-01-17,69.20069885253906,71.14415740966797,69.43275451660156,-0.027317191290044063,-0.003342164165574313
995,995,995,995,2023-01-18,67.83738708496094,68.97832489013672,70.25462341308594,-0.016540526418885593,-0.0344067936128849
996,996,996,996,2023-01-19,67.13153839111328,69.20069885253906,69.9742202758789,-0.0299008607678225,-0.040624702548426095
997,997,997,997,2023-01-20,67.86639404296875,69.20069885253906,69.76150512695312,-0.019281666683939158,-0.02716557047523016
998,998,998,998,2023-01-23,68.34983825683594,69.02665710449219,70.76707458496094,-0.009805180723610696,-0.03415764099762153
999,999,999,999,2023-01-24,68.62055969238281,69.53911590576172,70.19660186767578,-0.013209201776791635,-0.022451830051031352
1000,1000,1000,1000,2023-01-25,69.1910400390625,69.20069885253906,71.14415740966797,-0.00013957681984033687,-0.027452955263197132
1001,1001,1001,1001,2023-01-26,69.82919311523438,67.83738708496094,68.97832489013672,0.02936147920583765,0.01233529846445025
1002,1002,1002,1002,2023-01-27,69.65514373779297,67.13153839111328,69.20069885253906,0.03759194869000293,0.006567056298409479
1003,1003,1003,1003,2023-01-30,69.77117919921875,67.86639404296875,69.20069885253906,0.028066691668397814,0.008243852390787731
1004,1004,1004,1004,2023-01-31,70.60269927978516,68.34983825683594,69.02665710449219,0.0329607367099205,0.022832370006085734
1005,1005,1005,1005,2023-02-01,70.27395629882812,68.62055969238281,69.53911590576172,0.024094770049345016,0.010567295593206127
1006,1006,1006,1006,2023-02-02,67.40227508544922,69.1910400390625,69.20069885253906,-0.025852551899832932,-0.025988520302694273
1007,1007,1007,1007,2023-02-03,67.47962951660156,69.82919311523438,67.83738708496094,-0.033647296980153896,-0.005273752184931757
1008,1008,1008,1008,2023-02-06,68.25872039794922,69.65514373779297,67.13153839111328,-0.02004767006296604,0.01679064764267557
1009,1009,1009,1009,2023-02-07,69.39816284179688,69.77117919921875,67.86639404296875,-0.005346281397320185,0.022570357839526656
1010,1010,1010,1010,2023-02-08,69.37867736816406,70.60269927978516,68.34983825683594,-0.017336758000859542,0.01505254639319098
1011,1011,1011,1011,2023-02-09,68.94044494628906,70.27395629882812,68.62055969238281,-0.018975896943506765,0.004661653232504337
1012,1012,1012,1012,2023-02-10,69.53450012207031,67.40227508544922,69.1910400390625,0.03163431848432374,0.0049639387240589805
1013,1013,1013,1013,2023-02-13,70.4986343383789,67.47962951660156,69.82919311523438,0.04473949906667163,0.009586838874678039
1014,1014,1014,1014,2023-02-14,70.16752624511719,68.25872039794922,69.65514373779297,0.027964278205621307,0.007355989519640005
1015,1015,1015,1015,2023-02-15,70.54733276367188,69.39816284179688,69.77117919921875,0.01655908275979434,0.01112427184635889
1016,1016,1016,1016,2023-02-16,70.57654571533203,69.37867736816406,70.60269927978516,0.0172656555675077,-0.00037043292565175356
1017,1017,1017,1017,2023-02-17,70.64471435546875,68.94044494628906,70.27395629882812,0.02472089367145025,0.005275895597282698
1018,1018,1018,1018,2023-02-21,69.19364929199219,69.53450012207031,67.40227508544922,-0.0049018951668560184,0.026577355204582487
1019,1019,1019,1019,2023-02-22,69.00860595703125,70.4986343383789,67.47962951660156,-0.021135563764197562,0.022658340767172103
1020,1020,1020,1020,2023-02-23,68.73592376708984,70.16752624511719,68.25872039794922,-0.020402635729615204,0.006991097494335019
1021,1021,1021,1021,2023-02-24,69.96300506591797,70.54733276367188,69.39816284179688,-0.008282775193094283,0.008139152406796857
1022,1022,1022,1022,2023-02-27,69.90457153320312,70.57654571533203,69.37867736816406,-0.00952121098189318,0.007580054636215694
1023,1023,1023,1023,2023-02-28,69.85588073730469,70.64471435546875,68.94044494628906,-0.01116620861675266,0.013278646398769745
1024,1024,1024,1024,2023-03-01,69.40789031982422,69.19364929199219,69.53450012207031,0.0030962527634283976,-0.0018208199098839195
1025,1025,1025,1025,2023-03-02,67.57701873779297,69.00860595703125,70.4986343383789,-0.020745053452169038,-0.041442158816336616
1026,1026,1026,1026,2023-03-03,68.49246215820312,68.73592376708984,70.16752624511719,-0.0035419849700671913,-0.02387235487057837
1027,1027,1027,1027,2023-03-06,67.86917877197266,69.96300506591797,70.54733276367188,-0.029927620918691833,-0.0379625123556524
1028,1028,1028,1028,2023-03-07,67.42120361328125,69.90457153320312,70.57654571533203,-0.035525114673542246,-0.044708083543472665
1029,1029,1029,1029,2023-03-08,65.73640441894531,69.85588073730469,70.64471435546875,-0.05897107408681601,-0.0694787993879612
1030,1030,1030,1030,2023-03-09,62.9803352355957,69.40789031982422,69.19364929199219,-0.09260553886036615,-0.08979601625254285
1031,1031,1031,1031,2023-03-10,60.75017166137695,67.57701873779297,69.00860595703125,-0.10102320587572844,-0.119672527522096
1032,1032,1032,1032,2023-03-13,57.41952896118164,68.49246215820312,68.73592376708984,-0.1616664498269218,-0.16463581466153787
1033,1033,1033,1033,2023-03-14,57.52665328979492,67.86917877197266,69.96300506591797,-0.15238913552979072,-0.17775611216821985
1034,1034,1034,1034,2023-03-15,54.82902526855469,67.42120361328125,69.90457153320312,-0.18676881559328973,-0.2156589466754386
1035,1035,1035,1035,2023-03-16,56.182708740234375,65.73640441894531,69.85588073730469,-0.14533340792149485,-0.19573401484248287
1036,1036,1036,1036,2023-03-17,53.43638229370117,62.9803352355957,69.40789031982422,-0.15153861766839893,-0.230110841181428
1037,1037,1037,1037,2023-03-20,55.49126052856445,60.75017166137695,67.57701873779297,-0.08656619378996666,-0.17884420524857314
1038,1038,1038,1038,2023-03-21,57.00075912475586,57.41952896118164,68.49246215820312,-0.0072931604282036044,-0.16778055090067956
1039,1039,1039,1039,2023-03-22,54.64398956298828,57.52665328979492,67.86917877197266,-0.05011005441747152,-0.19486296207323295
1040,1040,1040,1040,2023-03-23,52.88127899169922,54.82902526855469,67.42120361328125,-0.03552399969387254,-0.2156580399392013
1041,1041,1041,1041,2023-03-24,52.92997360229492,56.182708740234375,65.73640441894531,-0.05789566239995225,-0.1948148964009897
1042,1042,1042,1042,2023-03-27,54.39078140258789,53.43638229370117,62.9803352355957,0.017860473855454417,-0.13638469533190267
1043,1043,1043,1043,2023-03-28,53.98175430297852,55.49126052856445,60.75017166137695,-0.027202593907718176,-0.11141396268187953
1044,1044,1044,1044,2023-03-29,55.01406478881836,57.00075912475586,57.41952896118164,-0.03485382241294854,-0.041892788322758445
1045,1045,1045,1045,2023-03-30,55.55942916870117,54.64398956298828,57.52665328979492,0.016752795925664588,-0.03419674200728673
1046,1046,1046,1046,2023-03-31,56.42617416381836,52.88127899169922,54.82902526855469,0.06703497418577165,0.029129624089444972
1047,1047,1047,1047,2023-04-03,56.45539093017578,52.92997360229492,56.182708740234375,0.06660531052537699,0.004853489553203527
1048,1048,1048,1048,2023-04-04,55.939239501953125,54.39078140258789,53.43638229370117,0.028469127661614246,0.04683807362735659
1049,1049,1049,1049,2023-04-05,57.12736511230469,53.98175430297852,55.49126052856445,0.05827174107145683,0.029484004655076168
1050,1050,1050,1050,2023-04-06,57.52665328979492,55.01406478881836,57.00075912475586,0.04567174795430229,0.009226090548865473
1051,1051,1051,1051,2023-04-10,57.92593765258789,55.55942916870117,54.64398956298828,0.04259418282900329,0.06006055040722269
1052,1052,1052,1052,2023-04-11,58.54921722412109,56.42617416381836,52.88127899169922,0.03762514633969394,0.10718232123908278
1053,1053,1053,1053,2023-04-12,58.44208908081055,56.45539093017578,52.92997360229492,0.03519058353686577,0.10413977380628503
1054,1054,1054,1054,2023-04-13,58.21809768676758,55.939239501953125,54.39078140258789,0.04073809735534373,0.07036700311125865
1055,1055,1055,1055,2023-04-14,59.0361557006836,57.12736511230469,53.98175430297852,0.03341289388415669,0.09363166245647925
1056,1056,1056,1056,2023-04-17,59.9321174621582,57.52665328979492,55.01406478881836,0.041814776886907934,0.08939627879195422
1057,1057,1057,1057,2023-04-18,59.708126068115234,57.92593765258789,55.55942916870117,0.030766673579218695,0.07467133772769552
1058,1058,1058,1058,2023-04-19,60.19506072998047,58.54921722412109,56.42617416381836,0.02811042715668166,0.066793232431817
1059,1059,1059,1059,2023-04-20,59.22119140625,58.44208908081055,56.45539093017578,0.013331185412659652,0.04899090114343507
1060,1060,1060,1060,2023-04-21,58.5979118347168,58.21809768676758,55.939239501953125,0.006523987609364124,0.047527859807083184
1061,1061,1061,1061,2023-04-24,58.83163833618164,59.0361557006836,57.12736511230469,-0.0034642730725705784,0.029832869423026542
1062,1062,1062,1062,2023-04-25,57.662994384765625,59.9321174621582,57.52665328979492,-0.03786155359562138,0.0023700508750938987
1063,1063,1063,1063,2023-04-26,57.38057327270508,59.708126068115234,57.92593765258789,-0.038982177949361096,-0.009414856314517439
1064,1064,1064,1064,2023-04-27,58.7342529296875,60.19506072998047,58.54921722412109,-0.024267901428753014,0.0031603446525700907
1065,1065,1065,1065,2023-04-28,59.72760391235352,59.22119140625,58.44208908081055,0.008551204291544767,0.021996387394116468
1066,1066,1066,1066,2023-05-01,59.65943145751953,58.5979118347168,58.21809768676758,0.01811531485621698,0.02475748655524268
1067,1067,1067,1067,2023-05-02,57.87724685668945,58.83163833618164,59.0361557006836,-0.01622241886310405,-0.019630493046835173
1068,1068,1068,1068,2023-05-03,57.176055908203125,57.662994384765625,59.9321174621582,-0.008444557584251111,-0.045986387110305005
1069,1069,1069,1069,2023-05-04,52.69624328613281,57.38057327270508,59.708126068115234,-0.08163616568119092,-0.11743598809286426
1070,1070,1070,1070,2023-05-05,53.23187255859375,58.7342529296875,60.19506072998047,-0.09368264848249297,-0.11567706863228844
1071,1071,1071,1071,2023-05-08,52.78942108154297,59.72760391235352,59.22119140625,-0.11616375639297194,-0.10860589211361671
1072,1072,1072,1072,2023-05-09,51.90452194213867,59.65943145751953,58.5979118347168,-0.12998631274089056,-0.11422574086697357
1073,1073,1073,1073,2023-05-10,50.95079040527344,57.87724685668945,58.83163833618164,-0.11967494702307968,-0.13395594876815553
1074,1074,1074,1074,2023-05-11,50.37068557739258,57.176055908203125,57.662994384765625,-0.11902482993469599,-0.12646427548860784
1075,1075,1075,1075,2023-05-12,49.377628326416016,52.69624328613281,57.38057327270508,-0.06297631012702765,-0.13947133132069844
1076,1076,1076,1076,2023-05-15,49.63326644897461,53.23187255859375,58.7342529296875,-0.06760247078774206,-0.154951940762879
1077,1077,1077,1077,2023-05-16,48.29607772827149,52.78942108154297,59.72760391235352,-0.08511825402159046,-0.19139435428980334
1078,1078,1078,1078,2023-05-17,50.832801818847656,51.90452194213867,59.65943145751953,-0.02064791434714941,-0.14795028083626427
1079,1079,1079,1079,2023-05-18,51.00978469848633,50.95079040527344,57.87724685668945,0.001157868067279022,-0.11865564675541207
1080,1080,1080,1080,2023-05-19,50.714820861816406,50.37068557739258,57.176055908203125,0.006832054804874144,-0.1130059592910766
1081,1081,1081,1081,2023-05-22,51.49156188964844,49.377628326416016,52.69624328613281,0.04281156537649067,-0.02286085916871028
1082,1082,1082,1082,2023-05-23,50.97045516967773,49.63326644897461,53.23187255859375,0.026941380577436114,-0.04248239410377341
1083,1083,1083,1083,2023-05-24,49.40712738037109,48.29607772827149,52.78942108154297,0.023004966538912264,-0.06407143006829541
1084,1084,1084,1084,2023-05-25,51.88485336303711,50.832801818847656,51.90452194213867,0.02069631235237912,-0.00037893767952412727
1085,1085,1085,1085,2023-05-26,50.940956115722656,51.00978469848633,50.95079040527344,-0.0013493211777017011,-0.00019301544632688294
1086,1086,1086,1086,2023-05-30,50.78364562988281,50.714820861816406,50.37068557739258,0.0013570937823863538,0.008198420326356981
1087,1087,1087,1087,2023-05-31,48.718868255615234,51.49156188964844,49.377628326416016,-0.05384753408675702,-0.013341265936184232
1088,1088,1088,1088,2023-06-01,49.53494644165039,50.97045516967773,49.63326644897461,-0.02816354539602617,-0.0019809296135142596
1089,1089,1089,1089,2023-06-02,52.08150100708008,49.40712738037109,48.29607772827149,0.05412930822955486,0.07837951769306262
1090,1090,1090,1090,2023-06-05,51.76687240600586,51.88485336303711,50.832801818847656,-0.0022738997873953393,0.018375351224725778
1091,1091,1091,1091,2023-06-06,52.50428771972656,50.940956115722656,51.00978469848633,0.030689090335338065,0.029298359718122446
1092,1092,1092,1092,2023-06-07,53.92996597290039,50.78364562988281,50.714820861816406,0.06195538551817115,0.06339655856902948
1093,1093,1093,1093,2023-06-08,52.85824966430664,48.718868255615234,51.49156188964844,0.0849646462839233,0.026541975510223415
1094,1094,1094,1094,2023-06-09,52.96640396118164,49.53494644165039,50.97045516967773,0.06927346784503596,0.039158935992616106
1095,1095,1095,1095,2023-06-12,53.10405349731445,52.08150100708008,49.40712738037109,0.019633698539052613,0.07482576528851403
1096,1096,1096,1096,2023-06-13,54.24459457397461,51.76687240600586,51.88485336303711,0.04786308410784512,0.04548034846367299
1097,1097,1097,1097,2023-06-14,53.03522872924805,52.50428771972656,50.940956115722656,0.010112336203010663,0.04111176493758428
1098,1098,1098,1098,2023-06-15,54.23476791381836,53.92996597290039,50.78364562988281,0.005651810369602828,0.06795735597809838
1099,1099,1099,1099,2023-06-16,54.56906127929688,52.85824966430664,48.718868255615234,0.03236602849801695,0.12008064294488952
1100,1100,1100,1100,2023-06-20,53.60550308227539,52.96640396118164,49.53494644165039,0.012066122547457425,0.08217545254479885
1101,1101,1101,1101,2023-06-21,53.6349983215332,53.10405349731445,52.08150100708008,0.009998197675166187,0.02982819781330681
1102,1102,1102,1102,2023-06-22,52.956573486328125,54.24459457397461,51.76687240600586,-0.023744690097922683,0.022981899910651027
1103,1103,1103,1103,2023-06-23,52.43546295166016,53.03522872924805,52.50428771972656,-0.011308818533615983,-0.001310840905676014
1104,1104,1104,1104,2023-06-26,53.15321731567383,54.23476791381836,53.92996597290039,-0.01994201579074084,-0.014402913912774817
1105,1105,1105,1105,2023-06-27,54.05778884887695,54.56906127929688,52.85824966430664,-0.009369272962258202,0.02269350938005643
1106,1106,1106,1106,2023-06-28,53.94962692260742,53.60550308227539,52.96640396118164,0.006419561808866048,0.018563143575810237
1107,1107,1107,1107,2023-06-29,55.2376594543457,53.6349983215332,53.10405349731445,0.029880883433701433,0.04017783608814618
1108,1108,1108,1108,2023-06-30,55.581787109375,52.956573486328125,54.24459457397461,0.04957295100908721,0.024651166552214443
1109,1109,1109,1109,2023-07-03,56.31920623779297,52.43546295166016,53.03522872924805,0.07406711159798851,0.06192068154000174
1110,1110,1110,1110,2023-07-05,55.82759475708008,53.15321731567383,54.23476791381836,0.05031449790749787,0.029369109604982402
1111,1111,1111,1111,2023-07-06,55.758766174316406,54.05778884887695,54.56906127929688,0.031465906424598344,0.021801820796043092
1112,1112,1112,1112,2023-07-07,56.64366912841797,53.94962692260742,53.60550308227539,0.04993625275064906,0.05667638342055126
1113,1113,1113,1113,2023-07-10,56.447025299072266,55.2376594543457,53.6349983215332,0.02189386474142907,0.052428956195382126
1114,1114,1114,1114,2023-07-11,58.24633026123047,55.581787109375,52.956573486328125,0.047939141406377006,0.09988857712382027
1115,1115,1115,1115,2023-07-12,57.71538925170898,56.31920623779297,52.43546295166016,0.024790530747556883,0.10069380535299821
1116,1116,1116,1116,2023-07-13,58.1775016784668,55.82759475708008,53.15321731567383,0.04209221141644659,0.09452455780717917
1117,1117,1117,1117,2023-07-14,57.18444442749024,55.758766174316406,54.05778884887695,0.02556868365266185,0.05783913188447487
1118,1118,1118,1118,2023-07-17,58.01035690307617,56.64366912841797,53.94962692260742,0.024127811557541623,0.07526891680444803
1119,1119,1119,1119,2023-07-18,58.374149322509766,56.447025299072266,55.2376594543457,0.034140400016246186,0.056781730057849256
1120,1120,1120,1120,2023-07-19,59.24921798706055,58.24633026123047,55.581787109375,0.017218041399899464,0.06598260092768693
1121,1121,1121,1121,2023-07-20,59.91781234741211,57.71538925170898,56.31920623779297,0.03816006656557236,0.06389660561665189
1122,1122,1122,1122,2023-07-21,60.17345428466797,58.1775016784668,55.82759475708008,0.034307980724788134,0.07784429091917389
1123,1123,1123,1123,2023-07-24,60.94036865234375,57.18444442749024,55.758766174316406,0.06568087287472046,0.09292892998794677
1124,1124,1124,1124,2023-07-25,60.68473434448242,58.01035690307617,56.64366912841797,0.04610172362625886,0.07134186888393246
1125,1125,1125,1125,2023-07-26,61.7957763671875,58.374149322509766,56.447025299072266,0.058615450235919964,0.09475700517035301
1126,1126,1126,1126,2023-07-27,61.2746696472168,59.24921798706055,58.24633026123047,0.03418528934168541,0.0519919344687374
1127,1127,1127,1127,2023-07-28,61.51064300537109,59.91781234741211,57.71538925170898,0.02658359168261204,0.0657580898763448
1128,1128,1128,1128,2023-07-31,61.91376495361328,60.17345428466797,58.1775016784668,0.028921568316691015,0.06422178964981895
1129,1129,1129,1129,2023-08-01,61.76628112792969,60.94036865234375,57.18444442749024,0.013552797494508884,0.08012382993856315
1130,1130,1130,1130,2023-08-02,61.69745635986328,60.68473434448242,58.01035690307617,0.016688249958087598,0.06355933067171993
1131,1131,1131,1131,2023-08-03,63.33944320678711,61.7957763671875,58.374149322509766,0.02498013505692076,0.08505980715615613
1132,1132,1132,1132,2023-08-04,62.46437072753906,61.2746696472168,59.24921798706055,0.01941587098179154,0.054264897490810426
1133,1133,1133,1133,2023-08-07,63.62423706054688,61.51064300537109,59.91781234741211,0.03436143652393997,0.06185847860473248
1134,1134,1134,1134,2023-08-08,62.95012664794922,61.91376495361328,60.17345428466797,0.01673879298266545,0.04614447344414363
1135,1135,1135,1135,2023-08-09,62.08766174316406,61.76628112792969,60.94036865234375,0.0052031724974461735,0.018826487535142045
1136,1136,1136,1136,2023-08-10,62.11740112304688,61.69745635986328,60.68473434448242,0.006806516637155813,0.02360835544622808
1137,1137,1137,1137,2023-08-11,63.09883117675781,63.33944320678711,61.7957763671875,-0.0037987708424237487,0.021086470405802915
1138,1138,1138,1138,2023-08-14,63.0195198059082,62.46437072753906,61.2746696472168,0.008887451708921024,0.028475880306449985
1139,1139,1139,1139,2023-08-15,61.3243293762207,63.62423706054688,61.51064300537109,-0.03614829490430682,-0.0030289657211698406
1140,1140,1140,1140,2023-08-16,61.12606048583984,62.95012664794922,61.91376495361328,-0.028976370012891883,-0.012722606489261379
1141,1141,1141,1141,2023-08-17,61.304500579833984,62.08766174316406,61.76628112792969,-0.012613797030555873,-0.007476256294907335
1142,1142,1142,1142,2023-08-18,61.72086334228516,62.11740112304688,61.69745635986328,-0.006383682729678708,0.00037938326477116036
1143,1143,1143,1143,2023-08-21,61.413551330566406,63.09883117675781,63.33944320678711,-0.026708574703554477,-0.030405885791151666
1144,1144,1144,1144,2023-08-22,60.789005279541016,63.0195198059082,62.46437072753906,-0.035394026061081996,-0.026821137049563126
1145,1145,1145,1145,2023-08-23,61.19545364379883,61.3243293762207,63.62423706054688,-0.0021015432819694313,-0.038173870979965496
1146,1146,1146,1146,2023-08-24,61.73077774047852,61.12606048583984,62.95012664794922,0.009892953182853548,-0.019370078701984927
1147,1147,1147,1147,2023-08-25,61.86956405639648,61.304500579833984,62.08766174316406,0.009217324522962755,-0.003512737968290436
1148,1148,1148,1148,2023-08-28,61.988525390625,61.72086334228516,62.11740112304688,0.004336654315016064,-0.002074712239918064
1149,1149,1149,1149,2023-08-29,62.305755615234375,61.413551330566406,63.09883117675781,0.01452780803809195,-0.012568783711726872
1150,1150,1150,1150,2023-08-30,62.39497375488281,60.789005279541016,63.0195198059082,0.02641873259739458,-0.009910358773740469
1151,1151,1151,1151,2023-08-31,62.79151153564453,61.19545364379883,61.3243293762207,0.02608131481687992,0.023924960522972327
1152,1152,1152,1152,2023-09-01,63.743202209472656,61.73077774047852,61.12606048583984,0.03260001805670654,0.04281548169195526
1153,1153,1153,1153,2023-09-05,63.21778869628906,61.86956405639648,61.304500579833984,0.02179140358357179,0.03120958654517536
1154,1154,1154,1154,2023-09-06,62.65272521972656,61.988525390625,61.72086334228516,0.010714883519426621,0.01509800458029198
1155,1155,1155,1155,2023-09-07,62.22644805908203,62.305755615234375,61.413551330566406,-0.001272876885437424,0.013236439041606651
1156,1156,1156,1156,2023-09-08,62.76177215576172,62.39497375488281,60.789005279541016,0.005878653019710578,0.03245269217926561
1157,1157,1157,1157,2023-09-11,62.85099411010742,62.79151153564453,61.19545364379883,0.0009473027963202707,0.027053324515657895
1158,1158,1158,1158,2023-09-12,63.43588638305664,63.743202209472656,61.73077774047852,-0.0048211545037557535,0.02762169382907409
1159,1159,1159,1159,2023-09-13,63.23761749267578,63.21778869628906,61.86956405639648,0.00031365849384545896,0.022111897136244174
1160,1160,1160,1160,2023-09-14,65.35908508300781,62.65272521972656,61.988525390625,0.04319620341796626,0.054373929225497664
1161,1161,1161,1161,2023-09-15,65.08151245117188,62.22644805908203,62.305755615234375,0.04588184736784351,0.04455056853943051
1162,1162,1162,1162,2023-09-18,65.72588348388672,62.76177215576172,62.39497375488281,0.0472279737539707,0.05338426364420479
1163,1163,1163,1163,2023-09-19,65.78536224365234,62.85099411010742,62.79151153564453,0.046687696433317605,0.047679226615022774
1164,1164,1164,1164,2023-09-20,65.51769256591797,63.43588638305664,63.743202209472656,0.0328174839441886,0.027838111279913313
1165,1165,1165,1165,2023-09-21,64.12982177734375,63.23761749267578,63.21778869628906,0.014108758679457045,0.014426842505299797
1166,1166,1166,1166,2023-09-22,63.86215972900391,65.35908508300781,62.65272521972656,-0.022903095294292464,0.01930378136044042
1167,1167,1167,1167,2023-09-25,64.48670959472656,65.08151245117188,62.22644805908203,-0.009139352083920471,0.03632316492656762
1168,1168,1168,1168,2023-09-26,62.513938903808594,65.72588348388672,62.76177215576172,-0.048868792777286285,-0.00394879308598961
1169,1169,1169,1169,2023-09-27,62.25618743896485,65.78536224365234,62.85099411010742,-0.05364680962941759,-0.009463759158694351
1170,1170,1170,1170,2023-09-28,62.35532379150391,65.51769256591797,63.43588638305664,-0.048267401530241116,-0.017033932260798967
1171,1171,1171,1171,2023-09-29,62.365234375,64.12982177734375,63.23761749267578,-0.02751586318874122,-0.013795319182871246
1172,1172,1172,1172,2023-10-02,61.155799865722656,63.86215972900391,65.35908508300781,-0.04237814497294745,-0.06431064957452926
1173,1173,1173,1173,2023-10-03,59.73818206787109,64.48670959472656,65.08151245117188,-0.0736357546647688,-0.08210212366084269
1174,1174,1174,1174,2023-10-04,59.48043441772461,62.513938903808594,65.72588348388672,-0.048525249556769956,-0.09502267196900038
1175,1175,1175,1175,2023-10-05,59.76792526245117,62.25618743896485,65.78536224365234,-0.03996811046216309,-0.0914707584783695
1176,1176,1176,1176,2023-10-06,60.789005279541016,62.35532379150391,65.51769256591797,-0.025119242700112676,-0.07217420365681193
1177,1177,1177,1177,2023-10-09,61.36398315429688,62.365234375,64.12982177734375,-0.016054637343020817,-0.043128743327086605
1178,1178,1178,1178,2023-10-10,61.64155578613281,61.155799865722656,63.86215972900391,0.007942924816235042,-0.03477182657608402
1179,1179,1179,1179,2023-10-11,62.305755615234375,59.73818206787109,64.48670959472656,0.04298044330251227,-0.03382020874066327
1180,1180,1180,1180,2023-10-12,61.93895721435547,59.48043441772461,62.513938903808594,0.04133330263469359,-0.009197655747430367
1181,1181,1181,1181,2023-10-13,61.52259826660156,59.76792526245117,62.25618743896485,0.02935810464300581,-0.011783393788488694
1182,1182,1182,1182,2023-10-16,62.80142593383789,60.789005279541016,62.35532379150391,0.03310501043803349,0.007154194946138004
1183,1183,1183,1183,2023-10-17,63.38631439208984,61.36398315429688,62.365234375,0.03295632281085625,0.016372583656947715
1184,1184,1184,1184,2023-10-18,62.53376388549805,61.64155578613281,61.155799865722656,0.014474133366470854,0.02253202513581587
1185,1185,1185,1185,2023-10-19,61.38380813598633,62.305755615234375,59.73818206787109,-0.014797147874130334,0.027547307453138936
1186,1186,1186,1186,2023-10-20,59.599395751953125,61.93895721435547,59.48043441772461,-0.03777205118752158,0.0020000078243052055
1187,1187,1187,1187,2023-10-23,57.98351287841797,61.52259826660156,59.76792526245117,-0.05752496623837877,-0.029855685573784707
1188,1188,1188,1188,2023-10-24,58.69727325439453,62.80142593383789,60.789005279541016,-0.06535126580990591,-0.034409709708648095
1189,1189,1189,1189,2023-10-25,58.449440002441406,63.38631439208984,61.36398315429688,-0.07788549369048847,-0.04749599035197882
1190,1190,1190,1190,2023-10-26,59.08389663696289,62.53376388549805,61.64155578613281,-0.055168072960585124,-0.04149244963971699
1191,1191,1191,1191,2023-10-27,57.78524398803711,61.38380813598633,62.305755615234375,-0.05862399641249294,-0.07255367634273513
