,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PRU,PRU_6m,PRU_12m,PRU_6m_ret,PRU_12m_ret
1190,1190,1190,1190,2023-10-26,89.13101196289062,93.572265625,92.76296997070312,-0.047463355006366226,-0.03915310181379017
1191,1191,1191,1191,2023-10-27,87.45320892333984,92.07211303710938,93.62162017822266,-0.05016615738913144,-0.06588661083989278
1192,1192,1192,1192,2023-10-30,89.49618530273438,89.30866241455078,92.82219696044922,0.002099716680484587,-0.035832072140374205
1193,1193,1193,1193,2023-10-31,90.24626922607422,88.16381072998047,92.64454650878906,0.023620332184502546,-0.02588686947145158
1194,1194,1194,1194,2023-11-01,90.1278305053711,88.7559814453125,94.45064544677734,0.015456412488704885,-0.04576797671374455
1195,1195,1195,1195,2023-11-02,90.47325897216795,88.1440658569336,95.6645965576172,0.02642484315410254,-0.05426602705968231
1196,1196,1196,1196,2023-11-03,92.92089080810548,89.13101196289062,93.572265625,0.042520316573907646,-0.00696119531298911
1197,1197,1197,1197,2023-11-06,90.61143493652344,87.45320892333984,92.07211303710938,0.03611332336532147,-0.01586450068759926
1198,1198,1198,1198,2023-11-07,89.52579498291016,89.49618530273438,89.30866241455078,0.00033084851690179384,0.0024312598855360523
1199,1199,1199,1199,2023-11-08,89.50605773925781,90.24626922607422,88.16381072998047,-0.0082021283889544,0.015224466798381187
1200,1200,1200,1200,2023-11-09,89.70344543457031,90.1278305053711,88.7559814453125,-0.004708701723109665,0.010674931129476484
1201,1201,1201,1201,2023-11-10,90.82855987548828,90.47325897216795,88.1440658569336,0.0039271372265878846,0.030455754365947607
1202,1202,1202,1202,2023-11-13,90.30548095703124,92.92089080810548,89.13101196289062,-0.028146629119983668,0.013176883873253775
1203,1203,1203,1203,2023-11-14,93.04918670654295,90.61143493652344,87.45320892333984,0.026903356863592798,0.063988249854942
1204,1204,1204,1204,2023-11-15,93.3748779296875,89.52579498291016,89.49618530273438,0.042994121945659325,0.043339195004042486
1205,1205,1205,1205,2023-11-16,93.39461517333984,89.50605773925781,90.24626922607422,0.04344462857932907,0.034886161768956425
1206,1206,1206,1206,2023-11-17,94.5,89.70344543457031,90.1278305053711,0.05347124117911717,0.048510759330530506
1207,1207,1207,1207,2023-11-20,94.27999877929688,90.82855987548828,90.47325897216795,0.03799948946168441,0.042075855897928616
1208,1208,1208,1208,2023-11-21,94.22000122070312,90.30548095703124,92.92089080810548,0.043347537958792204,0.01398082176461779
1209,1209,1209,1209,2023-11-22,95.12000274658205,93.04918670654295,90.61143493652344,0.02225506867212057,0.049757161590223475
1210,1210,1210,1210,2023-11-24,95.73999786376952,93.3748779296875,89.52579498291016,0.02532929612891155,0.06941242892113508
1211,1211,1211,1211,2023-11-27,95.81999969482422,93.39461517333984,89.50605773925781,0.02596921157588028,0.07054206290662135
1212,1212,1212,1212,2023-11-28,95.88999938964844,94.5,89.70344543457031,0.014708988250248023,0.06896673728759506
1213,1213,1213,1213,2023-11-29,96.5999984741211,94.27999877929688,90.82855987548828,0.02460754905454743,0.06354211281720801
1214,1214,1214,1214,2023-11-30,97.77999877929688,94.22000122070312,90.30548095703124,0.03778388359659135,0.08276925988381745
1215,1215,1215,1215,2023-12-01,97.73999786376952,95.12000274658205,93.04918670654295,0.027544102623374034,0.0504121671908897
1216,1216,1216,1216,2023-12-04,98.36000061035156,95.73999786376952,93.3748779296875,0.027365811625670755,0.05338826450105705
1217,1217,1217,1217,2023-12-05,98.04000091552734,95.81999969482422,93.39461517333984,0.023168453639882847,0.049739331690223265
1218,1218,1218,1218,2023-12-06,97.93000030517578,95.88999938964844,94.5,0.021274386573284065,0.036296299525669706
1219,1219,1219,1219,2023-12-07,99.66000366210938,96.5999984741211,94.27999877929688,0.03167707283978949,0.05706411701814651
1220,1220,1220,1220,2023-12-08,100.87000274658205,97.77999877929688,94.22000122070312,0.03160159547823005,0.07057951007983743
1221,1221,1221,1221,2023-12-11,101.43000030517578,97.73999786376952,95.12000274658205,0.03775324863981888,0.06633723061809382
1222,1222,1222,1222,2023-12-12,102.18000030517578,98.36000061035156,95.73999786376952,0.038836922235868654,0.06726553775956723
1223,1223,1223,1223,2023-12-13,104.13999938964844,98.04000091552734,95.81999969482422,0.062219486099117205,0.08682946901818478
1224,1224,1224,1224,2023-12-14,105.20999908447266,97.93000030517578,95.88999938964844,0.07433880074145272,0.09719469969910466
1225,1225,1225,1225,2023-12-15,103.86000061035156,99.66000366210938,96.5999984741211,0.04214325500611049,0.07515530280443428
1226,1226,1226,1226,2023-12-18,103.16999816894533,100.87000274658205,97.77999877929688,0.022801579852650633,0.05512374163364875
1227,1227,1227,1227,2023-12-19,104.33999633789062,101.43000030517578,97.73999786376952,0.028689697564423078,0.06752607548979306
1228,1228,1228,1228,2023-12-20,102.51000213623048,102.18000030517578,98.36000061035156,0.0032296127428959043,0.042191963197712345
1229,1229,1229,1229,2023-12-21,103.2300033569336,104.13999938964844,98.04000091552734,-0.008738198944192588,0.052937600907185134
1230,1230,1230,1230,2023-12-22,103.54000091552734,105.20999908447266,97.93000030517578,-0.01587299860733271,0.05728582245348024
1231,1231,1231,1231,2023-12-26,103.7300033569336,103.86000061035156,99.66000366210938,-0.0012516585081264742,0.040838847534295564
1232,1232,1232,1232,2023-12-27,103.81999969482422,103.16999816894533,100.87000274658205,0.0063002959912288325,0.029245532546018804
1233,1233,1233,1233,2023-12-28,104.2300033569336,104.33999633789062,101.43000030517578,-0.0010541785012224691,0.027605275000821772
1234,1234,1234,1234,2023-12-29,103.70999908447266,102.51000213623048,102.18000030517578,0.011706144993026468,0.014973564050962063
1235,1235,1235,1235,2024-01-02,104.56999969482422,103.2300033569336,104.13999938964844,0.012980686760780014,0.004129059993239537
1236,1236,1236,1236,2024-01-03,102.79000091552734,103.54000091552734,105.20999908447266,-0.007243577297356696,-0.023001598612336305
1237,1237,1237,1237,2024-01-04,102.87999725341795,103.7300033569336,103.86000061035156,-0.008194409293430516,-0.00943581119944581
1238,1238,1238,1238,2024-01-05,104.30999755859376,103.81999969482422,103.16999816894533,0.0047196866230965195,0.011049718037036582
1239,1239,1239,1239,2024-01-08,104.5199966430664,104.2300033569336,104.33999633789062,0.002782243852950339,0.0017251323700728793
1240,1240,1240,1240,2024-01-09,103.27999877929688,103.70999908447266,102.51000213623048,-0.004146179818452667,0.007511429392451863
1241,1241,1241,1241,2024-01-10,103.72000122070312,104.56999969482422,103.2300033569336,-0.008128511777772962,0.004746661317788448
1242,1242,1242,1242,2024-01-11,103.36000061035156,102.79000091552734,103.54000091552734,0.005545283488154196,-0.0017384614987847602
1243,1243,1243,1243,2024-01-12,103.2300033569336,102.87999725341795,103.7300033569336,0.003402081190316153,-0.004820206148837269
1244,1244,1244,1244,2024-01-16,102.52999877929688,104.30999755859376,103.81999969482422,-0.01706450791830394,-0.012425360424959231
1245,1245,1245,1245,2024-01-17,101.8499984741211,104.5199966430664,104.2300033569336,-0.02554533347396959,-0.022834162968048854
1246,1246,1246,1246,2024-01-18,101.83999633789062,103.27999877929688,103.70999908447266,-0.013942703896457687,-0.01803107475740018
1247,1247,1247,1247,2024-01-19,103.44000244140624,103.72000122070312,104.56999969482422,-0.0026995639799607396,-0.010806132320127726
1248,1248,1248,1248,2024-01-22,104.41999816894533,103.36000061035156,102.79000091552734,0.010255394275680896,0.01585754683237628
1249,1249,1249,1249,2024-01-23,104.31999969482422,103.2300033569336,102.87999725341795,0.01055891022420874,0.013996913684388934
1250,1250,1250,1250,2024-01-24,104.79000091552734,102.52999877929688,104.30999755859376,0.02204235017202416,0.004601700394671671
1251,1251,1251,1251,2024-01-25,105.7699966430664,101.8499984741211,104.5199966430664,0.03848795510724856,0.011959433985333279
1252,1252,1252,1252,2024-01-26,106.22000122070312,101.83999633789062,103.27999877929688,0.04300869049798739,0.02846632916494185
1253,1253,1253,1253,2024-01-29,105.58000183105467,103.44000244140624,103.72000122070312,0.02068831534357951,0.017932901932711243
1254,1254,1254,1254,2024-01-30,106.62999725341795,104.41999816894533,103.36000061035156,0.021164519471614796,0.031636964239132315
1255,1255,1255,1255,2024-01-31,104.93000030517578,104.31999969482422,103.2300033569336,0.005847398505905321,0.016468050885983132
1256,1256,1256,1256,2024-02-01,102.69000244140624,104.79000091552734,102.52999877929688,-0.02004006542393244,0.0015605546085470934
1257,1257,1257,1257,2024-02-02,103.20999908447266,105.7699966430664,101.8499984741211,-0.02420343802442171,0.013352976246701953
1258,1258,1258,1258,2024-02-05,101.91999816894533,106.22000122070312,101.83999633789062,-0.040482046717578934,0.0007855639624070321
