,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CRM,CRM_6m,CRM_12m,CRM_6m_ret,CRM_12m_ret
974,974,974,974,2022-12-15,130.44000244140625,130.47999572753906,151.67999267578125,-0.00030650894728967426,-0.1400315879482923
975,975,975,975,2022-12-16,128.27000427246094,130.1300048828125,160.25,-0.01429340306277993,-0.19956315586607842
976,976,976,976,2022-12-19,129.00999450683594,131.11000061035156,147.0,-0.016017131368618265,-0.12238098974941536
977,977,977,977,2022-12-20,128.4499969482422,133.11000061035156,144.55999755859375,-0.03500866682249104,-0.1114416220422374
978,978,978,978,2022-12-21,130.3000030517578,135.6199951171875,133.92999267578125,-0.039227195524028424,-0.02710363490283274
979,979,979,979,2022-12-22,129.19000244140625,134.75,133.27000427246094,-0.04126157742926717,-0.03061455466537999
980,980,980,980,2022-12-23,129.44000244140625,130.44000244140625,130.47999572753906,-0.007666359868777173,-0.007970519008174026
981,981,981,981,2022-12-27,130.66000366210938,128.27000427246094,130.1300048828125,0.018632566539654727,0.004072840693229551
982,982,982,982,2022-12-28,128.47000122070312,129.00999450683594,131.11000061035156,-0.004185670173826761,-0.02013575911340515
983,983,983,983,2022-12-29,132.5399932861328,128.4499969482422,133.11000061035156,0.03184115558631473,-0.004282227643340741
984,984,984,984,2022-12-30,132.58999633789062,130.3000030517578,135.6199951171875,0.017574775383720986,-0.022341829290575377
985,985,985,985,2023-01-03,134.77999877929688,129.19000244140625,134.75,0.04326957374604867,0.00022262544932738493
986,986,986,986,2023-01-04,139.58999633789062,129.44000244140625,130.44000244140625,0.07841466088567928,0.07014714600756444
987,987,987,987,2023-01-05,136.33999633789062,130.66000366210938,128.27000427246094,0.04347154842020262,0.06291410147837873
988,988,988,988,2023-01-06,140.50999450683594,128.47000122070312,129.00999450683594,0.09371832468070806,0.0891403805105242
989,989,989,989,2023-01-09,147.10000610351562,132.5399932861328,128.4499969482422,0.10985373136355947,0.14519275670195841
990,990,990,990,2023-01-10,147.44000244140625,132.58999633789062,130.3000030517578,0.11199944576265053,0.1315425862487516
991,991,991,991,2023-01-11,144.89999389648438,134.77999877929688,129.19000244140625,0.07508528868411002,0.12160377086611907
992,992,992,992,2023-01-12,149.60000610351562,139.58999633789062,129.44000244140625,0.0717100797208623,0.15574786218993797
993,993,993,993,2023-01-13,149.50999450683594,136.33999633789062,130.66000366210938,0.09659673260006674,0.14426749055872667
994,994,994,994,2023-01-17,148.47000122070312,140.50999450683594,128.47000122070312,0.0566508221838975,0.1556783670114652
995,995,995,995,2023-01-18,145.4499969482422,147.10000610351562,132.5399932861328,-0.011216921052418671,0.09740458967912224
996,996,996,996,2023-01-19,146.41000366210938,147.44000244140625,132.58999633789062,-0.006985884171469725,0.10423114643581433
997,997,997,997,2023-01-20,151.25,144.89999389648438,134.77999877929688,0.04382337040022266,0.12219914950194388
998,998,998,998,2023-01-23,155.8699951171875,149.60000610351562,139.58999633789062,0.04191168955790925,0.11662725987820521
999,999,999,999,2023-01-24,154.86000061035156,149.50999450683594,136.33999633789062,0.03578360176630868,0.1358369133776629
1000,1000,1000,1000,2023-01-25,156.1699981689453,148.47000122070312,140.50999450683594,0.05186230810893577,0.11145117268755933
1001,1001,1001,1001,2023-01-26,165.08999633789062,145.4499969482422,147.10000610351562,0.13502921829993064,0.12229768516607176
1002,1002,1002,1002,2023-01-27,164.52000427246094,146.41000366210938,147.44000244140625,0.1236937378414833,0.11584374354471683
1003,1003,1003,1003,2023-01-30,164.75,151.25,144.89999389648438,0.08925619834710741,0.1369910761880111
1004,1004,1004,1004,2023-01-31,167.97000122070312,155.8699951171875,149.60000610351562,0.07762883481467031,0.12279407999807423
1005,1005,1005,1005,2023-02-01,171.82000732421875,154.86000061035156,149.50999450683594,0.10951831749336516,0.14922087911897264
1006,1006,1006,1006,2023-02-02,174.63999938964844,156.1699981689453,148.47000122070312,0.11826856270256347,0.17626455144998054
1007,1007,1007,1007,2023-02-03,171.0399932861328,165.08999633789062,145.4499969482422,0.03604092967610395,0.17593672653700176
1008,1008,1008,1008,2023-02-06,169.0500030517578,164.52000427246094,146.41000366210938,0.02753463810877843,0.154634238258049
1009,1009,1009,1009,2023-02-07,171.27999877929688,164.75,151.25,0.03963580442668824,0.13242974399535123
1010,1010,1010,1010,2023-02-08,169.6300048828125,167.97000122070312,155.8699951171875,0.009882738882214026,0.0882787592010883
1011,1011,1011,1011,2023-02-09,173.66000366210938,171.82000732421875,154.86000061035156,0.010708859617370559,0.12139999339830254
1012,1012,1012,1012,2023-02-10,167.02999877929688,174.63999938964844,156.1699981689453,-0.043575358663237806,0.06953960900097589
1013,1013,1013,1013,2023-02-13,171.0800018310547,171.0399932861328,165.08999633789062,0.00023391339155942603,0.03628327352375904
1014,1014,1014,1014,2023-02-14,169.9600067138672,169.0500030517578,164.52000427246094,0.005383044340027343,0.03306590262663178
1015,1015,1015,1015,2023-02-15,171.10000610351562,171.27999877929688,164.75,-0.0010508680351707378,0.038543284391597155
1016,1016,1016,1016,2023-02-16,168.11000061035156,169.6300048828125,167.97000122070312,-0.00896070405416205,0.000833478529683962
1017,1017,1017,1017,2023-02-17,165.1699981689453,173.66000366210938,171.82000732421875,-0.048888663561720724,-0.03870334577931367
1018,1018,1018,1018,2023-02-21,161.6199951171875,167.02999877929688,174.63999938964844,-0.03238941328891354,-0.07455339165119512
1019,1019,1019,1019,2023-02-22,163.36000061035156,171.0800018310547,171.0399932861328,-0.04512509433058576,-0.04490173630288552
1020,1020,1020,1020,2023-02-23,164.1199951171875,169.9600067138672,169.0500030517578,-0.034361092998257625,-0.029163015945411708
1021,1021,1021,1021,2023-02-24,162.1999969482422,171.10000610351562,171.27999877929688,-0.05201641635178511,-0.05301262199770762
1022,1022,1022,1022,2023-02-27,163.13999938964844,168.11000061035156,169.6300048828125,-0.029563983122114723,-0.03825977307285722
1023,1023,1023,1023,2023-02-28,163.61000061035156,165.1699981689453,173.66000366210938,-0.009444799757145295,-0.05787171968113125
1024,1024,1024,1024,2023-03-01,167.35000610351562,161.6199951171875,167.02999877929688,0.03545360202599568,0.001915867368481372
1025,1025,1025,1025,2023-03-02,186.58999633789065,163.36000061035156,171.0800018310547,0.14220124657655697,0.09065930758027707
1026,1026,1026,1026,2023-03-03,186.42999267578125,164.1199951171875,169.9600067138672,0.1359371083496781,0.09690506772950291
1027,1027,1027,1027,2023-03-06,183.8000030517578,162.1999969482422,171.10000610351562,0.13316896738541972,0.07422557858097734
1028,1028,1028,1028,2023-03-07,183.32000732421875,163.13999938964844,168.11000061035156,0.12369748688285687,0.09047651334628948
1029,1029,1029,1029,2023-03-08,182.9499969482422,163.61000061035156,165.1699981689453,0.11820791067625591,0.10764666087306285
1030,1030,1030,1030,2023-03-09,178.72000122070312,167.35000610351562,161.6199951171875,0.06794140844043062,0.10580377812235886
1031,1031,1031,1031,2023-03-10,173.17999267578125,186.58999633789065,163.36000061035156,-0.071868824295519,0.06011258587622348
1032,1032,1032,1032,2023-03-13,175.50999450683594,186.42999267578125,164.1199951171875,-0.05857425627825985,0.06940043704921872
1033,1033,1033,1033,2023-03-14,182.88999938964844,183.8000030517578,162.1999969482422,-0.00495105357453729,0.12755858711889134
1034,1034,1034,1034,2023-03-15,182.9100036621093,183.32000732421875,163.13999938964844,-0.0022365461800595288,0.12118428556102656
1035,1035,1035,1035,2023-03-16,187.3000030517578,182.9499969482422,163.61000061035156,0.023777022006435278,0.1447955647761754
1036,1036,1036,1036,2023-03-17,184.8500061035156,178.72000122070312,167.35000610351562,0.03429948993365595,0.10457125402896739
1037,1037,1037,1037,2023-03-20,185.25,173.17999267578125,186.58999633789065,0.06969631501726425,-0.007181501496275722
1038,1038,1038,1038,2023-03-21,188.67999267578125,175.50999450683594,186.42999267578125,0.07503845126285591,0.01206887350960173
1039,1039,1039,1039,2023-03-22,186.509994506836,182.88999938964844,183.8000030517578,0.01979329175607436,0.01474424053363621
1040,1040,1040,1040,2023-03-23,187.44000244140625,182.9100036621093,183.32000732421875,0.024766271327976375,0.022474334238383964
1041,1041,1041,1041,2023-03-24,190.0599975585937,187.3000030517578,182.9499969482422,0.01473568853105256,0.03886308132797067
1042,1042,1042,1042,2023-03-27,191.259994506836,184.8500061035156,178.72000122070312,0.034676701063947046,0.07016558415667817
1043,1043,1043,1043,2023-03-28,192.3000030517578,185.25,173.17999267578125,0.038056696635669685,0.11040542317016988
1044,1044,1044,1044,2023-03-29,196.63999938964844,188.67999267578125,175.50999450683594,0.04218786846968614,0.12039203204458815
1045,1045,1045,1045,2023-03-30,196.6000061035156,186.509994506836,182.88999938964844,0.05409903969682328,0.07496312952934026
1046,1046,1046,1046,2023-03-31,199.77999877929688,187.44000244140625,182.9100036621093,0.06583437994644781,0.09223112339088702
1047,1047,1047,1047,2023-04-03,196.4900054931641,190.0599975585937,187.3000030517578,0.033831463838612796,0.04906568228334063
1048,1048,1048,1048,2023-04-04,197.1999969482422,191.259994506836,184.8500061035156,0.031057213280396123,0.06681087604514668
1049,1049,1049,1049,2023-04-05,195.3099975585937,192.3000030517578,185.25,0.015652597291044845,0.05430498007338036
1050,1050,1050,1050,2023-04-06,192.5500030517578,196.63999938964844,188.67999267578125,-0.020799411872383988,0.02051097374498312
1051,1051,1051,1051,2023-04-10,191.4900054931641,196.6000061035156,186.509994506836,-0.02599186394562436,0.026701040871810022
1052,1052,1052,1052,2023-04-11,188.88999938964844,199.77999877929688,187.44000244140625,-0.05450995823500304,0.007735792410136444
1053,1053,1053,1053,2023-04-12,190.32000732421875,196.4900054931641,190.0599975585937,-0.0314010789172684,0.0013680404554614611
1054,1054,1054,1054,2023-04-13,194.0200042724609,197.1999969482422,191.259994506836,-0.016125723757571375,0.014430669480784974
1055,1055,1055,1055,2023-04-14,194.6499938964844,195.3099975585937,192.3000030517578,-0.0033792620467945067,0.01222044101629094
1056,1056,1056,1056,2023-04-17,197.0800018310547,192.5500030517578,196.63999938964844,0.023526350077902602,0.0022376039603944076
1057,1057,1057,1057,2023-04-18,198.5,191.4900054931641,196.6000061035156,0.03660762601568868,0.009664261635292215
1058,1058,1058,1058,2023-04-19,198.9199981689453,188.88999938964844,199.77999877929688,0.05309968135796672,-0.004304738290150989
1059,1059,1059,1059,2023-04-20,197.509994506836,190.32000732421875,196.4900054931641,0.03777840955191203,0.00519104781493529
1060,1060,1060,1060,2023-04-21,199.02999877929688,194.0200042724609,197.1999969482422,0.025822051316937822,0.009279928292975637
1061,1061,1061,1061,2023-04-24,194.9199981689453,194.6499938964844,195.3099975585937,0.0013871270533123425,-0.0019968224592874506
1062,1062,1062,1062,2023-04-25,190.6699981689453,197.0800018310547,192.5500030517578,-0.032524881279452744,-0.00976372294477268
1063,1063,1063,1063,2023-04-26,191.5200042724609,198.5,191.4900054931641,-0.035163706435965225,0.0001566597651900814
1064,1064,1064,1064,2023-04-27,195.94000244140625,198.9199981689453,188.88999938964844,-0.014980875502563218,0.03732332613975409
1065,1065,1065,1065,2023-04-28,198.3699951171875,197.509994506836,190.32000732421875,0.004354213124752704,0.04229711792336799
1066,1066,1066,1066,2023-05-01,197.7899932861328,199.02999877929688,194.0200042724609,-0.006230244188159317,0.01943092944363478
1067,1067,1067,1067,2023-05-02,193.83999633789065,194.9199981689453,194.6499938964844,-0.005540744106300344,-0.004161302769033259
1068,1068,1068,1068,2023-05-03,192.6100006103516,190.6699981689453,197.0800018310547,0.010174660198440488,-0.022681150696025276
1069,1069,1069,1069,2023-05-04,192.3800048828125,191.5200042724609,198.5,0.004490395734996655,-0.03083120965837527
1070,1070,1070,1070,2023-05-05,197.58999633789065,195.94000244140625,198.9199981689453,0.008420913932456475,-0.0066861142333465295
1071,1071,1071,1071,2023-05-08,197.8999938964844,198.3699951171875,197.509994506836,-0.002369316087473039,0.001974580530075043
1072,1072,1072,1072,2023-05-09,201.17999267578125,197.7899932861328,199.02999877929688,0.017139387758329683,0.010802360999200289
1073,1073,1073,1073,2023-05-10,204.8500061035156,193.83999633789065,194.9199981689453,0.05679947365678295,0.0509440182015779
1074,1074,1074,1074,2023-05-11,203.47000122070312,192.6100006103516,190.6699981689453,0.056383368339846696,0.06713171015198838
1075,1075,1075,1075,2023-05-12,201.8099975585937,192.3800048828125,191.5200042724609,0.049017530078167004,0.05372803392116676
1076,1076,1076,1076,2023-05-15,203.3300018310547,197.58999633789065,195.94000244140625,0.029050081479571777,0.03771562364789882
1077,1077,1077,1077,2023-05-16,204.5599975585937,197.8999938964844,198.3699951171875,0.03365337982573635,0.0312043282440444
1078,1078,1078,1078,2023-05-17,209.3800048828125,201.17999267578125,197.7899932861328,0.04075958099991728,0.05859756302187136
1079,1079,1079,1079,2023-05-18,213.32000732421875,204.8500061035156,193.83999633789065,0.04134733203973173,0.10049531239348397
1080,1080,1080,1080,2023-05-19,210.3600006103516,203.47000122070312,192.6100006103516,0.033862482667284644,0.09215513184026247
1081,1081,1081,1081,2023-05-22,210.259994506836,201.8099975585937,192.3800048828125,0.04187105222965437,0.09294099786989296
1082,1082,1082,1082,2023-05-23,206.63999938964844,203.3300018310547,197.58999633789065,0.016278943239001142,0.045801929346067416
1083,1083,1083,1083,2023-05-24,209.0599975585937,204.5599975585937,197.8999938964844,0.021998435929346583,0.05639213747498517
1084,1084,1084,1084,2023-05-25,209.9100036621093,209.3800048828125,201.17999267578125,0.002531276945921368,0.043394031733549054
1085,1085,1085,1085,2023-05-26,215.44000244140625,213.32000732421875,204.8500061035156,0.00993809790173783,0.051696343775256004
1086,1086,1086,1086,2023-05-30,218.8699951171875,210.3600006103516,203.47000122070312,0.04045443279209193,0.07568680298861374
1087,1087,1087,1087,2023-05-31,223.3800048828125,210.259994506836,201.8099975585937,0.06239898563085888,0.1068827490469404
1088,1088,1088,1088,2023-06-01,212.8999938964844,206.63999938964844,203.3300018310547,0.03029420501996749,0.04706630590295946
1089,1089,1089,1089,2023-06-02,213.02999877929688,209.0599975585937,204.5599975585937,0.018989769764971465,0.041405950927805746
1090,1090,1090,1090,2023-06-05,209.8600006103516,209.9100036621093,209.3800048828125,-0.0002382118569165259,0.00229246210882339
1091,1091,1091,1091,2023-06-06,212.8500061035156,215.44000244140625,213.32000732421875,-0.012021891517547068,-0.0022032683506747475
1092,1092,1092,1092,2023-06-07,205.72999572753903,218.8699951171875,210.3600006103516,-0.060035636143789595,-0.022009910959206902
1093,1093,1093,1093,2023-06-08,209.52999877929688,223.3800048828125,210.259994506836,-0.062001995705844304,-0.0034718717141191124
1094,1094,1094,1094,2023-06-09,215.3099975585937,212.8999938964844,206.63999938964844,0.011319886008456459,0.04195701797596674
1095,1095,1095,1095,2023-06-12,213.69000244140625,213.02999877929688,209.0599975585937,0.0030981723977436815,0.02214677574324031
1096,1096,1096,1096,2023-06-13,208.97999572753903,209.8600006103516,209.9100036621093,-0.004193294959750182,-0.004430507924087723
1097,1097,1097,1097,2023-06-14,209.3999938964844,212.8500061035156,215.44000244140625,-0.01620865448955333,-0.028035687321181557
1098,1098,1098,1098,2023-06-15,211.9199981689453,205.72999572753903,218.8699951171875,0.030087991882350895,-0.031753995994384776
1099,1099,1099,1099,2023-06-16,211.759994506836,209.52999877929688,223.3800048828125,0.010642847041143932,-0.05201902642124345
1100,1100,1100,1100,2023-06-20,216.97000122070312,215.3099975585937,212.8999938964844,0.0077098308528738,0.019116991267729366
1101,1101,1101,1101,2023-06-21,209.58999633789065,213.69000244140625,213.02999877929688,-0.019186700625546615,-0.016147971934084904
1102,1102,1102,1102,2023-06-22,213.2899932861328,208.97999572753903,209.8600006103516,0.020623971895439297,0.016344194538289836
1103,1103,1103,1103,2023-06-23,210.08999633789065,209.3999938964844,212.8500061035156,0.0032951406949293105,-0.012966923591642532
1104,1104,1104,1104,2023-06-26,207.3600006103516,211.9199981689453,205.72999572753903,-0.021517542459388084,0.00792302978011672
1105,1105,1105,1105,2023-06-27,208.82000732421875,211.759994506836,209.52999877929688,-0.013883581690980473,-0.0033884954861569394
1106,1106,1106,1106,2023-06-28,212.1699981689453,216.97000122070312,215.3099975585937,-0.022122888070942204,-0.014583620943072417
1107,1107,1107,1107,2023-06-29,210.42999267578125,209.58999633789065,213.69000244140625,0.004007807398099361,-0.01525578982815956
1108,1108,1108,1108,2023-06-30,211.259994506836,213.2899932861328,208.97999572753903,-0.009517552830401788,0.01091012932294988
1109,1109,1109,1109,2023-07-03,211.6499938964844,210.08999633789065,209.3999938964844,0.007425377627618079,0.010744985986543387
1110,1110,1110,1110,2023-07-05,213.82000732421875,207.3600006103516,211.9199981689453,0.031153581668849073,0.008965690693139461
1111,1111,1111,1111,2023-07-06,210.13999938964844,208.82000732421875,211.759994506836,0.0063211953794266584,-0.007650147143988817
1112,1112,1112,1112,2023-07-07,209.58999633789065,212.1699981689453,216.97000122070312,-0.012160069064054313,-0.0340139412881576
1113,1113,1113,1113,2023-07-10,212.8099975585937,210.42999267578125,209.58999633789065,0.011310198002427496,0.015363334495754888
1114,1114,1114,1114,2023-07-11,221.1699981689453,211.259994506836,213.2899932861328,0.04690904061246037,0.03694502850980608
1115,1115,1115,1115,2023-07-12,227.27999877929688,211.6499938964844,210.08999633789065,0.07384835971437309,0.08182208930005075
1116,1116,1116,1116,2023-07-13,230.3699951171875,213.82000732421875,207.3600006103516,0.07740149296634224,0.11096640836760896
1117,1117,1117,1117,2023-07-14,229.3300018310547,210.13999938964844,208.82000732421875,0.09132008421596849,0.09821853168978989
1118,1118,1118,1118,2023-07-17,228.0,209.58999633789065,212.1699981689453,0.08783817922506976,0.07460999183517769
1119,1119,1119,1119,2023-07-18,227.6300048828125,212.8099975585937,210.42999267578125,0.06963961982161271,0.08173745571303637
1120,1120,1120,1120,2023-07-19,234.3699951171875,221.1699981689453,211.259994506836,0.05968258379311964,0.109391277152588
1121,1121,1121,1121,2023-07-20,228.1600036621093,227.27999877929688,211.6499938964844,0.003871897604447616,0.07800619060589131
1122,1122,1122,1122,2023-07-21,228.0599975585937,230.3699951171875,213.82000732421875,-0.01002733692562141,0.06659802519220115
1123,1123,1123,1123,2023-07-24,225.6600036621093,229.3300018310547,210.13999938964844,-0.016003131468376508,0.07385554543418049
1124,1124,1124,1124,2023-07-25,226.02999877929688,228.0,209.58999633789065,-0.008640356231154112,0.07843886983471515
1125,1125,1125,1125,2023-07-26,225.5800018310547,227.6300048828125,212.8099975585937,-0.00900585602857229,0.06000659940304254
1126,1126,1126,1126,2023-07-27,225.1499938964844,234.3699951171875,221.1699981689453,-0.03933951193749441,0.017995188138035356
1127,1127,1127,1127,2023-07-28,225.6000061035156,228.1600036621093,227.27999877929688,-0.01122018547293191,-0.0073917312777384
1128,1128,1128,1128,2023-07-31,225.009994506836,228.0599975585937,230.3699951171875,-0.013373687119215605,-0.023266921578154798
1129,1129,1129,1129,2023-08-01,224.2700042724609,225.6600036621093,229.3300018310547,-0.006159706492470329,-0.022064263368041237
1130,1130,1130,1130,2023-08-02,220.5,226.02999877929688,228.0,-0.02446577361041602,-0.03289473684210531
1131,1131,1131,1131,2023-08-03,215.5599975585937,225.5800018310547,227.6300048828125,-0.044418850036029967,-0.053024676296223094
1132,1132,1132,1132,2023-08-04,214.58999633789065,225.1499938964844,234.3699951171875,-0.04690205571779338,-0.08439646367448461
1133,1133,1133,1133,2023-08-07,216.0599975585937,225.6000061035156,228.1600036621093,-0.04228727077491523,-0.0530329852266086
1134,1134,1134,1134,2023-08-08,211.5800018310547,225.009994506836,228.0599975585937,-0.05968620507376299,-0.07226166756098873
1135,1135,1135,1135,2023-08-09,205.8600006103516,224.2700042724609,225.6600036621093,-0.08208856874030912,-0.08774263374295221
1136,1136,1136,1136,2023-08-10,208.25,220.5,226.02999877929688,-0.05555555555555558,-0.07866211952094837
1137,1137,1137,1137,2023-08-11,208.6999969482422,215.5599975585937,225.5800018310547,-0.031824089293222446,-0.0748293498794036
1138,1138,1138,1138,2023-08-14,212.0599975585937,214.58999633789065,225.1499938964844,-0.011789919485870382,-0.05813900374302916
1139,1139,1139,1139,2023-08-15,208.77999877929688,216.0599975585937,225.6000061035156,-0.03369433889455886,-0.07455676803705813
1140,1140,1140,1140,2023-08-16,206.9900054931641,211.5800018310547,225.009994506836,-0.021693904424652022,-0.08008528267007464
1141,1141,1141,1141,2023-08-17,203.83999633789065,205.8600006103516,224.2700042724609,-0.009812514653025572,-0.09109558810972451
1142,1142,1142,1142,2023-08-18,204.8300018310547,208.25,220.5,-0.016422560235031525,-0.07106575133308535
1143,1143,1143,1143,2023-08-21,209.02999877929688,208.6999969482422,215.5599975585937,0.001581225854720758,-0.030293184511295146
1144,1144,1144,1144,2023-08-22,206.759994506836,212.0599975585937,214.58999633789065,-0.02499294120897677,-0.0364881959302783
1145,1145,1145,1145,2023-08-23,209.1300048828125,208.77999877929688,216.0599975585937,0.0016764350299935948,-0.03207439023460068
1146,1146,1146,1146,2023-08-24,205.509994506836,206.9900054931641,211.5800018310547,-0.007150156756612014,-0.028688946363964796
1147,1147,1147,1147,2023-08-25,209.47000122070312,203.83999633789065,205.8600006103516,0.02761972617719244,0.017536192556340646
1148,1148,1148,1148,2023-08-28,211.72000122070312,204.8300018310547,208.25,0.0336376474542599,0.016662670927746204
1149,1149,1149,1149,2023-08-29,211.9600067138672,209.02999877929688,208.6999969482422,0.014017164769081436,0.01562055492714487
1150,1150,1150,1150,2023-08-30,215.0399932861328,206.759994506836,212.0599975585937,0.040046425804209695,0.014052606629478603
1151,1151,1151,1151,2023-08-31,221.4600067138672,209.1300048828125,208.77999877929688,0.058958549912356606,0.06073382512074099
1152,1152,1152,1152,2023-09-01,221.52999877929688,205.509994506836,206.9900054931641,0.07795243394806284,0.0702449050691627
1153,1153,1153,1153,2023-09-05,218.69000244140625,209.47000122070312,203.83999633789065,0.044015855096065426,0.07285128713846634
1154,1154,1154,1154,2023-09-06,221.6199951171875,211.72000122070312,204.8300018310547,0.04675984243058995,0.08197038097954668
1155,1155,1155,1155,2023-09-07,222.52999877929688,211.9600067138672,209.02999877929688,0.049867860589844826,0.06458403137749569
1156,1156,1156,1156,2023-09-08,224.759994506836,215.0399932861328,206.759994506836,0.04520089994501508,0.08705746023515615
1157,1157,1157,1157,2023-09-11,225.3099975585937,221.4600067138672,209.1300048828125,0.017384587410858465,0.07736810738778388
1158,1158,1158,1158,2023-09-12,221.6600036621093,221.52999877929688,205.509994506836,0.0005868500136720911,0.07858503034866304
1159,1159,1159,1159,2023-09-13,218.8000030517578,218.69000244140625,209.47000122070312,0.0005029978925581435,0.044540992870976126
1160,1160,1160,1160,2023-09-14,218.77999877929688,221.6199951171875,211.72000122070312,-0.01281471167070869,0.033345916861365454
1161,1161,1161,1161,2023-09-15,214.6100006103516,222.52999877929688,211.9600067138672,-0.03559069883786892,0.012502329744033869
1162,1162,1162,1162,2023-09-18,215.0,224.759994506836,215.0399932861328,-0.04342407343553811,-0.00018598068908792786
1163,1163,1163,1163,2023-09-19,215.6999969482422,225.3099975585937,221.4600067138672,-0.042652348828206565,-0.026009254903830548
1164,1164,1164,1164,2023-09-20,213.02999877929688,221.6600036621093,221.52999877929688,-0.038933523144607074,-0.03836952126952464
1165,1165,1165,1165,2023-09-21,208.6100006103516,218.8000030517578,218.69000244140625,-0.046572222574401634,-0.046092650411650116
1166,1166,1166,1166,2023-09-22,206.42999267578125,218.77999877929688,221.6199951171875,-0.05644942943789932,-0.06854075794638537
1167,1167,1167,1167,2023-09-25,206.33999633789065,214.6100006103516,222.52999877929688,-0.03853503680602499,-0.07275424675422437
1168,1168,1168,1168,2023-09-26,202.4900054931641,215.0,224.759994506836,-0.05818602096202752,-0.09908342035038875
1169,1169,1169,1169,2023-09-27,202.72999572753903,215.6999969482422,225.3099975585937,-0.06012981643117654,-0.10021748735398461
1170,1170,1170,1170,2023-09-28,203.1999969482422,213.02999877929688,221.6600036621093,-0.046143744483793325,-0.08328072908456186
1171,1171,1171,1171,2023-09-29,202.77999877929688,208.6100006103516,218.8000030517578,-0.027946895230321123,-0.07321756877979269
1172,1172,1172,1172,2023-10-02,203.7100067138672,206.42999267578125,218.77999877929688,-0.013176311865621515,-0.06888194601661068
1173,1173,1173,1173,2023-10-03,199.8300018310547,206.33999633789065,214.6100006103516,-0.031549843086047025,-0.06886910552752679
1174,1174,1174,1174,2023-10-04,201.8699951171875,202.4900054931641,215.0,-0.0030619307578493293,-0.061069790152616266
1175,1175,1175,1175,2023-10-05,202.009994506836,202.72999572753903,215.6999969482422,-0.003551527824578571,-0.06346779153961302
1176,1176,1176,1176,2023-10-06,207.3600006103516,203.1999969482422,213.02999877929688,0.020472459274539334,-0.026615961138973243
1177,1177,1177,1177,2023-10-09,207.22000122070312,202.77999877929688,208.6100006103516,0.021895662630113222,-0.006663148389730145
1178,1178,1178,1178,2023-10-10,206.8800048828125,203.7100067138672,206.42999267578125,0.015561327693626392,0.0021799749212705333
1179,1179,1179,1179,2023-10-11,206.8500061035156,199.8300018310547,206.33999633789065,0.03512988143990481,0.0024716961067974275
1180,1180,1180,1180,2023-10-12,205.67999267578125,201.8699951171875,202.4900054931641,0.018873520833950552,0.01575380066215093
1181,1181,1181,1181,2023-10-13,204.58999633789065,202.009994506836,202.72999572753903,0.012771654379542863,0.009174767669069439
1182,1182,1182,1182,2023-10-16,208.52999877929688,207.3600006103516,203.1999969482422,0.005642352264185302,0.026230324365665858
1183,1183,1183,1183,2023-10-17,209.83999633789065,207.22000122070312,202.77999877929688,0.012643543585336925,0.03481604498024371
1184,1184,1184,1184,2023-10-18,204.8300018310547,206.8800048828125,203.7100067138672,-0.009909140580884213,0.005497987729000675
1185,1185,1185,1185,2023-10-19,208.32000732421875,206.8500061035156,199.8300018310547,0.007106604676470285,0.04248614029609987
1186,1186,1186,1186,2023-10-20,203.72999572753903,205.67999267578125,201.8699951171875,-0.009480732291332061,0.009213853744197031
1187,1187,1187,1187,2023-10-23,202.0,204.58999633789065,202.009994506836,-0.01265944759886084,-4.947530868659733e-05
1188,1188,1188,1188,2023-10-24,204.22000122070312,208.52999877929688,207.3600006103516,-0.020668477359726767,-0.015142743925569357
1189,1189,1189,1189,2023-10-25,197.0599975585937,209.83999633789065,207.22000122070312,-0.06090354080410021,-0.049030033791421235
1190,1190,1190,1190,2023-10-26,196.25,204.8300018310547,206.8800048828125,-0.04188840381953196,-0.0513824663182596
1191,1191,1191,1191,2023-10-27,196.57000732421875,208.32000732421875,206.8500061035156,-0.056403607847962944,-0.04969784131479471
1192,1192,1192,1192,2023-10-30,199.2700042724609,203.72999572753903,205.67999267578125,-0.02189167794929303,-0.031164861102579766
1193,1193,1193,1193,2023-10-31,200.8300018310547,202.0,204.58999633789065,-0.005792070143293637,-0.01837819333368651
1194,1194,1194,1194,2023-11-01,203.9100036621093,204.22000122070312,208.52999877929688,-0.0015179588519286247,-0.02215506231349129
1195,1195,1195,1195,2023-11-02,208.1100006103516,197.0599975585937,209.83999633789065,0.05607430827493176,-0.008244356451252322
1196,1196,1196,1196,2023-11-03,207.47000122070312,196.25,204.8300018310547,0.057171980742436235,0.012888733906402772
1197,1197,1197,1197,2023-11-06,207.4199981689453,196.57000732421875,208.32000732421875,0.05519657343671347,-0.00432032029392504
1198,1198,1198,1198,2023-11-07,211.83999633789065,199.2700042724609,203.72999572753903,0.06308020171587314,0.039807592305639794
1199,1199,1199,1199,2023-11-08,211.47000122070312,200.8300018310547,202.0,0.052980128928142856,0.04688119416189673
1200,1200,1200,1200,2023-11-09,210.009994506836,203.9100036621093,204.22000122070312,0.029915113212565903,0.028351744449729654
1201,1201,1201,1201,2023-11-10,213.6300048828125,208.1100006103516,197.0599975585937,0.02652445464548392,0.08408610336703104
1202,1202,1202,1202,2023-11-13,215.27999877929688,207.47000122070312,196.25,0.037643984733415126,0.09696814664609876
