,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRNA,MRNA_6m,MRNA_12m,MRNA_6m_ret,MRNA_12m_ret
1203,1203,1203,1203,2023-11-14,74.0999984741211,72.06999969482422,71.91000366210938,0.028167042984498014,0.030454661389005988
1204,1204,1204,1204,2023-11-15,76.3499984741211,73.66000366210938,74.06999969482422,0.036519069756650646,0.03078167663953968
1205,1205,1205,1205,2023-11-16,76.55000305175781,71.33999633789062,75.95999908447266,0.0730306557515199,0.007767298241131204
1206,1206,1206,1206,2023-11-17,76.44000244140625,69.51000213623047,76.19999694824219,0.09969788652277534,0.0031496785141222894
1207,1207,1207,1207,2023-11-20,78.95999908447266,70.05000305175781,71.2300033569336,0.12719479863736072,0.10852162520341402
1208,1208,1208,1208,2023-11-21,77.13999938964844,70.20999908447266,77.52999877929688,0.09870389396869239,-0.005030303054158969
1209,1209,1209,1209,2023-11-22,78.16999816894531,74.0999984741211,72.06999969482422,0.0549257729910162,0.08463991258430892
1210,1210,1210,1210,2023-11-24,78.5199966430664,76.3499984741211,73.66000366210938,0.0284217185633715,0.06597872304284191
1211,1211,1211,1211,2023-11-27,77.72000122070312,76.55000305175781,71.33999633789062,0.015284103491860712,0.08943096734396527
1212,1212,1212,1212,2023-11-28,78.18000030517578,76.44000244140625,69.51000213623047,0.02276292266085811,0.1247302244640025
1213,1213,1213,1213,2023-11-29,79.01000213623047,78.95999908447266,70.05000305175781,0.0006332706729683668,0.12790861804606046
1214,1214,1214,1214,2023-11-30,77.69999694824219,77.13999938964844,70.20999908447266,0.007259496539079535,0.1066799310844313
1215,1215,1215,1215,2023-12-01,79.83000183105469,78.16999816894531,74.0999984741211,0.021235815542961722,0.0773279821177697
1216,1216,1216,1216,2023-12-04,79.87000274658203,78.5199966430664,76.3499984741211,0.017193150295872206,0.046103527738170724
1217,1217,1217,1217,2023-12-05,78.27999877929688,77.72000122070312,76.55000305175781,0.00720532102159277,0.022599551385639627
1218,1218,1218,1218,2023-12-06,80.5999984741211,78.18000030517578,76.44000244140625,0.03095418469555944,0.05442171506867255
1219,1219,1219,1219,2023-12-07,79.94999694824219,79.01000213623047,78.95999908447266,0.011897162214866919,0.012537967011757578
1220,1220,1220,1220,2023-12-08,80.31999969482422,77.69999694824219,77.13999938964844,0.033719470392351125,0.04122375331004369
1221,1221,1221,1221,2023-12-11,82.0,79.83000183105469,78.16999816894531,0.027182739811752787,0.0489958030033093
1222,1222,1222,1222,2023-12-12,78.04000091552734,79.87000274658203,78.5199966430664,-0.022912254515140895,-0.006113038054764708
1223,1223,1223,1223,2023-12-13,78.5999984741211,78.27999877929688,77.72000122070312,0.004087885792211532,0.011322661343236673
1224,1224,1224,1224,2023-12-14,85.87000274658203,80.5999984741211,78.18000030517578,0.06538466963064549,0.09836278346621019
1225,1225,1225,1225,2023-12-15,86.01000213623047,79.94999694824219,79.01000213623047,0.07579744114201015,0.08859637780961549
1226,1226,1226,1226,2023-12-18,85.41999816894531,80.31999969482422,77.69999694824219,0.06349599718001153,0.09935651896930708
1227,1227,1227,1227,2023-12-19,89.08999633789062,82.0,79.83000183105469,0.08646336997427584,0.11599642107528685
1228,1228,1228,1228,2023-12-20,86.19000244140625,78.04000091552734,79.87000274658203,0.10443364211003403,0.0791285774069248
1229,1229,1229,1229,2023-12-21,91.16000366210938,78.5999984741211,78.27999877929688,0.15979650676613733,0.1645376224280033
1230,1230,1230,1230,2023-12-22,94.88999938964844,85.87000274658203,80.5999984741211,0.10504246366086711,0.17729530007516758
1231,1231,1231,1231,2023-12-26,97.33000183105467,86.01000213623047,79.94999694824219,0.13161259636867073,0.2173859355374823
1232,1232,1232,1232,2023-12-27,100.7300033569336,85.41999816894531,80.31999969482422,0.17923209454661726,0.2541086122965286
1233,1233,1233,1233,2023-12-28,98.79000091552734,89.08999633789062,82.0,0.10887871788486359,0.2047561087259433
1234,1234,1234,1234,2023-12-29,99.4499969482422,86.19000244140625,78.04000091552734,0.1538460857551358,0.27434643492495114
1235,1235,1235,1235,2024-01-02,112.5,91.16000366210938,78.5999984741211,0.23409385125727655,0.43129773770975866
1236,1236,1236,1236,2024-01-03,108.58000183105467,94.88999938964844,85.87000274658203,0.14427234196925998,0.2644695278687015
1237,1237,1237,1237,2024-01-04,108.66000366210938,97.33000183105467,86.01000213623047,0.11640811279055874,0.26334148312197203
1238,1238,1238,1238,2024-01-05,111.12000274658205,100.7300033569336,85.41999816894531,0.10314701720828712,0.3008663676953818
1239,1239,1239,1239,2024-01-08,115.44000244140624,98.79000091552734,89.08999633789062,0.16853933972645518,0.29576840483389666
1240,1240,1240,1240,2024-01-09,110.18000030517578,99.4499969482422,86.19000244140625,0.1078934508416114,0.2783385216873433
1241,1241,1241,1241,2024-01-10,109.45999908447266,112.5,91.16000366210938,-0.027022230360243094,0.2007458829224429
1242,1242,1242,1242,2024-01-11,106.79499816894533,108.58000183105467,94.88999938964844,-0.016439525069144256,0.125461048117528
1243,1243,1243,1243,2024-01-12,105.9499969482422,108.66000366210938,97.33000183105467,-0.02494024132646122,0.08856462503874307
1244,1244,1244,1244,2024-01-16,102.16000366210938,111.12000274658205,100.7300033569336,-0.08063353908392767,0.014196369080904603
1245,1245,1245,1245,2024-01-17,100.3499984741211,115.44000244140624,98.79000091552734,-0.13071728731939658,0.015791047111414214
1246,1246,1246,1246,2024-01-18,99.06999969482422,110.18000030517578,99.4499969482422,-0.10083500253747646,-0.003820988085255994
1247,1247,1247,1247,2024-01-19,99.6999969482422,109.45999908447266,112.5,-0.08916501203968086,-0.11377780490451372
1248,1248,1248,1248,2024-01-22,99.6999969482422,106.79499816894533,108.58000183105467,-0.06643570712440228,-0.08178306072078856
1249,1249,1249,1249,2024-01-23,101.91999816894533,105.9499969482422,108.66000366210938,-0.03803679939005167,-0.062028393760438894
1250,1250,1250,1250,2024-01-24,101.11000061035156,102.16000366210938,111.12000274658205,-0.010278024805389196,-0.09008281037446597
1251,1251,1251,1251,2024-01-25,102.80999755859376,100.3499984741211,115.44000244140624,0.024514191548364206,-0.1094075243910625
1252,1252,1252,1252,2024-01-26,101.80999755859376,99.06999969482422,110.18000030517578,0.027657190594628567,-0.07596662482663685
1253,1253,1253,1253,2024-01-29,104.83999633789062,99.6999969482422,109.45999908447266,0.05155465944815196,-0.04220722442192493
1254,1254,1254,1254,2024-01-30,102.47000122070312,99.6999969482422,106.79499816894533,0.027783393753752383,-0.04049812278099607
1255,1255,1255,1255,2024-01-31,101.0500030517578,101.91999816894533,105.9499969482422,-0.008536058995462281,-0.04624817402192194
1256,1256,1256,1256,2024-02-01,99.0199966430664,101.11000061035156,102.16000366210938,-0.020670595931844726,-0.03073616783950428
1257,1257,1257,1257,2024-02-02,97.5,102.80999755859376,100.3499984741211,-0.05164864978785233,-0.02840058313360183
1258,1258,1258,1258,2024-02-05,94.67960357666016,101.80999755859376,99.06999969482422,-0.07003628477478274,-0.04431610105671002
