,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,URI,URI_6m,URI_12m,URI_6m_ret,URI_12m_ret
968,968,968,968,2022-12-07,346.617919921875,337.9505310058594,340.8791198730469,0.025646916104018036,0.01683529355205282
969,969,969,969,2022-12-08,356.5968017578125,348.1069030761719,344.2218017578125,0.024388768526612425,0.035950657212313386
970,970,970,970,2022-12-09,347.7124328613281,351.4496154785156,351.2720947265625,-0.010633622723129621,-0.010133631218287587
971,971,971,971,2022-12-12,355.42340087890625,351.5975036621094,353.4414367675781,0.010881468659327043,0.005607616722742792
972,972,972,972,2022-12-13,361.90179443359375,340.8495178222656,354.023193359375,0.061764137868916436,0.022254477169864506
973,973,973,973,2022-12-14,363.0061645507813,342.44696044921875,342.74273681640625,0.06003617049073284,0.059121392104741766
974,974,974,974,2022-12-15,352.4455261230469,346.617919921875,337.9505310058594,0.0168127666408171,0.04289087836034855
975,975,975,975,2022-12-16,348.5802001953125,356.5968017578125,348.1069030761719,-0.02248085659485133,0.0013596315239892132
976,976,976,976,2022-12-19,346.3516845703125,347.7124328613281,351.4496154785156,-0.003913430071562307,-0.014505438855757613
977,977,977,977,2022-12-20,345.7206115722656,355.42340087890625,351.5975036621094,-0.027299241644323735,-0.016714828827372852
978,978,978,978,2022-12-21,354.8120422363281,361.90179443359375,340.8495178222656,-0.019590265387773753,0.0409638966288437
979,979,979,979,2022-12-22,345.98687744140625,363.0061645507813,342.44696044921875,-0.04688429225557744,0.010337124871962367
980,980,980,980,2022-12-23,350.2663269042969,352.4455261230469,346.617919921875,-0.006183080950754372,0.010525730992916316
981,981,981,981,2022-12-27,353.6780700683594,348.5802001953125,356.5968017578125,0.014624668498642412,-0.008184963171473991
982,982,982,982,2022-12-28,346.97296142578125,346.3516845703125,347.7124328613281,0.0017937746029430546,-0.0021266752800921385
983,983,983,983,2022-12-29,351.2425537109375,345.7206115722656,355.42340087890625,0.015972267645713245,-0.011763004792678777
984,984,984,984,2022-12-30,350.4635314941406,354.8120422363281,361.90179443359375,-0.012255814979614255,-0.03160598569939377
985,985,985,985,2023-01-03,351.73553466796875,345.98687744140625,363.0061645507813,0.016615246419384944,-0.031048039905217317
986,986,986,986,2023-01-04,360.9058532714844,350.2663269042969,352.4455261230469,0.03037553298720197,0.024004637657065286
987,987,987,987,2023-01-05,359.0126647949219,353.6780700683594,348.5802001953125,0.015083193384117344,0.02992844858590349
988,988,988,988,2023-01-06,372.0778503417969,346.97296142578125,346.3516845703125,0.07235402093827314,0.07427758234639614
989,989,989,989,2023-01-09,370.7565307617188,351.2425537109375,345.7206115722656,0.055556984324970804,0.07241662299391116
990,990,990,990,2023-01-10,376.1502685546875,350.4635314941406,354.8120422363281,0.0732936090412486,0.06013952115003662
991,991,991,991,2023-01-11,378.6153869628906,351.73553466796875,345.98687744140625,0.07642063324735138,0.09430562731966652
992,992,992,992,2023-01-12,386.306640625,360.9058532714844,350.2663269042969,0.07038064670679756,0.10289402934970227
993,993,993,993,2023-01-13,386.7700500488281,359.0126647949219,353.6780700683594,0.07731589432858055,0.0935652582985218
994,994,994,994,2023-01-17,383.4470520019531,372.0778503417969,346.97296142578125,0.030555975448988137,0.10512084407468691
995,995,995,995,2023-01-18,380.6269836425781,370.7565307617188,351.2425537109375,0.026622465315932597,0.08365851352915277
996,996,996,996,2023-01-19,368.123779296875,376.1502685546875,350.4635314941406,-0.021338517950959646,0.05039111409807173
997,997,997,997,2023-01-20,378.3196105957031,378.6153869628906,351.73553466796875,-0.0007812053534329566,0.07557972768611276
998,998,998,998,2023-01-23,386.5630187988281,386.306640625,360.9058532714844,0.0006636649409219597,0.07109102081545804
999,999,999,999,2023-01-24,388.3083190917969,386.7700500488281,359.0126647949219,0.003977218615491385,0.08160061515826889
1000,1000,1000,1000,2023-01-25,387.00677490234375,383.4470520019531,372.0778503417969,0.009283479640293413,0.040123120865251494
1001,1001,1001,1001,2023-01-26,425.4628601074219,380.6269836425781,370.7565307617188,0.11779479225504996,0.14755324534218994
1002,1002,1002,1002,2023-01-27,428.0364685058594,368.123779296875,376.1502685546875,0.16275147811265822,0.1379400848244463
1003,1003,1003,1003,2023-01-30,423.056884765625,378.3196105957031,378.6153869628906,0.11825259097586405,0.11737900606530349
1004,1004,1004,1004,2023-01-31,434.80084228515625,386.5630187988281,386.306640625,0.12478644138339479,0.12553292271056526
1005,1005,1005,1005,2023-02-01,448.5562438964844,388.3083190917969,386.7700500488281,0.15515486494237263,0.15974916837499697
1006,1006,1006,1006,2023-02-02,449.8381652832031,387.00677490234375,383.4470520019531,0.1623521717332057,0.1731428444543417
1007,1007,1007,1007,2023-02-03,448.7239074707031,425.4628601074219,380.6269836425781,0.054672333461511124,0.1789072418787585
1008,1008,1008,1008,2023-02-06,447.62933349609375,428.0364685058594,368.123779296875,0.045773821699414796,0.21597505695251806
1009,1009,1009,1009,2023-02-07,451.0126953125,423.056884765625,378.3196105957031,0.06608050017283751,0.1921472815071208
1010,1010,1010,1010,2023-02-08,453.12982177734375,434.80084228515625,386.5630187988281,0.042154884971834505,0.17220168443779094
1011,1011,1011,1011,2023-02-09,445.19573974609375,448.5562438964844,388.3083190917969,-0.007491823369125017,0.14650064873023894
1012,1012,1012,1012,2023-02-10,443.8404235839844,449.8381652832031,387.00677490234375,-0.01333310990952219,0.14685440247391512
1013,1013,1013,1013,2023-02-13,454.5741271972656,448.7239074707031,425.4628601074219,0.013037459402460039,0.06842258119191347
1014,1014,1014,1014,2023-02-14,451.73486328125,447.62933349609375,428.0364685058594,0.009171717485739972,0.0553653637460243
1015,1015,1015,1015,2023-02-15,465.6045837402344,451.0126953125,423.056884765625,0.03235360906553608,0.10057205190782081
1016,1016,1016,1016,2023-02-16,457.0671081542969,453.12982177734375,434.80084228515625,0.008689091266404825,0.05121026388108452
1017,1017,1017,1017,2023-02-17,456.3053588867188,445.19573974609375,448.5562438964844,0.024954459687689612,0.017275681914312502
1018,1018,1018,1018,2023-02-21,440.8429260253906,443.8404235839844,449.8381652832031,-0.006753547895410605,-0.019996612008563952
1019,1019,1019,1019,2023-02-22,437.3408203125,454.5741271972656,448.7239074707031,-0.03791088373423224,-0.025367685939368667
1020,1020,1020,1020,2023-02-23,441.8321838378906,451.73486328125,447.62933349609375,-0.02192144164262555,-0.01295078142651196
1021,1021,1021,1021,2023-02-24,445.6013488769531,465.6045837402344,451.0126953125,-0.04296185123993812,-0.011998213114150613
1022,1022,1022,1022,2023-02-27,458.2938232421875,457.0671081542969,453.12982177734375,0.002683883976784651,0.011396295756012309
1023,1023,1023,1023,2023-02-28,463.5072937011719,456.3053588867188,445.19573974609375,0.015783147565972433,0.04113146717334182
1024,1024,1024,1024,2023-03-01,462.7851257324219,440.8429260253906,443.8404235839844,0.0497732829805404,0.0426835888346091
1025,1025,1025,1025,2023-03-02,465.5551452636719,437.3408203125,454.5741271972656,0.06451335809680758,0.024156715944462448
1026,1026,1026,1026,2023-03-03,474.4289855957031,441.8321838378906,451.73486328125,0.07377643130173683,0.05023770392572913
1027,1027,1027,1027,2023-03-06,469.927734375,445.6013488769531,465.6045837402344,0.054592261803867004,0.009285025933459368
1028,1028,1028,1028,2023-03-07,470.6598205566406,458.2938232421875,457.0671081542969,0.026982683787815764,0.02973898615726922
1029,1029,1029,1029,2023-03-08,472.2426452636719,463.5072937011719,456.3053588867188,0.018846200871505125,0.03492680080689037
1030,1030,1030,1030,2023-03-09,448.826416015625,462.7851257324219,440.8429260253906,-0.03016239922297692,0.01810960212566637
1031,1031,1031,1031,2023-03-10,424.6781005859375,465.5551452636719,437.3408203125,-0.08780279864500962,-0.028953893939089426
1032,1032,1032,1032,2023-03-13,403.7745971679688,474.4289855957031,441.8321838378906,-0.14892510907405698,-0.08613584085102599
1033,1033,1033,1033,2023-03-14,411.6294860839844,469.927734375,445.6013488769531,-0.12405790087821011,-0.0762382404779246
1034,1034,1034,1034,2023-03-15,389.5982360839844,470.6598205566406,458.2938232421875,-0.17222966765420133,-0.14989420252757935
1035,1035,1035,1035,2023-03-16,392.90240478515625,472.2426452636719,463.5072937011719,-0.16800736078000078,-0.152327460377647
1036,1036,1036,1036,2023-03-17,366.1226196289063,448.826416015625,462.7851257324219,-0.18426677538480607,-0.20887124656509581
1037,1037,1037,1037,2023-03-20,374.39300537109375,424.6781005859375,465.5551452636719,-0.1184075542050893,-0.1958138382101814
1038,1038,1038,1038,2023-03-21,394.0202941894531,403.7745971679688,474.4289855957031,-0.024157792607388595,-0.16948519978240184
1039,1039,1039,1039,2023-03-22,385.0376281738281,411.6294860839844,469.927734375,-0.06460144088106157,-0.18064502260985937
1040,1040,1040,1040,2023-03-23,378.0830078125,389.5982360839844,470.6598205566406,-0.02955667455589317,-0.19669580597436964
1041,1041,1041,1041,2023-03-24,366.8052062988281,392.90240478515625,472.2426452636719,-0.0664215799356036,-0.2232696263717857
1042,1042,1042,1042,2023-03-27,368.8332214355469,366.1226196289063,448.826416015625,0.0074035354859744995,-0.17822746550927904
1043,1043,1043,1043,2023-03-28,370.9502868652344,374.39300537109375,424.6781005859375,-0.009195466946416375,-0.1265142084006068
1044,1044,1044,1044,2023-03-29,379.9922790527344,394.0202941894531,403.7745971679688,-0.03560226552689638,-0.05889998598733315
1045,1045,1045,1045,2023-03-30,382.0599060058594,385.0376281738281,411.6294860839844,-0.007733587447262269,-0.07183542743605098
1046,1046,1046,1046,2023-03-31,391.5174255371094,378.0830078125,389.5982360839844,0.03553298468063337,0.00492607326053518
1047,1047,1047,1047,2023-04-03,384.8991394042969,366.8052062988281,392.90240478515625,0.04932845225410465,-0.02036960141599453
1048,1048,1048,1048,2023-04-04,355.28009033203125,368.8332214355469,366.1226196289063,-0.036745960818727386,-0.029614475357640613
1049,1049,1049,1049,2023-04-05,347.5043334960937,370.9502868652344,374.39300537109375,-0.06320510914622524,-0.07181937560064278
1050,1050,1050,1050,2023-04-06,351.4614562988281,379.9922790527344,394.0202941894531,-0.07508263806051385,-0.10801179157072005
1051,1051,1051,1051,2023-04-10,361.0080261230469,382.0599060058594,385.0376281738281,-0.05510099215302022,-0.06240845125903616
1052,1052,1052,1052,2023-04-11,366.57763671875,391.5174255371094,378.0830078125,-0.06370032900616196,-0.03043080714025581
1053,1053,1053,1053,2023-04-12,372.0384826660156,384.8991394042969,366.8052062988281,-0.03341305662097738,0.014267181264935758
1054,1054,1054,1054,2023-04-13,369.3377685546875,355.28009033203125,368.8332214355469,0.03956787505181758,0.0013679546467557646
1055,1055,1055,1055,2023-04-14,373.9972534179688,347.5043334960937,370.9502868652344,0.07623766775896312,0.008213948500979118
1056,1056,1056,1056,2023-04-17,379.40863037109375,351.4614562988281,379.9922790527344,0.07951703827376089,-0.0015359487911058567
1057,1057,1057,1057,2023-04-18,383.1283264160156,361.0080261230469,382.0599060058594,0.061273707763575436,0.0027964735198879875
1058,1058,1058,1058,2023-04-19,374.51171875,366.57763671875,391.5174255371094,0.021643660814304688,-0.04343537650662632
1059,1059,1059,1059,2023-04-20,371.454833984375,372.0384826660156,384.8991394042969,-0.001568785781132731,-0.034929424473978954
1060,1060,1060,1060,2023-04-21,368.6650695800781,369.3377685546875,355.28009033203125,-0.0018213652430992822,0.03767444225635552
1061,1061,1061,1061,2023-04-24,379.4976501464844,373.9972534179688,347.5043334960937,0.014707051130047999,0.09206595016677777
1062,1062,1062,1062,2023-04-25,373.5916748046875,379.40863037109375,351.4614562988281,-0.015331637450410107,0.06296627442140701
1063,1063,1063,1063,2023-04-26,370.9898681640625,383.1283264160156,361.0080261230469,-0.031682487080771815,0.02764991722819321
1064,1064,1064,1064,2023-04-27,353.8258361816406,374.51171875,366.57763671875,-0.055234273142112156,-0.03478608420102003
1065,1065,1065,1065,2023-04-28,357.2388610839844,371.454833984375,372.0384826660156,-0.03827106716556716,-0.03977981384070173
1066,1066,1066,1066,2023-05-01,357.76318359375,368.6650695800781,369.3377685546875,-0.0295712474163764,-0.03133875261723651
1067,1067,1067,1067,2023-05-02,351.60986328125,379.4976501464844,373.9972534179688,-0.07348605941161901,-0.05985977151468358
1068,1068,1068,1068,2023-05-03,346.4754943847656,373.5916748046875,379.40863037109375,-0.07258240011396966,-0.08680123052055178
1069,1069,1069,1069,2023-05-04,324.8597412109375,370.9898681640625,383.1283264160156,-0.12434336059206053,-0.15208634075729455
1070,1070,1070,1070,2023-05-05,338.3831787109375,353.8258361816406,374.51171875,-0.04364479891393647,-0.09646838331160368
1071,1071,1071,1071,2023-05-08,337.2356262207031,357.2388610839844,371.454833984375,-0.05599400581052305,-0.09212212261884656
1072,1072,1072,1072,2023-05-09,338.4875793457031,357.76318359375,368.6650695800781,-0.05387811024718203,-0.08185611473511223
1073,1073,1073,1073,2023-05-10,333.89715576171875,351.60986328125,379.4976501464844,-0.05037602572986699,-0.12016014952177978
1074,1074,1074,1074,2023-05-11,331.9397888183594,346.4754943847656,373.5916748046875,-0.0419530552722559,-0.11149040194245119
1075,1075,1075,1075,2023-05-12,329.5353088378906,324.8597412109375,370.9898681640625,0.014392573267234088,-0.11174040825244169
1076,1076,1076,1076,2023-05-15,334.77154541015625,338.3831787109375,353.8258361816406,-0.010673205785641238,-0.05385217477929627
1077,1077,1077,1077,2023-05-16,324.4381408691406,337.2356262207031,357.2388610839844,-0.03794820106932362,-0.09181733508867207
1078,1078,1078,1078,2023-05-17,338.0404663085937,338.4875793457031,357.76318359375,-0.0013209141616767894,-0.0551278560500289
1079,1079,1079,1079,2023-05-18,342.4321594238281,333.89715576171875,351.60986328125,0.025561774081718447,-0.0261019522369903
1080,1080,1080,1080,2023-05-19,346.7840881347656,331.9397888183594,346.4754943847656,0.04471985527631084,0.0008906654438807227
1081,1081,1081,1081,2023-05-22,343.9920654296875,329.5353088378906,324.8597412109375,0.04387012925194189,0.05889410656867766
1082,1082,1082,1082,2023-05-23,341.4186706542969,334.77154541015625,338.3831787109375,0.01985570558572025,0.00897057576834337
1083,1083,1083,1083,2023-05-24,331.7013244628906,324.4381408691406,337.2356262207031,0.022386959727646705,-0.016410786190752535
1084,1084,1084,1084,2023-05-25,339.342041015625,338.0404663085937,338.4875793457031,0.003850351767776594,0.002524351621922216
1085,1085,1085,1085,2023-05-26,348.7215881347656,342.4321594238281,333.89715576171875,0.018366933530775897,0.04439819901798181
1086,1086,1086,1086,2023-05-30,344.3000793457031,346.7840881347656,331.9397888183594,-0.007162983752868057,0.037236543926667975
1087,1087,1087,1087,2023-05-31,331.65167236328125,343.9920654296875,329.5353088378906,-0.0358740631153559,0.006422266350923023
1088,1088,1088,1088,2023-06-01,337.11639404296875,341.4186706542969,334.77154541015625,-0.012601175568644818,0.007004324784950278
1089,1089,1089,1089,2023-06-02,359.28350830078125,331.7013244628906,324.4381408691406,0.08315367411496855,0.10740219179623267
1090,1090,1090,1090,2023-06-05,355.3388977050781,339.342041015625,338.0404663085937,0.04714080413253763,0.0511726645788404
1091,1091,1091,1091,2023-06-06,368.7822570800781,348.7215881347656,342.4321594238281,0.057526317922020676,0.07694983351034068
1092,1092,1092,1092,2023-06-07,385.04736328125,344.3000793457031,346.7840881347656,0.11834816887925714,0.11033745911552506
1093,1093,1093,1093,2023-06-08,387.1140441894531,331.65167236328125,343.9920654296875,0.16723079196603607,0.12535748086485965
1094,1094,1094,1094,2023-06-09,386.52783203125,337.11639404296875,341.4186706542969,0.1465708546407365,0.13212271399951758
1095,1095,1095,1095,2023-06-12,388.0679016113281,359.28350830078125,331.7013244628906,0.08011609953009446,0.16993172167675064
1096,1096,1096,1096,2023-06-13,407.4628601074219,355.3388977050781,339.342041015625,0.1466880286368346,0.20074382439592942
1097,1097,1097,1097,2023-06-14,403.3791809082031,368.7822570800781,348.7215881347656,0.09381395976599971,0.1567370493630429
1098,1098,1098,1098,2023-06-15,407.3336791992188,385.04736328125,344.3000793457031,0.05787941443891986,0.1830775060328267
1099,1099,1099,1099,2023-06-16,400.5076904296875,387.1140441894531,331.65167236328125,0.034598709195059696,0.20761547070078823
1100,1100,1100,1100,2023-06-20,404.402587890625,386.52783203125,337.11639404296875,0.04624442117257388,0.19959336014694085
1101,1101,1101,1101,2023-06-21,411.4074096679688,388.0679016113281,359.28350830078125,0.060142846032178454,0.1450773558010099
1102,1102,1102,1102,2023-06-22,399.89166259765625,407.4628601074219,355.3388977050781,-0.018581319307898636,0.1253810522301888
1103,1103,1103,1103,2023-06-23,401.7894287109375,403.3791809082031,368.7822570800781,-0.0039410863835023235,0.08950314446308116
1104,1104,1104,1104,2023-06-26,410.1355895996094,407.3336791992188,385.04736328125,0.006878661263411523,0.06515620858838145
1105,1105,1105,1105,2023-06-27,420.5584106445313,400.5076904296875,387.1140441894531,0.05006325894349817,0.08639409227610084
1106,1106,1106,1106,2023-06-28,427.6129150390625,404.402587890625,386.52783203125,0.05739411132234151,0.10629268995173113
1107,1107,1107,1107,2023-06-29,432.8392333984375,411.4074096679688,388.0679016113281,0.05209391767582772,0.11536984017799634
1108,1108,1108,1108,2023-06-30,442.5168151855469,399.89166259765625,407.4628601074219,0.10659175115330455,0.08602981648163843
1109,1109,1109,1109,2023-07-03,445.7559509277344,401.7894287109375,403.3791809082031,0.10942677700071601,0.10505443023638583
1110,1110,1110,1110,2023-07-05,438.80078125,410.1355895996094,407.3336791992188,0.0698919878627815,0.07725141243572753
1111,1111,1111,1111,2023-07-06,425.5363159179688,420.5584106445313,400.5076904296875,0.0118364183129962,0.06249224693146127
1112,1112,1112,1112,2023-07-07,430.79241943359375,427.6129150390625,404.402587890625,0.0074354732579600125,0.06525633696020305
1113,1113,1113,1113,2023-07-10,442.119384765625,432.8392333984375,411.4074096679688,0.021440180674760834,0.07465100135761449
1114,1114,1114,1114,2023-07-11,454.3902893066406,442.5168151855469,399.89166259765625,0.02683169026269705,0.13628347826750553
1115,1115,1115,1115,2023-07-12,464.17718505859375,445.7559509277344,401.7894287109375,0.041325828836429324,0.15527475809359914
1116,1116,1116,1116,2023-07-13,455.4931335449219,438.80078125,410.1355895996094,0.0380408445203102,0.11059158262659508
1117,1117,1117,1117,2023-07-14,442.5963134765625,425.5363159179688,420.5584106445313,0.040090579629594725,0.05240152681349719
1118,1118,1118,1118,2023-07-17,448.59759521484375,430.79241943359375,427.6129150390625,0.041331218884167686,0.04907400931485961
1119,1119,1119,1119,2023-07-18,461.5242614746094,442.119384765625,432.8392333984375,0.043890581091058145,0.0662717837543314
1120,1120,1120,1120,2023-07-19,457.5399475097656,454.3902893066406,442.5168151855469,0.006931614247151163,0.03394929143634817
1121,1121,1121,1121,2023-07-20,455.8011779785156,464.17718505859375,445.7559509277344,-0.018044848712288175,0.02253526179487797
1122,1122,1122,1122,2023-07-21,447.5444030761719,455.4931335449219,438.80078125,-0.017450823916681624,0.01992617652426265
1123,1123,1123,1123,2023-07-24,447.3258361816406,442.5963134765625,425.5363159179688,0.01068586104553848,0.05120484303829009
1124,1124,1124,1124,2023-07-25,447.3357543945313,448.59759521484375,430.79241943359375,-0.0028128568538315912,0.0384021032280204
1125,1125,1125,1125,2023-07-26,442.1492004394531,461.5242614746094,442.119384765625,-0.041980590518148064,6.743806052278423e-05
1126,1126,1126,1126,2023-07-27,438.2940673828125,457.5399475097656,454.3902893066406,-0.042063824659905436,-0.03542378061905671
1127,1127,1127,1127,2023-07-28,443.21234130859375,455.8011779785156,464.17718505859375,-0.02761914027022383,-0.045165605774772355
1128,1128,1128,1128,2023-07-31,461.7030944824219,447.5444030761719,455.4931335449219,0.03163639475531599,0.01363348968440059
1129,1129,1129,1129,2023-08-01,470.9634399414063,447.3258361816406,442.5963134765625,0.052842026656755525,0.06409255025651261
1130,1130,1130,1130,2023-08-02,465.1608581542969,447.3357543945313,448.59759521484375,0.03984725921113075,0.036922317721120645
1131,1131,1131,1131,2023-08-03,462.0210876464844,442.1492004394531,461.5242614746094,0.04494384969435772,0.0010764898258817102
1132,1132,1132,1132,2023-08-04,462.8258972167969,438.2940673828125,457.5399475097656,0.0559711656159787,0.011552979659592344
1133,1133,1133,1133,2023-08-07,483.4429626464844,443.21234130859375,455.8011779785156,0.09077053499708265,0.06064439058837112
1134,1134,1134,1134,2023-08-08,478.92822265625,461.7030944824219,447.5444030761719,0.037307803174110976,0.07012448231809665
1135,1135,1135,1135,2023-08-09,477.1143798828125,470.9634399414063,447.3258361816406,0.013060334242019911,0.0665924954289383
1136,1136,1136,1136,2023-08-10,480.6822814941406,465.1608581542969,447.3357543945313,0.033367862036868035,0.07454473909590309
1137,1137,1137,1137,2023-08-11,486.5524291992188,462.0210876464844,442.1492004394531,0.05309571837444915,0.10042589405484215
1138,1138,1138,1138,2023-08-14,485.7351989746094,462.8258972167969,438.2940673828125,0.04949874649534003,0.10824041464919287
1139,1139,1139,1139,2023-08-15,479.9248352050781,483.4429626464844,443.21234130859375,-0.0072772337446948,0.08283274285208297
1140,1140,1140,1140,2023-08-16,462.5536804199219,478.92822265625,461.7030944824219,-0.03418997140220936,0.0018422790482994778
1141,1141,1141,1141,2023-08-17,451.1722412109375,477.1143798828125,470.9634399414063,-0.05437299684458652,-0.042022792115097296
1142,1142,1142,1142,2023-08-18,449.8865661621094,480.6822814941406,465.1608581542969,-0.06406667463653248,-0.032836580560097195
1143,1143,1143,1143,2023-08-21,450.9529724121094,486.5524291992188,462.0210876464844,-0.07316674350120911,-0.023955865934075615
1144,1144,1144,1144,2023-08-22,440.13958740234375,485.7351989746094,462.8258972167969,-0.09386927624046659,-0.04901694125345457
1145,1145,1145,1145,2023-08-23,447.2654418945313,479.9248352050781,483.4429626464844,-0.06805105907176279,-0.07483306935301848
1146,1146,1146,1146,2023-08-24,444.205810546875,462.5536804199219,478.92822265625,-0.039666466076737406,-0.07250024213815642
1147,1147,1147,1147,2023-08-25,447.6043090820313,451.1722412109375,477.1143798828125,-0.007908137520451053,-0.061851145228591475
1148,1148,1148,1148,2023-08-28,455.557373046875,449.8865661621094,480.6822814941406,0.012604970477652078,-0.05226926270127541
1149,1149,1149,1149,2023-08-29,472.9983215332031,450.9529724121094,486.5524291992188,0.048886137734440505,-0.02785744526714906
1150,1150,1150,1150,2023-08-30,475.798828125,440.13958740234375,485.7351989746094,0.08101802642455591,-0.02045635331881468
1151,1151,1151,1151,2023-08-31,474.9317626953125,447.2654418945313,479.9248352050781,0.06185660283430772,-0.010403863570911054
1152,1152,1152,1152,2023-09-01,489.5124206542969,444.205810546875,462.5536804199219,0.10199463634130224,0.05828240348212321
1153,1153,1153,1153,2023-09-05,469.03173828125,447.6043090820313,451.1722412109375,0.04787136487395105,0.03958465401678524
1154,1154,1154,1154,2023-09-06,473.4567565917969,455.557373046875,449.8865661621094,0.03929117297609874,0.05239140752914673
1155,1155,1155,1155,2023-09-07,465.73291015625,472.9983215332031,450.9529724121094,-0.015360332259536591,0.03277489815641754
1156,1156,1156,1156,2023-09-08,462.2048645019531,475.798828125,440.13958740234375,-0.0285708219934403,0.05013245281987988
1157,1157,1157,1157,2023-09-11,457.1320190429688,474.9317626953125,447.2654418945313,-0.03747852860235612,0.02205977977338147
1158,1158,1158,1158,2023-09-12,455.6072082519531,489.5124206542969,444.205810546875,-0.06926323208923901,0.025666926083298014
1159,1159,1159,1159,2023-09-13,445.8302917480469,469.03173828125,447.6043090820313,-0.04946668773039542,-0.003963360713891806
1160,1160,1160,1160,2023-09-14,451.7901306152344,473.4567565917969,455.557373046875,-0.045762629162863444,-0.008269523565043846
1161,1161,1161,1161,2023-09-15,450.4845581054688,465.73291015625,472.9983215332031,-0.03274055090001149,-0.04759797741936367
1162,1162,1162,1162,2023-09-18,452.089111328125,462.2048645019531,475.798828125,-0.021885864798779853,-0.04983138964488176
1163,1163,1163,1163,2023-09-19,449.52777099609375,457.1320190429688,474.9317626953125,-0.016634686983412306,-0.053489771993869395
1164,1164,1164,1164,2023-09-20,446.5179748535156,455.6072082519531,489.5124206542969,-0.01994971377496535,-0.08783116420889503
1165,1165,1165,1165,2023-09-21,434.2694396972656,445.8302917480469,469.03173828125,-0.0259310600126621,-0.07411502409489301
1166,1166,1166,1166,2023-09-22,431.8277282714844,451.7901306152344,473.4567565917969,-0.04418512267314423,-0.08792572445260094
1167,1167,1167,1167,2023-09-25,442.32220458984375,450.4845581054688,465.73291015625,-0.01811905284823112,-0.0502663759762052
1168,1168,1168,1168,2023-09-26,436.212890625,452.089111328125,462.2048645019531,-0.035117458716235395,-0.05623474756147506
1169,1169,1169,1169,2023-09-27,444.7140808105469,449.52777099609375,457.1320190429688,-0.010708326595441187,-0.027164883917822236
1170,1170,1170,1170,2023-09-28,446.7073364257813,446.5179748535156,455.6072082519531,0.0004240849930572388,-0.01953408915613586
1171,1171,1171,1171,2023-09-29,443.0696716308594,434.2694396972656,445.8302917480469,0.020264451350130663,-0.006192087366615362
1172,1172,1172,1172,2023-10-02,435.8939514160156,431.8277282714844,451.7901306152344,0.009416308583998223,-0.03518487483905819
1173,1173,1173,1173,2023-10-03,424.5224609375,442.32220458984375,450.4845581054688,-0.040241578350897145,-0.05763149191429218
1174,1174,1174,1174,2023-10-04,422.7185668945313,436.212890625,452.089111328125,-0.030935178717745426,-0.064966272572481
1175,1175,1175,1175,2023-10-05,419.5094299316406,444.7140808105469,449.52777099609375,-0.05667608012988401,-0.06677750074914501
1176,1176,1176,1176,2023-10-06,431.8376770019531,446.7073364257813,446.5179748535156,-0.033287251431337816,-0.032877283062072715
1177,1177,1177,1177,2023-10-09,435.6647338867188,443.0696716308594,434.2694396972656,-0.016712806626741905,0.0032129688665769596
1178,1178,1178,1178,2023-10-10,447.3551330566406,435.8939514160156,431.8277282714844,0.02629350924322993,0.03595740562401861
1179,1179,1179,1179,2023-10-11,452.53759765625,424.5224609375,442.32220458984375,0.0659921189019832,0.02309491352775006
1180,1180,1180,1180,2023-10-12,442.96002197265625,422.7185668945313,436.212890625,0.04788399815704136,0.015467519398587815
1181,1181,1181,1181,2023-10-13,431.5885314941406,419.5094299316406,444.7140808105469,0.028793397002943033,-0.02951458000269136
1182,1182,1182,1182,2023-10-16,439.58148193359375,431.8376770019531,446.7073364257813,0.017932212366003508,-0.01595195312708164
1183,1183,1183,1183,2023-10-17,451.5110778808594,435.6647338867188,443.0696716308594,0.03637279486170408,0.019052096747964598
1184,1184,1184,1184,2023-10-18,427.89105224609375,447.3551330566406,435.8939514160156,-0.04350923767780368,-0.018359738977621
1185,1185,1185,1185,2023-10-19,409.8023071289063,452.53759765625,424.5224609375,-0.09443478453210341,-0.034674617159445975
1186,1186,1186,1186,2023-10-20,405.0284729003906,442.96002197265625,422.7185668945313,-0.08563199203247085,-0.04184839602409607
1187,1187,1187,1187,2023-10-23,407.5001220703125,431.5885314941406,419.5094299316406,-0.055813367747366005,-0.028627027200044175
1188,1188,1188,1188,2023-10-24,404.9786376953125,439.58148193359375,431.8376770019531,-0.07871770231555975,-0.06219707250444284
1189,1189,1189,1189,2023-10-25,397.8029479980469,451.5110778808594,435.6647338867188,-0.11895196488841075,-0.08690578544398941
1190,1190,1190,1190,2023-10-26,402.4073486328125,427.89105224609375,447.3551330566406,-0.05955652374479836,-0.10047450247572587
1191,1191,1191,1191,2023-10-27,397.6733703613281,409.8023071289063,452.53759765625,-0.029597043639295384,-0.12123683773253469
1192,1192,1192,1192,2023-10-30,409.5631408691406,405.0284729003906,442.96002197265625,0.011195923921786255,-0.07539479737875121
1193,1193,1193,1193,2023-10-31,404.8988952636719,407.5001220703125,431.5885314941406,-0.0063833767544044795,-0.061840466747506984
1194,1194,1194,1194,2023-11-01,408.09808349609375,404.9786376953125,439.58148193359375,0.007702741602702012,-0.071621302833353
1195,1195,1195,1195,2023-11-02,431.4888916015625,397.8029479980469,451.5110778808594,0.08467997477907341,-0.044344839496009314
