,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MCD,MCD_6m,MCD_12m,MCD_6m_ret,MCD_12m_ret
996,996,996,996,2023-01-19,257.74468994140625,262.9567565917969,257.69586181640625,-0.019821002958602896,0.00018947966279259099
997,997,997,997,2023-01-20,262.634033203125,262.85894775390625,258.4781188964844,-0.0008556473070562287,0.016078398915867265
998,998,998,998,2023-01-23,263.3283386230469,260.7858581542969,258.5368347167969,0.009749303458187253,0.01853315761175245
999,999,999,999,2023-01-24,263.5923156738281,262.93719482421875,256.35614013671875,0.0024915487899965783,0.028227042009800085
1000,1000,1000,1000,2023-01-25,266.9561767578125,268.0415954589844,263.5043334960937,-0.00404944127911655,0.013099758990377186
1001,1001,1001,1001,2023-01-26,268.6381225585937,260.1502685546875,261.33349609375,0.032626735505836724,0.027951359370416373
1002,1002,1002,1002,2023-01-27,266.4281616210937,257.74468994140625,262.9567565917969,0.03369020592300642,0.013201429293127731
1003,1003,1003,1003,2023-01-30,264.89288330078125,262.634033203125,262.85894775390625,0.008600751662330097,0.007737745145275365
1004,1004,1004,1004,2023-01-31,261.4801940917969,263.3283386230469,260.7858581542969,-0.007018403491678926,0.002662475421076005
1005,1005,1005,1005,2023-02-01,260.37518310546875,263.5923156738281,262.93719482421875,-0.012204955824054786,-0.009743816276973627
1006,1006,1006,1006,2023-02-02,257.3829040527344,266.9561767578125,268.0415954589844,-0.035860839862728366,-0.03976506477660102
1007,1007,1007,1007,2023-02-03,258.38037109375,268.6381225585937,260.1502685546875,-0.03818427320421114,-0.006803365880690748
1008,1008,1008,1008,2023-02-06,261.9886779785156,266.4281616210937,257.74468994140625,-0.01666296691598157,0.01646586022033736
1009,1009,1009,1009,2023-02-07,261.4214782714844,264.89288330078125,262.634033203125,-0.013104938819194945,-0.0046168994811987
1010,1010,1010,1010,2023-02-08,257.0015563964844,261.4801940917969,263.3283386230469,-0.017128018857673788,-0.024026211001996423
1011,1011,1011,1011,2023-02-09,254.88937377929688,260.37518310546875,263.5923156738281,-0.021068864016697608,-0.03301667528616559
1012,1012,1012,1012,2023-02-10,256.61041259765625,257.3829040527344,266.9561767578125,-0.0030013316460204553,-0.038754541235215934
1013,1013,1013,1013,2023-02-13,260.3067321777344,258.38037109375,268.6381225585937,0.007455524101269262,-0.03101343287210523
1014,1014,1014,1014,2023-02-14,260.7076416015625,261.9886779785156,266.4281616210937,-0.00488966312146577,-0.021471153742624094
1015,1015,1015,1015,2023-02-15,260.6587829589844,261.4214782714844,264.89288330078125,-0.002917492921939435,-0.015984198174886943
1016,1016,1016,1016,2023-02-16,259.9449157714844,257.0015563964844,261.4801940917969,0.011452690856312175,-0.0058714899063196935
1017,1017,1017,1017,2023-02-17,264.0127868652344,254.88937377929688,260.37518310546875,0.03579361881848109,0.013970623914231428
1018,1018,1018,1018,2023-02-21,262.60467529296875,256.61041259765625,257.3829040527344,0.023359389958625743,0.02028794903629061
1019,1019,1019,1019,2023-02-22,262.6927185058594,260.3067321777344,258.38037109375,0.009166056936613876,0.016689918796287673
1020,1020,1020,1020,2023-02-23,260.8738708496094,260.7076416015625,261.9886779785156,0.0006376078853143063,-0.004255172923914197
1021,1021,1021,1021,2023-02-24,257.8424987792969,260.6587829589844,261.4214782714844,-0.01080448603234152,-0.013690456942756501
1022,1022,1022,1022,2023-02-27,258.91815185546875,259.9449157714844,257.0015563964844,-0.003949928826144977,0.007457524716416808
1023,1023,1023,1023,2023-02-28,259.55743408203125,264.0127868652344,254.88937377929688,-0.016875518932639277,0.018314063993802865
1024,1024,1024,1024,2023-03-01,258.3870849609375,262.60467529296875,256.61041259765625,-0.01606060641276086,0.006923617577697216
1025,1025,1025,1025,2023-03-02,263.1571044921875,262.6927185058594,260.3067321777344,0.0017677916196896515,0.010950052234941499
1026,1026,1026,1026,2023-03-03,264.6323547363281,260.8738708496094,260.7076416015625,0.014407283774638735,0.015054077857693748
1027,1027,1027,1027,2023-03-06,266.1764831542969,257.8424987792969,260.6587829589844,0.03232199662373558,0.021168288030335436
1028,1028,1028,1028,2023-03-07,262.7243347167969,258.91815185546875,259.9449157714844,0.014700332263505311,0.010692338171198745
1029,1029,1029,1029,2023-03-08,260.9540100097656,259.55743408203125,264.0127868652344,0.005380604615212059,-0.011585714812480274
1030,1030,1030,1030,2023-03-09,257.3150634765625,258.3870849609375,262.60467529296875,-0.004148897320224276,-0.020142869926078166
1031,1031,1031,1031,2023-03-10,257.7084655761719,263.1571044921875,262.6927185058594,-0.020704890056188363,-0.0189737003676268
1032,1032,1032,1032,2023-03-13,258.7411193847656,264.6323547363281,260.8738708496094,-0.022261961722074175,-0.008175412347345645
1033,1033,1033,1033,2023-03-14,261.5146484375,266.1764831542969,257.8424987792969,-0.01751407435229546,0.014241832419357392
1034,1034,1034,1034,2023-03-15,261.9473571777344,262.7243347167969,258.91815185546875,-0.00295738702659587,0.011699470664986666
1035,1035,1035,1035,2023-03-16,266.10760498046875,260.9540100097656,259.55743408203125,0.0197490545192629,0.025235920988367244
1036,1036,1036,1036,2023-03-17,262.7931823730469,257.3150634765625,258.3870849609375,0.021289538290024446,0.017052312861439933
1037,1037,1037,1037,2023-03-20,266.2748107910156,257.7084655761719,263.1571044921875,0.03324044941904236,0.011847319512214405
1038,1038,1038,1038,2023-03-21,265.7535400390625,258.7411193847656,264.6323547363281,0.02710207280145882,0.004236765772089646
1039,1039,1039,1039,2023-03-22,263.4521484375,261.5146484375,266.1764831542969,0.007408762803828406,-0.010235069171071864
1040,1040,1040,1040,2023-03-23,265.1732788085937,261.9473571777344,262.7243347167969,0.01231515242457859,0.00932134472597168
1041,1041,1041,1041,2023-03-24,266.8550720214844,266.10760498046875,260.9540100097656,0.0028088901896301532,0.022613417634386623
1042,1042,1042,1042,2023-03-27,269.3236694335937,262.7931823730469,257.3150634765625,0.02485029102192038,0.046668880534174395
1043,1043,1043,1043,2023-03-28,271.3005676269531,266.2748107910156,257.7084655761719,0.018874323188917463,0.05274216359323969
1044,1044,1044,1044,2023-03-29,272.8643493652344,265.7535400390625,258.7411193847656,0.02675715749685459,0.054584404728753366
1045,1045,1045,1045,2023-03-30,273.20855712890625,263.4521484375,261.5146484375,0.03703294412010005,0.04471607522284171
1046,1046,1046,1046,2023-03-31,274.9985046386719,265.1732788085937,261.9473571777344,0.03705209617734595,0.049823550813998585
1047,1047,1047,1047,2023-04-03,277.48681640625,266.8550720214844,266.10760498046875,0.039840893051902304,0.0427616919351721
1048,1048,1048,1048,2023-04-04,277.62451171875,269.3236694335937,262.7931823730469,0.030821064864493986,0.05643726831790241
1049,1049,1049,1049,2023-04-05,277.3687744140625,271.3005676269531,266.2748107910156,0.022367099487434094,0.041663586540876096
1050,1050,1050,1050,2023-04-06,278.22442626953125,272.8643493652344,265.7535400390625,0.019643742089305638,0.04692651028707151
1051,1051,1051,1051,2023-04-10,279.0997314453125,273.20855712890625,263.4521484375,0.021562920203947566,0.05939440274302665
1052,1052,1052,1052,2023-04-11,279.7882080078125,274.9985046386719,265.1732788085937,0.017417197869617373,0.055114637737568195
1053,1053,1053,1053,2023-04-12,280.5946655273437,277.48681640625,266.8550720214844,0.011199988386272342,0.05148709897765458
1054,1054,1054,1054,2023-04-13,284.3025207519531,277.62451171875,269.3236694335937,0.02405410455964474,0.05561654254102866
1055,1055,1055,1055,2023-04-14,284.2139892578125,277.3687744140625,271.3005676269531,0.024679111259767517,0.04759821088401006
1056,1056,1056,1056,2023-04-17,284.5385437011719,278.22442626953125,272.8643493652344,0.02269433175332991,0.042783875442487185
1057,1057,1057,1057,2023-04-18,286.1121520996094,279.0997314453125,273.20855712890625,0.02512514296586099,0.047229834622694034
1058,1058,1058,1058,2023-04-19,286.4662170410156,279.7882080078125,274.9985046386719,0.023868086081085593,0.04170099912874625
1059,1059,1059,1059,2023-04-20,286.20068359375,280.5946655273437,277.48681640625,0.01997906145460915,0.03140281509714171
1060,1060,1060,1060,2023-04-21,287.2431945800781,284.3025207519531,277.62451171875,0.010343467304993359,0.03464637470870158
1061,1061,1061,1061,2023-04-24,288.3643798828125,284.2139892578125,277.3687744140625,0.014603048343391434,0.03964254985795734
1062,1062,1062,1062,2023-04-25,286.7022705078125,284.5385437011719,278.22442626953125,0.007604336405520495,0.030471243492001365
1063,1063,1063,1063,2023-04-26,284.98114013671875,286.1121520996094,279.0997314453125,-0.003953037138027082,0.02107278520459155
1064,1064,1064,1064,2023-04-27,289.8593139648437,286.4662170410156,279.7882080078125,0.01184466691701469,0.03599546252767727
1065,1065,1065,1065,2023-04-28,290.872314453125,286.20068359375,280.5946655273437,0.016322919989968154,0.03662809806617573
1066,1066,1066,1066,2023-05-01,292.6721496582031,287.2431945800781,284.3025207519531,0.018900204358406558,0.029439165309238735
1067,1067,1067,1067,2023-05-02,293.154052734375,288.3643798828125,284.2139892578125,0.01660979366976245,0.03145539563308719
1068,1068,1068,1068,2023-05-03,290.35107421875,286.7022705078125,284.5385437011719,0.012726804376103074,0.02042791968346669
1069,1069,1069,1069,2023-05-04,290.29205322265625,284.98114013671875,286.1121520996094,0.018636015995267652,0.014609309993906416
1070,1070,1070,1070,2023-05-05,291.70831298828125,289.8593139648437,286.4662170410156,0.006378953286496181,0.01829917678046855
1071,1071,1071,1071,2023-05-08,291.7968139648437,290.872314453125,286.20068359375,0.003178368877962301,0.01955316912882421
1072,1072,1072,1072,2023-05-09,291.767333984375,292.6721496582031,287.2431945800781,-0.0030915673899440943,0.015750205713004783
1073,1073,1073,1073,2023-05-10,291.6788024902344,293.154052734375,288.3643798828125,-0.005032337879624427,0.011493869696280745
1074,1074,1074,1074,2023-05-11,289.9281311035156,290.35107421875,286.7022705078125,-0.0014566611002642116,0.011251604634973544
1075,1075,1075,1075,2023-05-12,291.25592041015625,290.29205322265625,284.98114013671875,0.003320336112544897,0.022018229944715584
1076,1076,1076,1076,2023-05-15,291.0198669433594,291.70831298828125,289.8593139648437,-0.002360049454434021,0.004003849186838382
1077,1077,1077,1077,2023-05-16,289.2987060546875,291.7968139648437,290.872314453125,-0.00856112126864128,-0.0054099627920796145
1078,1078,1078,1078,2023-05-17,288.6200866699219,291.767333984375,292.6721496582031,-0.010786839196404552,-0.013845058346048433
1079,1079,1079,1079,2023-05-18,289.2003479003906,291.6788024902344,293.154052734375,-0.008497205037471756,-0.013486782110315176
1080,1080,1080,1080,2023-05-19,290.67559814453125,289.9281311035156,290.35107421875,0.0025781114725591525,0.0011176949376008327
1081,1081,1081,1081,2023-05-22,284.577880859375,291.25592041015625,290.29205322265625,-0.02292842508189019,-0.019684219047148455
1082,1082,1082,1082,2023-05-23,281.64703369140625,291.0198669433594,291.70831298828125,-0.03220685017280056,-0.03449088986805526
1083,1083,1083,1083,2023-05-24,281.2044677734375,289.2987060546875,291.7968139648437,-0.027978826423509462,-0.03630041756618485
1084,1084,1084,1084,2023-05-25,280.81103515625,288.6200866699219,291.767333984375,-0.02705650741004262,-0.03755149241179867
1085,1085,1085,1085,2023-05-26,281.3224792480469,289.2003479003906,291.6788024902344,-0.02724017695530967,-0.035505916623935097
1086,1086,1086,1086,2023-05-30,280.2209777832031,290.67559814453125,289.9281311035156,-0.03596662543420592,-0.033481239931307916
1087,1087,1087,1087,2023-05-31,280.4078063964844,284.577880859375,291.25592041015625,-0.014653543874519448,-0.03724598627349862
1088,1088,1088,1088,2023-06-01,283.1222839355469,281.64703369140625,291.0198669433594,0.005237939930718527,-0.027137607788644824
1089,1089,1089,1089,2023-06-02,286.6421813964844,281.2044677734375,289.2987060546875,0.019337223430702988,-0.00918263581068679
1090,1090,1090,1090,2023-06-05,285.1788330078125,280.81103515625,288.6200866699219,0.015554224388411697,-0.01192312600905332
1091,1091,1091,1091,2023-06-06,281.33270263671875,281.3224792480469,289.2003479003906,3.634046130684965e-05,-0.027204826414599426
1092,1092,1092,1092,2023-06-07,278.7224426269531,280.2209777832031,290.67559814453125,-0.005347690840652786,-0.041121977881454996
1093,1093,1093,1093,2023-06-08,282.5587158203125,280.4078063964844,284.577880859375,0.007670647445481071,-0.007095298597926791
1094,1094,1094,1094,2023-06-09,283.5573425292969,283.1222839355469,281.64703369140625,0.0015366455359939746,0.006782634323724945
1095,1095,1095,1095,2023-06-12,285.3172607421875,286.6421813964844,281.2044677734375,-0.004622211036219515,0.014625631666932204
1096,1096,1096,1096,2023-06-13,285.2974548339844,285.1788330078125,280.81103515625,0.00041595592814780424,0.015976650188401775
1097,1097,1097,1097,2023-06-14,285.1887512207031,281.33270263671875,281.3224792480469,0.013706364556429262,0.013743203113347091
1098,1098,1098,1098,2023-06-15,289.31170654296875,278.7224426269531,280.2209777832031,0.03799214665389705,0.03244128555856651
1099,1099,1099,1099,2023-06-16,290.3894348144531,282.5587158203125,280.4078063964844,0.027713599176747428,0.035596827870958636
1100,1100,1100,1100,2023-06-20,289.73687744140625,283.5573425292969,283.1222839355469,0.02179289330683054,0.023363026795040875
1101,1101,1101,1101,2023-06-21,291.2001953125,285.3172607421875,286.6421813964844,0.020618922791454608,0.01590140674275342
1102,1102,1102,1102,2023-06-22,289.9939270019531,285.2974548339844,285.1788330078125,0.016461668649310646,0.016884471906120524
1103,1103,1103,1103,2023-06-23,286.6421813964844,285.1887512207031,281.33270263671875,0.005096379746957425,0.01887259714211642
1104,1104,1104,1104,2023-06-26,285.8313903808594,289.31170654296875,278.7224426269531,-0.012029641675050828,0.025505473068133888
1105,1105,1105,1105,2023-06-27,288.0164489746094,290.3894348144531,282.5587158203125,-0.008171736142397856,0.019315394814320985
1106,1106,1106,1106,2023-06-28,288.4515380859375,289.73687744140625,283.5573425292969,-0.004436229750314324,0.017259985274882927
1107,1107,1107,1107,2023-06-29,291.1507568359375,291.2001953125,285.3172607421875,-0.00016977487432467964,0.02044564734210441
1108,1108,1108,1108,2023-06-30,295.0463562011719,289.9939270019531,285.2974548339844,0.017422534504264675,0.03417100714361587
1109,1109,1109,1109,2023-07-03,291.5166015625,286.6421813964844,285.1887512207031,0.017005243758152044,0.022188288684990454
1110,1110,1110,1110,2023-07-05,293.5533447265625,285.8313903808594,289.31170654296875,0.02701576735646105,0.014661135680535509
1111,1111,1111,1111,2023-07-06,291.595703125,288.0164489746094,290.3894348144531,0.012427256023513245,0.004153967623917287
1112,1112,1112,1112,2023-07-07,288.8074645996094,288.4515380859375,289.73687744140625,0.0012339213582761577,-0.003207782350677202
1113,1113,1113,1113,2023-07-10,291.1705322265625,291.1507568359375,291.2001953125,6.792148109080465e-05,-0.00010186492459485219
1114,1114,1114,1114,2023-07-11,291.4176940917969,295.0463562011719,289.9939270019531,-0.012298616922762018,0.004909644503811039
1115,1115,1115,1115,2023-07-12,292.27789306640625,291.5166015625,286.6421813964844,0.002611485931935942,0.019661138644931464
1116,1116,1116,1116,2023-07-13,291.8923034667969,293.5533447265625,285.8313903808594,-0.0056583966410358455,0.021204504788160383
1117,1117,1117,1117,2023-07-14,291.6154479980469,291.595703125,288.0164489746094,6.771318244847002e-05,0.012495810695016152
1118,1118,1118,1118,2023-07-17,291.3583984375,288.8074645996094,288.4515380859375,0.008832645102948122,0.010077465250666995
1119,1119,1119,1119,2023-07-18,290.5080871582031,291.1705322265625,291.1507568359375,-0.002275110270581693,-0.0022073433183500413
1120,1120,1120,1120,2023-07-19,290.8145751953125,291.4176940917969,295.0463562011719,-0.002069602871452192,-0.014342766541316054
1121,1121,1121,1121,2023-07-20,293.7807922363281,292.27789306640625,291.5166015625,0.005142021362458671,0.0077669356108445164
1122,1122,1122,1122,2023-07-21,292.27789306640625,291.8923034667969,293.5533447265625,0.001320999543426682,-0.0043448718369886175
1123,1123,1123,1123,2023-07-24,291.9812927246094,291.6154479980469,291.595703125,0.0012545450835133032,0.00132234321520186
1124,1124,1124,1124,2023-07-25,289.0645446777344,291.3583984375,288.8074645996094,-0.007872962550821039,0.0008901434680070874
1125,1125,1125,1125,2023-07-26,288.46142578125,290.5080871582031,291.1705322265625,-0.00704510981767803,-0.009304191686556162
1126,1126,1126,1126,2023-07-27,291.8626403808594,290.8145751953125,291.4176940917969,0.003603894972743271,0.0015268334699070074
1127,1127,1127,1127,2023-07-28,290.7157287597656,293.7807922363281,292.27789306640625,-0.01043316499091218,-0.005344791185714848
1128,1128,1128,1128,2023-07-31,289.89508056640625,292.27789306640625,291.8923034667969,-0.00815255808436599,-0.00684232806644669
1129,1129,1129,1129,2023-08-01,287.7890625,291.9812927246094,291.6154479980469,-0.014357872675642258,-0.013121340190703878
1130,1130,1130,1130,2023-08-02,286.3554077148437,289.0645446777344,291.3583984375,-0.009372083200002934,-0.01717125969076716
1131,1131,1131,1131,2023-08-03,287.7396240234375,288.46142578125,290.5080871582031,-0.002502247071190289,-0.00952972828346077
1132,1132,1132,1132,2023-08-04,283.78472900390625,291.8626403808594,290.8145751953125,-0.027677099632937074,-0.02417295002042097
1133,1133,1133,1133,2023-08-07,288.1153564453125,290.7157287597656,293.7807922363281,-0.008944725232262751,-0.01928456842902837
1134,1134,1134,1134,2023-08-08,286.3158569335937,289.89508056640625,292.27789306640625,-0.012346617354869749,-0.020398518924104714
1135,1135,1135,1135,2023-08-09,284.9811096191406,287.7890625,291.9812927246094,-0.009756982619377297,-0.023974765780872098
1136,1136,1136,1136,2023-08-10,284.35821533203125,286.3554077148437,289.0645446777344,-0.006974523019314782,-0.016281240409300346
1137,1137,1137,1137,2023-08-11,285.3666687011719,287.7396240234375,288.46142578125,-0.008246884072081517,-0.010728495401756022
1138,1138,1138,1138,2023-08-14,285.5545349121094,283.78472900390625,291.8626403808594,0.006236438142444012,-0.021613268010316045
1139,1139,1139,1139,2023-08-15,285.05029296875,288.1153564453125,290.7157287597656,-0.010638320408805746,-0.019487888788078944
1140,1140,1140,1140,2023-08-16,282.1829833984375,286.3158569335937,289.89508056640625,-0.014434665196048635,-0.026603063263097138
1141,1141,1141,1141,2023-08-17,278.6828918457031,284.9811096191406,287.7890625,-0.022100474595858954,-0.031641823268724334
1142,1142,1142,1142,2023-08-18,278.5642395019531,284.35821533203125,286.3554077148437,-0.02037562313194563,-0.027208035898693805
1143,1143,1143,1143,2023-08-21,276.8834228515625,285.3666687011719,287.7396240234375,-0.02972752875526885,-0.03772925334395627
1144,1144,1144,1144,2023-08-22,277.1503601074219,285.5545349121094,283.78472900390625,-0.02943106754467839,-0.023378174434442678
1145,1145,1145,1145,2023-08-23,278.6927795410156,285.05029296875,288.1153564453125,-0.02230312890234898,-0.03270418147977261
1146,1146,1146,1146,2023-08-24,279.1673583984375,282.1829833984375,286.3158569335937,-0.010686771270477347,-0.024967176501209942
1147,1147,1147,1147,2023-08-25,281.3722229003906,278.6828918457031,284.9811096191406,0.009650147653041063,-0.012663599785870172
1148,1148,1148,1148,2023-08-28,280.4823913574219,278.5642395019531,284.35821533203125,0.006885851029903245,-0.013630075607570458
1149,1149,1149,1149,2023-08-29,280.39337158203125,276.8834228515625,285.3666687011719,0.012676630093345853,-0.01742774354754273
1150,1150,1150,1150,2023-08-30,281.0360412597656,277.1503601074219,285.5545349121094,0.014020119442881729,-0.015823575184104488
1151,1151,1151,1151,2023-08-31,279.47540283203125,278.6927795410156,285.05029296875,0.0028081936399806384,-0.019557566767103518
1152,1152,1152,1152,2023-09-01,279.26666259765625,279.1673583984375,282.1829833984375,0.00035571565310665854,-0.010334857069192793
1153,1153,1153,1153,2023-09-05,277.4972839355469,281.3722229003906,278.6828918457031,-0.013771576045783052,-0.004254326134998876
1154,1154,1154,1154,2023-09-06,273.7994384765625,280.4823913574219,278.5642395019531,-0.023826639699257357,-0.017104855360866256
1155,1155,1155,1155,2023-09-07,276.6722106933594,280.39337158203125,276.8834228515625,-0.013271215605691333,-0.000762819803467818
1156,1156,1156,1156,2023-09-08,277.5569152832031,281.0360412597656,277.1503601074219,-0.0123796434114537,0.001466911952139105
1157,1157,1157,1157,2023-09-11,278.0937194824219,279.47540283203125,278.6927795410156,-0.004943845990052265,-0.0021495356269378707
1158,1158,1158,1158,2023-09-12,279.0380249023437,279.26666259765625,279.1673583984375,-0.0008187074432223218,-0.0004632830171685809
1159,1159,1159,1159,2023-09-13,280.0917053222656,277.4972839355469,281.3722229003906,0.009349357766403665,-0.004550973670838565
1160,1160,1160,1160,2023-09-14,283.0639343261719,273.7994384765625,280.4823913574219,0.03383679638335857,0.009203939528097838
1161,1161,1161,1161,2023-09-15,276.57281494140625,276.6722106933594,280.39337158203125,-0.0003592545550709092,-0.013625702416104613
1162,1162,1162,1162,2023-09-18,276.0658569335937,277.5569152832031,281.0360412597656,-0.005372081427292286,-0.017685220386298828
1163,1163,1163,1163,2023-09-19,276.4734191894531,278.0937194824219,279.47540283203125,-0.005826454103258438,-0.010741495001556078
1164,1164,1164,1164,2023-09-20,275.5489501953125,279.0380249023437,279.26666259765625,-0.012503939949590315,-0.01331241032410635
1165,1165,1165,1165,2023-09-21,269.60455322265625,280.0917053222656,277.4972839355469,-0.03744185172332448,-0.02844255122411876
1166,1166,1166,1166,2023-09-22,270.5986022949219,283.0639343261719,273.7994384765625,-0.04403716093653354,-0.011690441001085627
1167,1167,1167,1167,2023-09-25,268.17315673828125,276.57281494140625,276.6722106933594,-0.03037051275232716,-0.03071885656235196
1168,1168,1168,1168,2023-09-26,266.1254272460937,276.0658569335937,277.5569152832031,-0.036007457778058805,-0.04118610421017754
1169,1169,1169,1169,2023-09-27,262.0697326660156,276.4734191894531,278.0937194824219,-0.05209790715384244,-0.0576208151921932
1170,1170,1170,1170,2023-09-28,264.0080871582031,275.5489501953125,279.0380249023437,-0.0418831682317391,-0.05386340356086117
1171,1171,1171,1171,2023-09-29,261.87091064453125,269.60455322265625,280.0917053222656,-0.028685133413670738,-0.06505296062505683
1172,1172,1172,1172,2023-10-02,256.2147827148437,270.5986022949219,283.0639343261719,-0.05315555756049861,-0.09485189865406929
1173,1173,1173,1173,2023-10-03,252.9742126464844,268.17315673828125,276.57281494140625,-0.05667585927188823,-0.0853250971174494
1174,1174,1174,1174,2023-10-04,254.28634643554688,266.1254272460937,276.0658569335937,-0.044486845669199804,-0.07889244523014582
1175,1175,1175,1175,2023-10-05,250.7276763916016,262.0697326660156,276.4734191894531,-0.04327877225283572,-0.09312194594811762
1176,1176,1176,1176,2023-10-06,246.74156188964844,264.0080871582031,275.5489501953125,-0.06540150134949452,-0.10454544749760442
1177,1177,1177,1177,2023-10-09,248.43142700195312,261.87091064453125,269.60455322265625,-0.05132102534603833,-0.07853400830073165
1178,1178,1178,1178,2023-10-10,250.0219116210937,256.2147827148437,270.5986022949219,-0.02417062367803502,-0.07604137826034263
1179,1179,1179,1179,2023-10-11,249.42547607421875,252.9742126464844,268.17315673828125,-0.014028056595732141,-0.06990886370614258
1180,1180,1180,1180,2023-10-12,244.72364807128903,254.28634643554688,266.1254272460937,-0.037606023674895406,-0.08041989597263788
1181,1181,1181,1181,2023-10-13,246.83102416992188,250.7276763916016,262.0697326660156,-0.015541372527194341,-0.05814753325792921
1182,1182,1182,1182,2023-10-16,248.4513092041016,246.74156188964844,264.0080871582031,0.00692930409193826,-0.058925384148476256
1183,1183,1183,1183,2023-10-17,249.6441650390625,248.43142700195312,261.87091064453125,0.004881580610571534,-0.04668997245771056
1184,1184,1184,1184,2023-10-18,254.50503540039065,250.0219116210937,256.2147827148437,0.01793092353477843,-0.006673101748215338
1185,1185,1185,1185,2023-10-19,256.8410339355469,249.42547607421875,252.9742126464844,0.029730555106253664,0.015285436600868563
1186,1186,1186,1186,2023-10-20,256.5726318359375,244.72364807128903,254.28634643554688,0.04841781273707069,0.008990987650098425
1187,1187,1187,1187,2023-10-23,253.232666015625,246.83102416992188,250.7276763916016,0.025935321004446177,0.009990877991909342
1188,1188,1188,1188,2023-10-24,255.7376403808593,248.4513092041016,246.74156188964844,0.029326998517733793,0.0364595183005052
1189,1189,1189,1189,2023-10-25,256.4931335449219,249.6441650390625,248.43142700195312,0.02743492324279928,0.03245042964272549
1190,1190,1190,1190,2023-10-26,254.3062286376953,254.50503540039065,250.0219116210937,-0.0007811506062447293,0.01713576617674395
1191,1191,1191,1191,2023-10-27,254.2366485595703,256.8410339355469,249.42547607421875,-0.01014006732518502,0.01928901795067617
1192,1192,1192,1192,2023-10-30,258.6004943847656,256.5726318359375,244.72364807128903,0.007903658836554417,0.056704149447110996
1193,1193,1193,1193,2023-10-31,260.6084899902344,253.232666015625,246.83102416992188,0.029126668729832383,0.05581739923757678
1194,1194,1194,1194,2023-11-01,260.40966796875,255.7376403808593,248.4513092041016,0.018268830434709837,0.0481315989155231
1195,1195,1195,1195,2023-11-02,265.2605895996094,256.4931335449219,249.6441650390625,0.03418203026925082,0.06255473488876984
1196,1196,1196,1196,2023-11-03,266.2745056152344,254.3062286376953,254.50503540039065,0.04706246104018952,0.046244547563971894
1197,1197,1197,1197,2023-11-06,267.3083190917969,254.2366485595703,256.8410339355469,0.051415366770631854,0.04075394416484368
1198,1198,1198,1198,2023-11-07,267.0697631835937,258.6004943847656,256.5726318359375,0.03275039678086178,0.040912903580333726
1199,1199,1199,1199,2023-11-08,265.8967590332031,260.6084899902344,253.232666015625,0.020292006001672913,0.05000971326817982
1200,1200,1200,1200,2023-11-09,265.3202514648437,260.40966796875,255.7376403808593,0.01885714741083655,0.03747047587407715
1201,1201,1201,1201,2023-11-10,266.19500732421875,265.2605895996094,256.4931335449219,0.0035226406079387207,0.03782508188507783
1202,1202,1202,1202,2023-11-13,267.5966186523437,266.2745056152344,254.3062286376953,0.004965225769754111,0.05226136255428848
1203,1203,1203,1203,2023-11-14,269.8729553222656,267.3083190917969,254.2366485595703,0.0095943000920522,0.061502961320824445
1204,1204,1204,1204,2023-11-15,268.7795104980469,267.0697631835937,258.6004943847656,0.006401875278100322,0.039361936014461474
1205,1205,1205,1205,2023-11-16,274.4753723144531,265.8967590332031,260.6084899902344,0.03226294789166184,0.05320963382558408
1206,1206,1206,1206,2023-11-17,274.1075744628906,265.3202514648437,260.40966796875,0.033119684417347584,0.05260137459944225
1207,1207,1207,1207,2023-11-20,277.3680419921875,266.19500732421875,265.2605895996094,0.041973118805944676,0.04564361562663111
1208,1208,1208,1208,2023-11-21,278.7994689941406,267.5966186523437,266.2745056152344,0.04186469320208963,0.04703778662537372
1209,1209,1209,1209,2023-11-22,280.2507629394531,269.8729553222656,267.3083190917969,0.0384544186904352,0.04841766201526876
1210,1210,1210,1210,2023-11-24,280.8571472167969,268.7795104980469,267.0697631835937,0.0449351094373609,0.051624653681686894
1211,1211,1211,1211,2023-11-27,280.16131591796875,274.4753723144531,265.8967590332031,0.020715678625627287,0.05364697537732832
1212,1212,1212,1212,2023-11-28,280.4098205566406,274.1075744628906,265.3202514648437,0.022991871370571015,0.05687303931187615
1213,1213,1213,1213,2023-11-29,278.71002197265625,277.3680419921875,266.19500732421875,0.004838264606225051,0.04701446046730151
1214,1214,1214,1214,2023-11-30,281.8399963378906,278.7994689941406,267.5966186523437,0.010905785992777028,0.05322704657958188
1215,1215,1215,1215,2023-12-01,285.9599914550781,280.2507629394531,269.8729553222656,0.020371857174420693,0.059609663790142875
1216,1216,1216,1216,2023-12-04,286.1300048828125,280.8571472167969,268.7795104980469,0.0187741623037474,0.06455289077882176
1217,1217,1217,1217,2023-12-05,286.5400085449219,280.16131591796875,274.4753723144531,0.022767927849185243,0.043955259551107906
1218,1218,1218,1218,2023-12-06,286.8599853515625,280.4098205566406,274.1075744628906,0.023002635150643602,0.04652338014978241
1219,1219,1219,1219,2023-12-07,286.7900085449219,278.71002197265625,277.3680419921875,0.028990656722987618,0.03396918579754682
1220,1220,1220,1220,2023-12-08,285.5299987792969,281.8399963378906,278.7994689941406,0.013092543604004359,0.02414111407542774
