,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HOLX,HOLX_6m,HOLX_12m,HOLX_6m_ret,HOLX_12m_ret
1201,1201,1201,1201,2023-11-10,72.12999725341797,66.61000061035156,66.62000274658203,0.08287038871770513,0.08270780966184565
1202,1202,1202,1202,2023-11-13,71.4000015258789,68.66999816894531,65.79000091552734,0.03975540162702651,0.08527132592009923
1203,1203,1203,1203,2023-11-14,71.94000244140625,68.80000305175781,65.11000061035156,0.045639523987902164,0.10489942815280529
1204,1204,1204,1204,2023-11-15,72.01000213623047,68.37000274658203,65.30999755859375,0.05323971395964899,0.10258773278357136
1205,1205,1205,1205,2023-11-16,72.62999725341797,68.2699966430664,66.16999816894531,0.06386408121779752,0.09762731242607825
1206,1206,1206,1206,2023-11-17,71.87000274658203,67.19999694824219,66.69000244140625,0.06949413705980834,0.07767281624748668
1207,1207,1207,1207,2023-11-20,71.9000015258789,72.12999725341797,66.61000061035156,-0.0031886279813793106,0.0794175178960328
1208,1208,1208,1208,2023-11-21,71.91000366210938,71.4000015258789,68.66999816894531,0.007142886909401902,0.0471822568742879
1209,1209,1209,1209,2023-11-22,72.18000030517578,71.94000244140625,68.80000305175781,0.0033360836200277966,0.049127864876331806
1210,1210,1210,1210,2023-11-24,71.73999786376953,72.01000213623047,68.37000274658203,-0.0037495384592565184,0.04929055114534098
1211,1211,1211,1211,2023-11-27,71.52999877929688,72.62999725341797,68.2699966430664,-0.015145236344743629,0.047751608269070545
1212,1212,1212,1212,2023-11-28,69.87000274658203,71.87000274658203,67.19999694824219,-0.027828021755503807,0.039732230946324165
1213,1213,1213,1213,2023-11-29,70.5999984741211,71.9000015258789,72.12999725341797,-0.018080709654643146,-0.021211684979294487
1214,1214,1214,1214,2023-11-30,71.30000305175781,71.91000366210938,71.4000015258789,-0.008482833810130708,-0.0014005388233059302
1215,1215,1215,1215,2023-12-01,71.1500015258789,72.18000030517578,71.94000244140625,-0.014269863881159028,-0.010981385720285286
1216,1216,1216,1216,2023-12-04,70.58000183105469,71.73999786376953,72.01000213623047,-0.01616944615634941,-0.01985835665537783
1217,1217,1217,1217,2023-12-05,69.26000213623047,71.52999877929688,72.62999725341797,-0.031734890001471894,-0.04639949393676879
1218,1218,1218,1218,2023-12-06,69.11000061035156,69.87000274658203,71.87000274658203,-0.010877373784955902,-0.0384026997461292
1219,1219,1219,1219,2023-12-07,69.22000122070312,70.5999984741211,71.9000015258789,-0.019546703728666737,-0.0372739951084865
1220,1220,1220,1220,2023-12-08,68.37000274658203,71.30000305175781,71.91000366210938,-0.04109397166573536,-0.04922821214362738
1221,1221,1221,1221,2023-12-11,68.68000030517578,71.1500015258789,72.18000030517578,-0.03471540643333271,-0.048489886190108855
1222,1222,1222,1222,2023-12-12,70.0,70.58000183105469,71.73999786376953,-0.008217651119406644,-0.0242542224084491
1223,1223,1223,1223,2023-12-13,71.02999877929688,69.26000213623047,71.52999877929688,0.025555827150927968,-0.00699007421407527
1224,1224,1224,1224,2023-12-14,71.08999633789062,69.11000061035156,69.87000274658203,0.028649916221278326,0.01746090658867594
1225,1225,1225,1225,2023-12-15,70.9800033569336,69.22000122070312,70.5999984741211,0.025426207818442847,0.005382505538605642
1226,1226,1226,1226,2023-12-18,71.01000213623047,68.37000274658203,71.30000305175781,0.038613416463266326,-0.004067333844527732
1227,1227,1227,1227,2023-12-19,71.1500015258789,68.68000030517578,71.1500015258789,0.03596390812067285,0.0
1228,1228,1228,1228,2023-12-20,70.31999969482422,70.0,70.58000183105469,0.0045714242117744774,-0.003683793276923253
1229,1229,1229,1229,2023-12-21,71.06999969482422,71.02999877929688,69.26000213623047,0.0005631552332083789,0.026133374281935406
1230,1230,1230,1230,2023-12-22,71.04000091552734,71.08999633789062,69.11000061035156,-0.0007032694463178224,0.02792649816424242
1231,1231,1231,1231,2023-12-26,71.11000061035156,70.9800033569336,69.22000122070312,0.0018314630497304751,0.02730423802828752
1232,1232,1232,1232,2023-12-27,70.94000244140625,71.01000213623047,68.37000274658203,-0.0009857723238752003,0.03758958010211133
1233,1233,1233,1233,2023-12-28,71.26000213623047,71.1500015258789,68.68000030517578,0.0015460380603302681,0.0375655477517558
1234,1234,1234,1234,2023-12-29,71.44999694824219,70.31999969482422,70.0,0.01606935805349763,0.02071424211774553
1235,1235,1235,1235,2024-01-02,72.45999908447266,71.06999969482422,71.02999877929688,0.019558173569960813,0.02013234309096723
1236,1236,1236,1236,2024-01-03,72.37000274658203,71.04000091552734,71.08999633789062,0.018721872380550453,0.01800543641340946
1237,1237,1237,1237,2024-01-04,72.87000274658203,71.11000061035156,70.9800033569336,0.024750416553565024,0.026627209076678815
1238,1238,1238,1238,2024-01-05,72.94999694824219,70.94000244140625,71.01000213623047,0.028333724804930904,0.02732002187931082
1239,1239,1239,1239,2024-01-08,71.33000183105469,71.26000213623047,71.1500015258789,0.0009823139591043084,0.00252987071420252
1240,1240,1240,1240,2024-01-09,72.12000274658203,71.44999694824219,70.31999969482422,0.009377268396878913,0.02559731313380964
1241,1241,1241,1241,2024-01-10,71.83000183105469,72.45999908447266,71.06999969482422,-0.00869441431656004,0.010693712389108434
1242,1242,1242,1242,2024-01-11,72.43000030517578,72.37000274658203,71.04000091552734,0.0008290390537062375,0.01956643259761881
1243,1243,1243,1243,2024-01-12,72.75,72.87000274658203,71.11000061035156,-0.0016468058468360747,0.023062851576036936
1244,1244,1244,1244,2024-01-16,72.88999938964844,72.94999694824219,70.94000244140625,-0.0008224477190358348,0.02748797407855763
1245,1245,1245,1245,2024-01-17,73.05000305175781,71.33000183105469,71.26000213623047,0.024113292815791,0.025119293599028092
1246,1246,1246,1246,2024-01-18,73.55000305175781,72.12000274658203,71.44999694824219,0.019828067813593586,0.029391269324152036
1247,1247,1247,1247,2024-01-19,73.5199966430664,71.83000183105469,72.45999908447266,0.023527701084939512,0.014628727187230961
1248,1248,1248,1248,2024-01-22,74.04000091552734,72.43000030517578,72.37000274658203,0.022228366748143102,0.023075833985983785
1249,1249,1249,1249,2024-01-23,74.70999908447266,72.75,72.87000274658203,0.02694156817144555,0.0252503947926217
1250,1250,1250,1250,2024-01-24,74.08999633789062,72.88999938964844,72.94999694824219,0.01646312194115085,0.015627134165026257
1251,1251,1251,1251,2024-01-25,74.13999938964844,73.05000305175781,71.33000183105469,0.014921236034970864,0.039394328984446725
1252,1252,1252,1252,2024-01-26,74.41000366210938,73.55000305175781,72.12000274658203,0.011692733850009018,0.03175264598330685
1253,1253,1253,1253,2024-01-29,74.9800033569336,73.5199966430664,71.83000183105469,0.019858634120393237,0.04385356321287248
1254,1254,1254,1254,2024-01-30,74.93000030517578,74.04000091552734,72.43000030517578,0.012020521051368416,0.03451608434994524
1255,1255,1255,1255,2024-01-31,74.44000244140625,74.70999908447266,72.75,-0.003613929144358985,0.02323027410867695
1256,1256,1256,1256,2024-02-01,74.41000366210938,74.08999633789062,72.88999938964844,0.004319170468835454,0.02085339944009945
1257,1257,1257,1257,2024-02-02,72.44000244140625,74.13999938964844,73.05000305175781,-0.022929551689199856,-0.008350452907159522
1258,1258,1258,1258,2024-02-05,72.27999877929688,74.41000366210938,73.55000305175781,-0.02862524899857155,-0.017267222566492935
