,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,QRVO,QRVO_6m,QRVO_12m,QRVO_6m_ret,QRVO_12m_ret
970,970,970,970,2022-12-09,97.5999984741211,97.25,96.93000030517578,0.003598956032093481,0.006912185771545287
971,971,971,971,2022-12-12,99.1999969482422,97.19000244140624,97.58000183105467,0.020681082995627653,0.016601712305686522
972,972,972,972,2022-12-13,102.1999969482422,97.55999755859376,95.94000244140624,0.04756047053877488,0.06524905511295098
973,973,973,973,2022-12-14,100.94000244140624,95.6999969482422,94.20999908447266,0.05475450010722582,0.07143618960126696
974,974,974,974,2022-12-15,96.8499984741211,95.41999816894533,93.9800033569336,0.014986379507615277,0.03053835938148808
975,975,975,975,2022-12-16,94.58999633789062,98.77999877929688,99.25,-0.042417518659500386,-0.04695217795576201
976,976,976,976,2022-12-19,93.0199966430664,97.5999984741211,97.25,-0.04692624900264819,-0.04349617847746623
977,977,977,977,2022-12-20,90.83000183105467,99.1999969482422,97.19000244140624,-0.08437495337378476,-0.06543883579163268
978,978,978,978,2022-12-21,93.16999816894533,102.1999969482422,97.55999755859376,-0.08835615507767569,-0.044997944849392124
979,979,979,979,2022-12-22,91.06999969482422,100.94000244140624,95.6999969482422,-0.09778088476183033,-0.04838032811978088
980,980,980,980,2022-12-23,90.5,96.8499984741211,95.41999816894533,-0.06556529245395759,-0.051561499301585156
981,981,981,981,2022-12-27,89.52999877929688,94.58999633789062,98.77999877929688,-0.05349400311338026,-0.09364243889764745
982,982,982,982,2022-12-28,87.79000091552734,93.0199966430664,97.5999984741211,-0.05622442395485616,-0.10051227163896825
983,983,983,983,2022-12-29,90.30999755859376,90.83000183105467,99.1999969482422,-0.0057250276558193924,-0.08961693208808075
984,984,984,984,2022-12-30,90.63999938964844,93.16999816894533,102.1999969482422,-0.02715465095007552,-0.11311152547732628
985,985,985,985,2023-01-03,89.13999938964844,91.06999969482422,100.94000244140624,-0.021192492715968125,-0.11690115678972246
986,986,986,986,2023-01-04,91.0,90.5,96.8499984741211,0.005524861878453136,-0.06040266976033304
987,987,987,987,2023-01-05,90.29000091552734,89.52999877929688,94.58999633789062,0.008488798688627064,-0.045459304248231636
988,988,988,988,2023-01-06,93.3499984741211,87.79000091552734,93.0199966430664,0.0633329251692758,0.003547643979401105
989,989,989,989,2023-01-09,95.20999908447266,90.30999755859376,90.83000183105467,0.05425757566541556,0.04822192188837393
990,990,990,990,2023-01-10,96.18000030517578,90.63999938964844,93.16999816894533,0.061120928429309274,0.03230656000199139
991,991,991,991,2023-01-11,99.0500030517578,89.13999938964844,91.06999969482422,0.111173476889884,0.0876249410747183
992,992,992,992,2023-01-12,99.66000366210938,91.0,90.5,0.09516487540779539,0.10121551007855656
993,993,993,993,2023-01-13,100.4000015258789,90.29000091552734,89.52999877929688,0.11197253857390232,0.1214118496011376
994,994,994,994,2023-01-17,101.2699966430664,93.3499984741211,87.79000091552734,0.08484197427320717,0.1535481898503417
995,995,995,995,2023-01-18,100.97000122070312,95.20999908447266,90.30999755859376,0.06049786988360384,0.11803791330182545
996,996,996,996,2023-01-19,98.79000091552734,96.18000030517578,90.63999938964844,0.02713662509950221,0.0899161692493311
997,997,997,997,2023-01-20,102.38999938964844,99.0500030517578,89.13999938964844,0.03372030524971659,0.14864258571599986
998,998,998,998,2023-01-23,109.43000030517578,99.66000366210938,91.0,0.09803327597890665,0.20252747588105247
999,999,999,999,2023-01-24,108.11000061035156,100.4000015258789,90.29000091552734,0.07679281839936358,0.19736404379368744
1000,1000,1000,1000,2023-01-25,110.11000061035156,101.2699966430664,93.3499984741211,0.08729144129867406,0.17953939378881456
1001,1001,1001,1001,2023-01-26,112.52999877929688,100.97000122070312,95.20999908447266,0.11448942674889717,0.18191366307500423
1002,1002,1002,1002,2023-01-27,111.61000061035156,98.79000091552734,96.18000030517578,0.12977021536609,0.16042836614906353
1003,1003,1003,1003,2023-01-30,107.69000244140624,102.38999938964844,99.0500030517578,0.05176289758132002,0.08722866353808878
1004,1004,1004,1004,2023-01-31,108.66000366210938,109.43000030517578,99.66000366210938,-0.007036430968829888,0.0903070406310027
1005,1005,1005,1005,2023-02-01,113.52999877929688,108.11000061035156,100.4000015258789,0.05013410543285435,0.13077686308633774
1006,1006,1006,1006,2023-02-02,106.97000122070312,110.11000061035156,101.2699966430664,-0.02851693190666682,0.05628522530445812
1007,1007,1007,1007,2023-02-03,106.87999725341795,112.52999877929688,100.97000122070312,-0.050208847304443416,0.05853219729884507
1008,1008,1008,1008,2023-02-06,102.23999786376952,111.61000061035156,98.79000091552734,-0.08395307495153803,0.03492253179744553
1009,1009,1009,1009,2023-02-07,108.55999755859376,107.69000244140624,102.38999938964844,0.008078699020003244,0.06025977347128597
1010,1010,1010,1010,2023-02-08,105.87000274658205,108.66000366210938,109.43000030517578,-0.0256764294266284,-0.03253218997227181
1011,1011,1011,1011,2023-02-09,105.9499969482422,113.52999877929688,108.11000061035156,-0.06676651028412539,-0.01997968411723916
1012,1012,1012,1012,2023-02-10,103.30999755859376,106.97000122070312,110.11000061035156,-0.03421523436797902,-0.0617564527660035
1013,1013,1013,1013,2023-02-13,105.41999816894533,106.87999725341795,112.52999877929688,-0.01366017142581788,-0.06318315726898982
1014,1014,1014,1014,2023-02-14,106.43000030517578,102.23999786376952,111.61000061035156,0.040982027865349435,-0.046411614343234264
1015,1015,1015,1015,2023-02-15,105.2699966430664,108.55999755859376,107.69000244140624,-0.030305830780362975,-0.022471963445785503
1016,1016,1016,1016,2023-02-16,104.44000244140624,105.87000274658205,108.66000366210938,-0.013507133919687941,-0.03883674837547135
1017,1017,1017,1017,2023-02-17,103.08000183105467,105.9499969482422,113.52999877929688,-0.027088203868373406,-0.09204612931034262
1018,1018,1018,1018,2023-02-21,100.31999969482422,103.30999755859376,106.97000122070312,-0.028941999171703814,-0.06216697625494516
1019,1019,1019,1019,2023-02-22,100.20999908447266,105.41999816894533,106.87999725341795,-0.04942135434420292,-0.062406421597582806
1020,1020,1020,1020,2023-02-23,103.08000183105467,106.43000030517578,102.23999786376952,-0.031476073142115646,0.008216001416631702
1021,1021,1021,1021,2023-02-24,100.66999816894533,105.2699966430664,108.55999755859376,-0.04369714658316237,-0.07267869903359125
1022,1022,1022,1022,2023-02-27,100.02999877929688,104.44000244140624,105.87000274658205,-0.042225235149563445,-0.05516202716329588
1023,1023,1023,1023,2023-02-28,100.88999938964844,103.08000183105467,105.9499969482422,-0.02124565776585441,-0.047758354925348745
1024,1024,1024,1024,2023-03-01,100.4499969482422,100.31999969482422,103.30999755859376,0.0012958258952695534,-0.027683677068421897
1025,1025,1025,1025,2023-03-02,101.23999786376952,100.20999908447266,105.41999816894533,0.010278403240265632,-0.039650923712567065
1026,1026,1026,1026,2023-03-03,102.6999969482422,103.08000183105467,106.43000030517578,-0.003686504424352699,-0.03504654088356873
1027,1027,1027,1027,2023-03-06,100.75,100.66999816894533,105.2699966430664,0.0007946938761278499,-0.042937178561828326
1028,1028,1028,1028,2023-03-07,100.0500030517578,100.02999877929688,104.44000244140624,0.00019998273223076346,-0.042033696735227055
1029,1029,1029,1029,2023-03-08,101.33000183105467,100.88999938964844,103.08000183105467,0.0043612096745773155,-0.01697710485946835
1030,1030,1030,1030,2023-03-09,97.54000091552734,100.4499969482422,100.31999969482422,-0.028969598020139875,-0.0277113116801605
1031,1031,1031,1031,2023-03-10,95.33000183105467,101.23999786376952,100.20999908447266,-0.05837609795949861,-0.04869770779365401
1032,1032,1032,1032,2023-03-13,94.66999816894533,102.6999969482422,103.08000183105467,-0.07818889014518438,-0.08158715088008162
1033,1033,1033,1033,2023-03-14,96.27999877929688,100.75,100.66999816894533,-0.0443672577737283,-0.04360782228565374
1034,1034,1034,1034,2023-03-15,94.06999969482422,100.0500030517578,100.02999877929688,-0.05977014667195968,-0.059582116936966245
1035,1035,1035,1035,2023-03-16,97.1500015258789,101.33000183105467,100.88999938964844,-0.04125135921881251,-0.03707005537114971
1036,1036,1036,1036,2023-03-17,96.6500015258789,97.54000091552734,100.4499969482422,-0.009124455416185673,-0.03782972163076603
1037,1037,1037,1037,2023-03-20,99.20999908447266,95.33000183105467,101.23999786376952,0.04070069420846312,-0.020051351463168388
1038,1038,1038,1038,2023-03-21,100.91999816894533,94.66999816894533,102.6999969482422,0.06601880343175281,-0.01733202368247333
1039,1039,1039,1039,2023-03-22,99.47000122070312,96.27999877929688,100.75,0.033132555897915195,-0.012704702524038436
1040,1040,1040,1040,2023-03-23,102.4800033569336,94.06999969482422,100.0500030517578,0.08940154873384243,0.024287858381360605
1041,1041,1041,1041,2023-03-24,100.91999816894533,97.1500015258789,101.33000183105467,0.0388059349856229,-0.004046221797103455
1042,1042,1042,1042,2023-03-27,98.5199966430664,96.6500015258789,97.54000091552734,0.01934811265043579,0.010047116242983822
1043,1043,1043,1043,2023-03-28,97.61000061035156,99.20999908447266,95.33000183105467,-0.016127391279973424,0.02391690690762327
1044,1044,1044,1044,2023-03-29,100.19000244140624,100.91999816894533,94.66999816894533,-0.007233410035511922,0.05830785232096525
1045,1045,1045,1045,2023-03-30,100.87999725341795,99.47000122070312,96.27999877929688,0.014175088121154644,0.04777730091860177
1046,1046,1046,1046,2023-03-31,101.56999969482422,102.4800033569336,94.06999969482422,-0.008879816864758139,0.07972786248890196
1047,1047,1047,1047,2023-04-03,100.87000274658205,100.91999816894533,97.1500015258789,-0.0004953965841297814,0.03829131407385722
1048,1048,1048,1048,2023-04-04,97.25,98.5199966430664,96.6500015258789,-0.012890749962848114,0.006207951005157808
1049,1049,1049,1049,2023-04-05,95.0,97.61000061035156,99.20999908447266,-0.026739069706293694,-0.04243522954665124
1050,1050,1050,1050,2023-04-06,94.7300033569336,100.19000244140624,100.91999816894533,-0.05449644626634076,-0.06133566116052991
1051,1051,1051,1051,2023-04-10,95.1999969482422,100.87999725341795,99.47000122070312,-0.05630452478014225,-0.04292755825936578
1052,1052,1052,1052,2023-04-11,95.0999984741211,101.56999969482422,102.4800033569336,-0.06369992360089394,-0.0720140968097771
1053,1053,1053,1053,2023-04-12,93.5199966430664,100.87000274658205,100.91999816894533,-0.07286612375714141,-0.07332542271246312
1054,1054,1054,1054,2023-04-13,93.62000274658205,97.25,98.5199966430664,-0.03732644990661138,-0.049736033936712554
1055,1055,1055,1055,2023-04-14,93.58000183105467,95.0,97.61000061035156,-0.014947349146792965,-0.04128674064232618
1056,1056,1056,1056,2023-04-17,93.62000274658205,94.7300033569336,100.19000244140624,-0.011717518959322493,-0.06557540208332169
1057,1057,1057,1057,2023-04-18,93.52999877929688,95.1999969482422,100.87999725341795,-0.01754199813528634,-0.07285882904672714
1058,1058,1058,1058,2023-04-19,92.5999984741211,95.0999984741211,101.56999969482422,-0.026288118192560272,-0.08831349067297689
1059,1059,1059,1059,2023-04-20,92.95999908447266,93.5199966430664,100.87000274658205,-0.00598799806132444,-0.07841779961067186
1060,1060,1060,1060,2023-04-21,92.9499969482422,93.62000274658205,97.25,-0.00715665219700401,-0.04421596968388486
1061,1061,1061,1061,2023-04-24,92.01000213623048,93.58000183105467,95.0,-0.016777085532212355,-0.03147366172388966
1062,1062,1062,1062,2023-04-25,89.69000244140625,93.62000274658205,94.7300033569336,-0.04197821181242467,-0.05320385027895658
1063,1063,1063,1063,2023-04-26,89.79000091552734,93.52999877929688,95.1999969482422,-0.03998714757384758,-0.0568276912409581
1064,1064,1064,1064,2023-04-27,90.33000183105467,92.5999984741211,95.0999984741211,-0.024514003028853315,-0.050157694212418336
1065,1065,1065,1065,2023-04-28,92.08000183105467,92.95999908447266,93.5199966430664,-0.009466407724663672,-0.015397720954885119
1066,1066,1066,1066,2023-05-01,92.83999633789062,92.9499969482422,93.62000274658205,-0.0011834385579682083,-0.008331621296816305
1067,1067,1067,1067,2023-05-02,93.43000030517578,92.01000213623048,93.58000183105467,0.015433084838351041,-0.001602922878220281
1068,1068,1068,1068,2023-05-03,93.62000274658205,89.69000244140625,93.62000274658205,0.043817596144489324,0.0
1069,1069,1069,1069,2023-05-04,93.98999786376952,89.79000091552734,93.52999877929688,0.04677577575919001,0.004918198337178437
1070,1070,1070,1070,2023-05-05,92.91000366210938,90.33000183105467,92.5999984741211,0.02856195924671967,0.0033477882623822453
1071,1071,1071,1071,2023-05-08,94.16999816894533,92.08000183105467,92.95999908447266,0.02269761399142145,0.01301634139833796
1072,1072,1072,1072,2023-05-09,93.13999938964844,92.83999633789062,92.9499969482422,0.0032313987892238494,0.002044136069332403
1073,1073,1073,1073,2023-05-10,92.58999633789062,93.43000030517578,92.01000213623048,-0.008990730649057088,0.006303599480428135
1074,1074,1074,1074,2023-05-11,90.55999755859376,93.62000274658205,89.69000244140625,-0.03268537810526817,0.009700023341574493
1075,1075,1075,1075,2023-05-12,90.23999786376952,93.98999786376952,89.79000091552734,-0.03989786238143456,0.005011659913730426
1076,1076,1076,1076,2023-05-15,93.0199966430664,92.91000366210938,90.33000183105467,0.0011838658553608994,0.02977963863039501
1077,1077,1077,1077,2023-05-16,90.58999633789062,94.16999816894533,92.08000183105467,-0.03801637358675547,-0.016181640568359912
1078,1078,1078,1078,2023-05-17,92.4800033569336,93.13999938964844,92.83999633789062,-0.007086064387372026,-0.0038775634980298124
1079,1079,1079,1079,2023-05-18,95.0199966430664,92.58999633789062,93.43000030517578,0.026244739186595645,0.017018049156557025
1080,1080,1080,1080,2023-05-19,95.04000091552734,90.55999755859376,93.62000274658205,0.04947000306658511,0.015167679206216755
1081,1081,1081,1081,2023-05-22,96.12000274658205,90.23999786376952,93.98999786376952,0.06515963011977521,0.02266203778299669
1082,1082,1082,1082,2023-05-23,94.12000274658205,93.0199966430664,92.91000366210938,0.011825479931337313,0.013023345568612177
1083,1083,1083,1083,2023-05-24,93.75,90.58999633789062,94.16999816894533,0.034882479190339266,-0.004459999756948441
1084,1084,1084,1084,2023-05-25,94.29000091552734,92.4800033569336,93.13999938964844,0.01957177219823314,0.012347020972889533
1085,1085,1085,1085,2023-05-26,100.04000091552734,95.0199966430664,92.58999633789062,0.052831029781216454,0.08046230556537948
1086,1086,1086,1086,2023-05-30,99.27999877929688,95.04000091552734,90.55999755859376,0.044612771705863974,0.09628976872554729
1087,1087,1087,1087,2023-05-31,97.26000213623048,96.12000274658205,90.23999786376952,0.01186016809273327,0.07779260237858932
1088,1088,1088,1088,2023-06-01,98.43000030517578,94.12000274658205,93.0199966430664,0.045792577909271825,0.0581595770516794
1089,1089,1089,1089,2023-06-02,98.04000091552734,93.75,90.58999633789062,0.045760009765625,0.08223871154436324
1090,1090,1090,1090,2023-06-05,95.9000015258789,94.29000091552734,92.4800033569336,0.017074987747575987,0.03698094771629257
1091,1091,1091,1091,2023-06-06,96.87000274658205,100.04000091552734,95.0199966430664,-0.03168730647675633,0.019469650272300187
1092,1092,1092,1092,2023-06-07,98.76000213623048,99.27999877929688,95.04000091552734,-0.005237677774577398,0.03914142660846065
1093,1093,1093,1093,2023-06-08,99.04000091552734,97.26000213623048,96.12000274658205,0.018301447051210618,0.030378673382311483
1094,1094,1094,1094,2023-06-09,98.36000061035156,98.43000030517578,94.12000274658205,-0.0007111621924940081,0.045048849766671895
1095,1095,1095,1095,2023-06-12,100.5999984741211,98.04000091552734,93.75,0.026111765959687006,0.07306665039062499
1096,1096,1096,1096,2023-06-13,102.87999725341795,95.9000015258789,94.29000091552734,0.07278410444712535,0.09110187988635432
1097,1097,1097,1097,2023-06-14,103.5999984741211,96.87000274658205,100.04000091552734,0.06947450745041417,0.035585740963754775
1098,1098,1098,1098,2023-06-15,102.51000213623048,98.76000213623048,99.27999877929688,0.0379708375747827,0.0325342807881579
1099,1099,1099,1099,2023-06-16,102.62000274658205,99.04000091552734,97.26000213623048,0.03614702946245063,0.05511001945942695
1100,1100,1100,1100,2023-06-20,102.86000061035156,98.36000061035156,98.43000030517578,0.04575030471813979,0.045006606638635205
1101,1101,1101,1101,2023-06-21,100.8000030517578,100.5999984741211,98.04000091552734,0.001988117104078757,0.028151796312287924
1102,1102,1102,1102,2023-06-22,101.0199966430664,102.87999725341795,95.9000015258789,-0.01807932212293828,0.053388895054457874
1103,1103,1103,1103,2023-06-23,97.31999969482422,103.5999984741211,96.87000274658205,-0.06061774972772416,0.004645369417603851
1104,1104,1104,1104,2023-06-26,98.7699966430664,102.51000213623048,98.76000213623048,-0.03648429826578092,0.00010119994552182376
1105,1105,1105,1105,2023-06-27,102.02999877929688,102.62000274658205,99.04000091552734,-0.005749405101285854,0.030189800445576953
1106,1106,1106,1106,2023-06-28,100.66000366210938,102.86000061035156,98.36000061035156,-0.02138826497363233,0.023383520104571343
1107,1107,1107,1107,2023-06-29,101.33999633789062,100.8000030517578,100.5999984741211,0.005357076089130164,0.007355843687809616
1108,1108,1108,1108,2023-06-30,102.02999877929688,101.0199966430664,102.87999725341795,0.009998041672869107,-0.008262038266071636
1109,1109,1109,1109,2023-07-03,103.12000274658205,97.31999969482422,103.5999984741211,0.05959723664144523,-0.00463316346147391
1110,1110,1110,1110,2023-07-05,97.58999633789062,98.7699966430664,102.51000213623048,-0.011946950949487722,-0.047995373093460914
1111,1111,1111,1111,2023-07-06,98.54000091552734,102.02999877929688,102.62000274658205,-0.034205605268297745,-0.03975834848816151
1112,1112,1112,1112,2023-07-07,100.2300033569336,100.66000366210938,102.86000061035156,-0.004271808956208489,-0.02556870734796879
1113,1113,1113,1113,2023-07-10,103.83999633789062,101.33999633789062,100.8000030517578,0.024669430534262515,0.03015866263984024
1114,1114,1114,1114,2023-07-11,104.08000183105467,102.02999877929688,101.0199966430664,0.02009215991653779,0.030291083841550437
1115,1115,1115,1115,2023-07-12,105.31999969482422,103.12000274658205,97.31999969482422,0.021334337564445915,0.08220304177030813
1116,1116,1116,1116,2023-07-13,106.87000274658205,97.58999633789062,98.7699966430664,0.0950917794541235,0.08200877167979792
1117,1117,1117,1117,2023-07-14,104.87000274658205,98.54000091552734,102.02999877929688,0.06423789093000964,0.02783498972129217
1118,1118,1118,1118,2023-07-17,107.37999725341795,100.2300033569336,100.66000366210938,0.07133586408275572,0.06675932194345968
1119,1119,1119,1119,2023-07-18,106.7699966430664,103.83999633789062,101.33999633789062,0.028216490836938224,0.05358200613182307
1120,1120,1120,1120,2023-07-19,105.83999633789062,104.08000183105467,102.02999877929688,0.01691001610177545,0.03734193476602132
1121,1121,1121,1121,2023-07-20,104.79000091552734,105.31999969482422,103.12000274658205,-0.005032270991574217,0.01619470640482157
1122,1122,1122,1122,2023-07-21,107.08999633789062,106.87000274658205,97.58999633789062,0.002058515819731488,0.09734604320618767
1123,1123,1123,1123,2023-07-24,106.75,104.87000274658205,98.54000091552734,0.017926930525223206,0.08331640966302212
1124,1124,1124,1124,2023-07-25,107.12999725341795,107.37999725341795,100.2300033569336,-0.002328180353832532,0.06884160097164194
1125,1125,1125,1125,2023-07-26,106.97000122070312,106.7699966430664,103.83999633789062,0.001873228284396511,0.030142575050056797
1126,1126,1126,1126,2023-07-27,106.9800033569336,105.83999633789062,104.08000183105467,0.010771041746860277,0.027863196338008045
1127,1127,1127,1127,2023-07-28,109.48999786376952,104.79000091552734,105.31999969482422,0.04485157846339649,0.03959360217459462
1128,1128,1128,1128,2023-07-31,110.0199966430664,107.08999633789062,106.87000274658205,0.02736016813308151,0.029475005291745404
1129,1129,1129,1129,2023-08-01,110.20999908447266,106.75,104.87000274658205,0.03241216940958003,0.05092015064398048
1130,1130,1130,1130,2023-08-02,106.11000061035156,107.12999725341795,107.37999725341795,-0.0095211114460646,-0.011827124935281819
1131,1131,1131,1131,2023-08-03,105.83999633789062,106.97000122070312,106.7699966430664,-0.010563754977258033,-0.008710315017474324
1132,1132,1132,1132,2023-08-04,106.87999725341795,106.9800033569336,105.83999633789062,-0.0009348111831888328,0.009826161673391898
1133,1133,1133,1133,2023-08-07,106.72000122070312,109.48999786376952,104.79000091552734,-0.025299083908220554,0.018417790708214365
1134,1134,1134,1134,2023-08-08,106.1999969482422,110.0199966430664,107.08999633789062,-0.03472095811107212,-0.008310761229651131
1135,1135,1135,1135,2023-08-09,105.0999984741211,110.20999908447266,106.75,-0.04636603441430842,-0.015456688767015558
1136,1136,1136,1136,2023-08-10,104.36000061035156,106.11000061035156,107.12999725341795,-0.016492319196436567,-0.02585640543342793
1137,1137,1137,1137,2023-08-11,101.87999725341795,105.83999633789062,106.97000122070312,-0.037414958630861084,-0.047583471152658485
1138,1138,1138,1138,2023-08-14,103.19000244140624,106.87999725341795,106.9800033569336,-0.03452465294570084,-0.035427190097220396
1139,1139,1139,1139,2023-08-15,99.5199966430664,106.72000122070312,109.48999786376952,-0.06746630898875927,-0.09105855708489519
1140,1140,1140,1140,2023-08-16,97.22000122070312,106.1999969482422,110.0199966430664,-0.08455740099423525,-0.11634244512740544
1141,1141,1141,1141,2023-08-17,98.25,105.0999984741211,110.20999908447266,-0.06517600926329015,-0.10852009058910961
1142,1142,1142,1142,2023-08-18,98.95999908447266,104.36000061035156,106.11000061035156,-0.051743977522967555,-0.06738291852560208
1143,1143,1143,1143,2023-08-21,100.62000274658205,101.87999725341795,105.83999633789062,-0.0123674375815086,-0.04931966904688778
1144,1144,1144,1144,2023-08-22,100.16000366210938,103.19000244140624,106.87999725341795,-0.02936329787391334,-0.06287419315117615
1145,1145,1145,1145,2023-08-23,102.22000122070312,99.5199966430664,106.72000122070312,0.027130271992677146,-0.04216641630928897
1146,1146,1146,1146,2023-08-24,99.7300033569336,97.22000122070312,106.1999969482422,0.025817754625742095,-0.06092272859915271
1147,1147,1147,1147,2023-08-25,101.52999877929688,98.25,105.0999984741211,0.033384211494115856,-0.033967647446762506
1148,1148,1148,1148,2023-08-28,103.77999877929688,98.95999908447266,104.36000061035156,0.04870654546702102,-0.005557702449813462
1149,1149,1149,1149,2023-08-29,105.75,100.62000274658205,101.87999725341795,0.050983871132842085,0.03798589370743444
1150,1150,1150,1150,2023-08-30,106.45999908447266,100.16000366210938,103.19000244140624,0.06289931301936025,0.031689083881194735
1151,1151,1151,1151,2023-08-31,107.38999938964844,102.22000122070312,99.5199966430664,0.0505771679437057,0.07907961225931515
1152,1152,1152,1152,2023-09-01,108.4499969482422,99.7300033569336,97.22000122070312,0.08743601020547209,0.11551116628815294
1153,1153,1153,1153,2023-09-05,107.16999816894533,101.52999877929688,98.25,0.0555500783754419,0.09078878543455793
1154,1154,1154,1154,2023-09-06,106.23999786376952,103.77999877929688,98.95999908447266,0.02370398066494661,0.07356506514397432
1155,1155,1155,1155,2023-09-07,98.72000122070312,105.75,100.62000274658205,-0.06647752982786648,-0.01888294050899797
1156,1156,1156,1156,2023-09-08,99.33999633789062,106.45999908447266,100.16000366210938,-0.0668796055590094,-0.008186973784316653
1157,1157,1157,1157,2023-09-11,97.20999908447266,107.38999938964844,102.22000122070312,-0.09479467700003597,-0.049011955355130365
1158,1158,1158,1158,2023-09-12,94.51000213623048,108.4499969482422,99.7300033569336,-0.1285384527826643,-0.05234133204649283
1159,1159,1159,1159,2023-09-13,94.33999633789062,107.16999816894533,101.52999877929688,-0.11971635765850419,-0.0708165323338148
1160,1160,1160,1160,2023-09-14,96.0999984741211,106.23999786376952,103.77999877929688,-0.095444273282562,-0.07400270182608504
1161,1161,1161,1161,2023-09-15,95.93000030517578,98.72000122070312,105.75,-0.02826175932970143,-0.09286051720873967
1162,1162,1162,1162,2023-09-18,96.87000274658205,99.33999633789062,106.45999908447266,-0.024864039484229994,-0.09008074788993048
1163,1163,1163,1163,2023-09-19,95.6500015258789,97.20999908447266,107.38999938964844,-0.016047706751217583,-0.1093211465731806
1164,1164,1164,1164,2023-09-20,95.20999908447266,94.51000213623048,108.4499969482422,0.0074065911799807704,-0.1220838933733519
1165,1165,1165,1165,2023-09-21,94.5500030517578,94.33999633789062,107.16999816894533,0.0022260623491547893,-0.11775679138571105
1166,1166,1166,1166,2023-09-22,94.12999725341795,96.0999984741211,106.23999786376952,-0.020499492736554492,-0.11398720683221486
1167,1167,1167,1167,2023-09-25,96.5,95.93000030517578,98.72000122070312,0.00594182938612442,-0.02248785649566576
1168,1168,1168,1168,2023-09-26,94.80999755859376,96.87000274658205,99.33999633789062,-0.02126566666233487,-0.045600955771014196
1169,1169,1169,1169,2023-09-27,94.55999755859376,95.6500015258789,97.20999908447266,-0.011395754834256144,-0.02726058585368485
1170,1170,1170,1170,2023-09-28,95.47000122070312,95.20999908447266,94.51000213623048,0.0027308280509465988,0.010157645357883549
1171,1171,1171,1171,2023-09-29,95.47000122070312,94.5500030517578,94.33999633789062,0.009730281747761582,0.011978004310761792
1172,1172,1172,1172,2023-10-02,95.12000274658205,94.12999725341795,96.0999984741211,0.010517428259333661,-0.010197666421430274
1173,1173,1173,1173,2023-10-03,93.7300033569336,96.5,95.93000030517578,-0.028704628425558654,-0.02293335704413091
1174,1174,1174,1174,2023-10-04,94.0999984741211,94.80999755859376,96.87000274658205,-0.0074886520699875,-0.02859506755365182
1175,1175,1175,1175,2023-10-05,93.91999816894533,94.55999755859376,95.6500015258789,-0.006768183229402758,-0.018086809506903223
1176,1176,1176,1176,2023-10-06,94.83000183105467,95.47000122070312,95.20999908447266,-0.00670367006876782,-0.003991148588089355
1177,1177,1177,1177,2023-10-09,94.9000015258789,95.47000122070312,94.5500030517578,-0.005970458652310273,0.0037017288506009383
1178,1178,1178,1178,2023-10-10,93.26000213623048,95.12000274658205,94.12999725341795,-0.019554253118631237,-0.009242485313637694
1179,1179,1179,1179,2023-10-11,93.41999816894533,93.7300033569336,96.5,-0.003307427471305413,-0.031917117420255714
1180,1180,1180,1180,2023-10-12,92.98999786376952,94.0999984741211,94.80999755859376,-0.011795968420306058,-0.019196284586965207
1181,1181,1181,1181,2023-10-13,90.91999816894533,93.91999816894533,94.55999755859376,-0.031942078987305056,-0.03849407237339364
1182,1182,1182,1182,2023-10-16,92.22000122070312,94.83000183105467,95.47000122070312,-0.027522941684651858,-0.03404210703304378
1183,1183,1183,1183,2023-10-17,92.76000213623048,94.9000015258789,95.47000122070312,-0.02255004589293763,-0.028385870428636495
1184,1184,1184,1184,2023-10-18,91.6999969482422,93.26000213623048,95.12000274658205,-0.01672748394010848,-0.03595464360373701
1185,1185,1185,1185,2023-10-19,90.9800033569336,93.41999816894533,93.7300033569336,-0.026118549131194824,-0.029339591395593057
1186,1186,1186,1186,2023-10-20,90.0,92.98999786376952,94.0999984741211,-0.0321539728192044,-0.04357065399154769
1187,1187,1187,1187,2023-10-23,88.38999938964844,90.91999816894533,93.91999816894533,-0.027826647934986792,-0.05887988593600069
1188,1188,1188,1188,2023-10-24,88.83999633789062,92.22000122070312,94.83000183105467,-0.03665153804025001,-0.06316572158076728
1189,1189,1189,1189,2023-10-25,86.19999694824219,92.76000213623048,94.9000015258789,-0.07072019229100546,-0.09167549460222357
1190,1190,1190,1190,2023-10-26,86.27999877929688,91.6999969482422,93.26000213623048,-0.05910576171561388,-0.07484455497585663
1191,1191,1191,1191,2023-10-27,86.47000122070312,90.9800033569336,93.41999816894533,-0.04957135601036178,-0.07439517324410005
1192,1192,1192,1192,2023-10-30,86.06999969482422,90.0,92.98999786376952,-0.04366667005750868,-0.07441658595457878
1193,1193,1193,1193,2023-10-31,87.41999816894531,88.38999938964844,90.91999816894533,-0.010974105978065252,-0.038495381329599176
1194,1194,1194,1194,2023-11-01,87.81999969482422,88.83999633789062,92.22000122070312,-0.011481277410086643,-0.04771200897459016
1195,1195,1195,1195,2023-11-02,85.4800033569336,86.19999694824219,92.76000213623048,-0.008352594162397753,-0.07848208938810974
1196,1196,1196,1196,2023-11-03,88.33000183105469,86.27999877929688,91.6999969482422,0.023759887352359454,-0.036750220603492756
1197,1197,1197,1197,2023-11-06,88.13999938964844,86.47000122070312,90.9800033569336,0.019313035103155185,-0.031215694245945724
