,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,STT,STT_6m,STT_12m,STT_6m_ret,STT_12m_ret
1191,1191,1191,1191,2023-10-27,62.37629318237305,65.77611541748047,64.7254409790039,-0.051687792955372625,-0.0362940408145368
1192,1192,1192,1192,2023-10-30,63.31793594360352,64.28931427001953,63.52608108520508,-0.015109483394645573,-0.0032765304902466763
1193,1193,1193,1193,2023-10-31,64.06133270263672,63.68467712402344,63.71441268920898,0.005914383107882504,0.0054449220950991695
1194,1194,1194,1194,2023-11-01,64.17036437988281,64.17036437988281,65.02279663085938,0.0,-0.013109744507236454
1195,1195,1195,1195,2023-11-02,66.09329986572266,63.45669937133789,66.66819763183594,0.04154960028658006,-0.008623268462844336
1196,1196,1196,1196,2023-11-03,67.1637954711914,64.09107208251953,68.02613830566406,0.047943079883507655,-0.012676639538141354
1197,1197,1197,1197,2023-11-06,66.62854766845703,62.37629318237305,65.77611541748047,0.06817100326323389,0.012959601605631255
1198,1198,1198,1198,2023-11-07,65.95452880859375,63.31793594360352,64.28931427001953,0.04164053716688754,0.025901886767374815
1199,1199,1199,1199,2023-11-08,65.97434997558594,64.06133270263672,63.68467712402344,0.029862277168493545,0.035953277224024305
1200,1200,1200,1200,2023-11-09,65.93470001220703,64.17036437988281,64.17036437988281,0.027494555304057755,0.027494555304057755
1201,1201,1201,1201,2023-11-10,67.00520324707031,66.09329986572266,63.45669937133789,0.013797213684296539,0.05592008268452764
1202,1202,1202,1202,2023-11-13,66.46004486083984,67.1637954711914,64.09107208251953,-0.010478124492732444,0.03696260183119082
1203,1203,1203,1203,2023-11-14,68.33341217041016,66.62854766845703,62.37629318237305,0.025587598133408385,0.09550293363249307
1204,1204,1204,1204,2023-11-15,69.11646270751953,65.95452880859375,63.31793594360352,0.04794111876838669,0.09157794987317147
1205,1205,1205,1205,2023-11-16,68.68033599853516,65.97434997558594,64.06133270263672,0.04101572844523038,0.0721028286648231
1206,1206,1206,1206,2023-11-17,69.57241821289062,65.93470001220703,64.17036437988281,0.05517152880061804,0.0841830007544937
1207,1207,1207,1207,2023-11-20,69.33452606201172,67.00520324707031,66.09329986572266,0.03476331243041564,0.04904016296468838
1208,1208,1208,1208,2023-11-21,68.44244384765625,66.46004486083984,67.1637954711914,0.02982843287222181,0.019037762346431064
1209,1209,1209,1209,2023-11-22,69.26513671875,68.33341217041016,66.62854766845703,0.013634977659483738,0.03957146212180107
1210,1210,1210,1210,2023-11-24,69.7607421875,69.11646270751953,65.95452880859375,0.009321650077881882,0.05770965917976967
1211,1211,1211,1211,2023-11-27,69.12637329101562,68.68033599853516,65.97434997558594,0.00649439589943146,0.047776496723288764
1212,1212,1212,1212,2023-11-28,69.49311828613281,69.57241821289062,65.93470001220703,-0.0011398184624711316,0.05396882481101728
1213,1213,1213,1213,2023-11-29,71.10877227783203,69.33452606201172,67.00520324707031,0.02558964943718589,0.061242542845971304
1214,1214,1214,1214,2023-11-30,72.17927551269531,68.44244384765625,66.46004486083984,0.05459816241156945,0.08605517290623133
1215,1215,1215,1215,2023-12-01,73.26959228515625,69.26513671875,68.33341217041016,0.057813436255331085,0.07223669882657435
1216,1216,1216,1216,2023-12-04,73.44800567626953,69.7607421875,69.11646270751953,0.05285585234828871,0.06267020618632957
1217,1217,1217,1217,2023-12-05,72.57575225830078,69.12637329101562,68.68033599853516,0.04989960854395736,0.05671807225650016
1218,1218,1218,1218,2023-12-06,70.81141662597656,69.49311828613281,69.57241821289062,0.018970199817710753,0.017808758771250766
1219,1219,1219,1219,2023-12-07,72.53610229492188,71.10877227783203,69.33452606201172,0.020072488546322598,0.04617578592874083
1220,1220,1220,1220,2023-12-08,73.31915283203125,72.17927551269531,68.44244384765625,0.01579230757359773,0.07125270095892411
1221,1221,1221,1221,2023-12-11,73.94361114501953,73.26959228515625,69.26513671875,0.009199162146830142,0.06754443357653939
1222,1222,1222,1222,2023-12-12,74.45903778076172,73.44800567626953,69.7607421875,0.013765276472562427,0.06734870424161832
1223,1223,1223,1223,2023-12-13,75.93592834472656,72.57575225830078,69.12637329101562,0.04629888057469578,0.0985087851353541
1224,1224,1224,1224,2023-12-14,77.85885620117188,70.81141662597656,69.49311828613281,0.09952405856275459,0.12038224965807043
1225,1225,1225,1225,2023-12-15,76.94694519042969,72.53610229492188,71.10877227783203,0.060808931772676766,0.0821020069055205
1226,1226,1226,1226,2023-12-18,76.51082611083984,73.31915283203125,72.17927551269531,0.04353123509378887,0.06001100132104642
1227,1227,1227,1227,2023-12-19,76.99651336669922,73.94361114501953,73.26959228515625,0.0412868965202724,0.050865863522731924
1228,1228,1228,1228,2023-12-20,75.380859375,74.45903778076172,73.44800567626953,0.012380251232261497,0.026315945285835918
1229,1229,1229,1229,2023-12-21,76.33240509033203,75.93592834472656,72.57575225830078,0.0052212010078493964,0.05176181734446428
1230,1230,1230,1230,2023-12-22,76.51082611083984,77.85885620117188,70.81141662597656,-0.017313766938073072,0.08048715526999506
1231,1231,1231,1231,2023-12-26,77.03616333007812,76.94694519042969,72.53610229492188,0.001159476044534813,0.06203891431689579
1232,1232,1232,1232,2023-12-27,77.2839584350586,76.51082611083984,73.31915283203125,0.010104874872200797,0.05407598764964483
1233,1233,1233,1233,2023-12-28,77.72999572753906,76.99651336669922,73.94361114501953,0.00952617630030339,0.051206379075720454
1234,1234,1234,1234,2023-12-29,77.45999908447266,75.380859375,74.45903778076172,0.027581798970073734,0.0403035198030226
1235,1235,1235,1235,2024-01-02,77.75,76.33240509033203,75.93592834472656,0.018571338188419162,0.023889503885935248
1236,1236,1236,1236,2024-01-03,77.30000305175781,76.51082611083984,77.85885620117188,0.010314578746995817,-0.007177772403566984
1237,1237,1237,1237,2024-01-04,77.37999725341797,77.03616333007812,76.94694519042969,0.004463279432370237,0.005627930542486892
1238,1238,1238,1238,2024-01-05,78.20999908447266,77.2839584350586,76.51082611083984,0.011982313900137598,0.022208268554978705
1239,1239,1239,1239,2024-01-08,78.43000030517578,77.72999572753906,76.99651336669922,0.009005591356139986,0.018617556507390498
1240,1240,1240,1240,2024-01-09,77.31999969482422,77.45999908447266,75.380859375,-0.0018073765982847823,0.02572457167379194
1241,1241,1241,1241,2024-01-10,76.5999984741211,77.75,76.33240509033203,-0.01479101641001812,0.0035056328105003143
1242,1242,1242,1242,2024-01-11,76.26000213623047,77.30000305175781,76.51082611083984,-0.013454086345003002,-0.0032782808310815037
1243,1243,1243,1243,2024-01-12,76.51000213623047,77.37999725341797,77.03616333007812,-0.011243152598445882,-0.006830054497823368
1244,1244,1244,1244,2024-01-16,75.87000274658203,78.20999908447266,77.2839584350586,-0.029919401167148085,-0.018295590923499416
1245,1245,1245,1245,2024-01-17,74.69000244140625,78.43000030517578,77.72999572753906,-0.047685807079140385,-0.0391096546150429
1246,1246,1246,1246,2024-01-18,74.30999755859375,77.31999969482422,77.45999908447266,-0.03892915349341308,-0.04066617045068288
1247,1247,1247,1247,2024-01-19,75.86000061035156,76.5999984741211,77.75,-0.009660546716845353,-0.024308673821844873
1248,1248,1248,1248,2024-01-22,74.30999755859375,76.26000213623047,77.30000305175781,-0.025570476304908052,-0.03868053525382198
1249,1249,1249,1249,2024-01-23,73.94999694824219,76.51000213623047,77.37999725341797,-0.03345974534715135,-0.044326704922754145
1250,1250,1250,1250,2024-01-24,73.83999633789062,75.87000274658203,78.20999908447266,-0.026756377160970346,-0.05587524354605988
1251,1251,1251,1251,2024-01-25,74.68000030517578,74.69000244140625,78.43000030517578,-0.000133915328739187,-0.04781333654734832
1252,1252,1252,1252,2024-01-26,75.11000061035156,74.30999755859375,77.31999969482422,0.010765752631427539,-0.028582502498646467
1253,1253,1253,1253,2024-01-29,74.83999633789062,75.86000061035156,76.5999984741211,-0.013445877461827349,-0.022976529651303812
1254,1254,1254,1254,2024-01-30,74.8499984741211,74.30999755859375,76.26000213623047,0.0072668676257396925,-0.01848942594560321
1255,1255,1255,1255,2024-01-31,73.87000274658203,73.94999694824219,76.51000213623047,-0.0010817336708768277,-0.03450528448486734
1256,1256,1256,1256,2024-02-01,73.25,73.83999633789062,75.87000274658203,-0.007990199988510471,-0.03453278834499662
1257,1257,1257,1257,2024-02-02,73.43000030517578,74.68000030517578,74.69000244140625,-0.016738082416871247,-0.016869756259801028
1258,1258,1258,1258,2024-02-05,72.4000015258789,75.11000061035156,74.30999755859375,-0.0360804029084133,-0.025703082969539937
